Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;39;446;332,2;20869;15545,5;< 5;n.p.;529;394,1
Anjou;7;113;264;7083;16550,6;< 5;n.p.;86;201
Baie D'urfé;0;13;* 340;323;8448,9;0;;< 5;n.p.
Beaconsfield;5;66;341,5;1675;8668;0;;26;* 134,5
Côte-des-Neiges–Notre-Dame-de-Grâce;58;537;322,5;24881;14941,7;< 5;n.p.;411;246,8
Côte-Saint-Luc;24;184;567,1;5675;17489,5;0;;129;397,6
Dollard-des-Ormeaux;23;176;359,9;6472;13235,4;0;;131;267,9
Dorval;5;90;474,2;2227;11733,4;0;;70;368,8
Hampstead;16;96;1376,7;1227;17596,4;0;;6;n.p.
Kirkland;12;81;402;2079;10317,1;0;;40;198,5
Lachine;24;163;366,4;6559;14743;0;;192;431,6
LaSalle;17;234;304,5;11509;14975,3;0;;260;338,3
L'Île-Bizard–Sainte-Geneviève;< 5;45;244,4;2501;13582,8;0;;79;429
Mercier–Hochelaga-Maisonneuve;52;486;357,3;20242;14881,2;0;;502;369,1
Montréal Est;0;12;* 311,7;682;17714,3;0;;11;* 285,7
Montréal-Nord;14;161;191,1;15574;18489;< 5;n.p.;389;461,8
Montréal-Ouest;< 5;27;* 534,7;605;11980,2;0;;< 5;n.p.
Mont-Royal;8;114;562,2;2765;13636,8;0;;95;468,5
Outremont;12;117;488,4;3029;12645,1;0;;31;* 129,4
Pierrefonds–Roxboro;26;207;298,7;9312;13437,8;< 5;n.p.;104;150,1
Plateau Mont-Royal;45;461;443,3;13291;12779,8;0;;194;186,5
Pointe-Claire;6;98;312,3;3043;9697,3;< 5;n.p.;66;210,3
Rivière-des-Prairies–Pointe-aux-Trembles;37;313;293,2;18285;17129,9;0;;353;330,7
Rosemont–La Petite Patrie;54;579;414,8;18657;13365,6;< 5;n.p.;355;254,3
Sainte-Anne-de-Bellevue;< 5;25;* 504,2;505;10185,6;0;;14;* 282,4
Saint-Laurent;18;266;269,2;15226;15406,6;< 5;n.p.;172;174
Saint-Léonard;18;164;209,4;14690;18760;0;;168;214,5
Senneville;0;0;;91;9880,6;0;;0;
Sud-Ouest;30;299;382,6;10239;13101,6;< 5;n.p.;231;295,6
Verdun;24;221;319,2;7994;11547,2;< 5;n.p.;212;306,2
Ville-Marie;62;420;471;12564;14089,9;< 5;n.p.;155;173,8
Villeray–Saint-Michel–Parc-Extension;43;434;301,7;22539;15668,1;0;;245;170,3
Westmount;19;163;802,5;2257;11111,7;0;;64;315,1
Territoire à confirmer;66;397;;7947;;0;;31;
Total à Montréal;774;7208;348,9;292618;14165,9;14;*0,7;5357;259,3
