Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;33;411;306,2;9382;6988,7;< 5;n.p.;473;352,3
Anjou;17;117;273,4;3205;7489;0;;74;172,9
Baie D'urfé;0;8;n.p.;76;1988;0;;< 5;n.p.
Beaconsfield;0;24;* 124,2;408;2111,4;0;;19;* 98,3
Côte-des-Neiges–Notre-Dame-de-Grâce;28;443;266;10719;6437,1;< 5;n.p.;351;210,8
Côte-Saint-Luc;6;132;406,8;2552;7864,9;< 5;n.p.;112;345,2
Dollard-des-Ormeaux;5;127;259,7;2430;4969,4;< 5;n.p.;120;245,4
Dorval;< 5;46;242,4;730;3846,2;0;;67;353
Hampstead;< 5;8;n.p.;357;5119,7;0;;5;n.p.
Kirkland;0;47;233,2;634;3146,2;< 5;n.p.;33;* 163,8
Lachine;9;156;350,6;2723;6120,6;< 5;n.p.;170;382,1
LaSalle;18;205;266,7;4899;6374,5;< 5;n.p.;237;308,4
L'Île-Bizard–Sainte-Geneviève;8;64;347,6;948;5148,5;0;;74;401,9
Mercier–Hochelaga-Maisonneuve;28;263;193,3;7926;5826,9;< 5;n.p.;441;324,2
Montréal Est;< 5;9;* 233,8;247;6415,6;0;;9;* 233,8
Montréal-Nord;12;174;206,6;8359;9923,5;< 5;n.p.;326;387
Montréal-Ouest;0;22;* 435,6;160;3168,3;0;;< 5;n.p.
Mont-Royal;5;54;266,3;1044;5148,9;0;;92;453,7
Outremont;< 5;32;* 133,6;1171;4888,5;< 5;n.p.;22;* 91,8
Pierrefonds–Roxboro;12;157;226,6;3668;5293,2;0;;79;114
Plateau Mont-Royal;12;138;132,7;4070;3913,5;0;;170;163,5
Pointe-Claire;< 5;37;117,9;952;3033,8;< 5;n.p.;53;168,9
Rivière-des-Prairies–Pointe-aux-Trembles;32;258;241,7;8244;7723,2;< 5;n.p.;311;291,4
Rosemont–La Petite Patrie;21;215;154;6413;4594,2;< 5;n.p.;320;229,2
Sainte-Anne-de-Bellevue;< 5;< 5;n.p.;125;2521,2;0;;12;* 242
Saint-Laurent;21;393;397,7;7135;7219,6;< 5;n.p.;151;152,8
Saint-Léonard;20;282;360,1;7084;9046,7;< 5;n.p.;131;167,3
Senneville;0;0;;22;* 2388,7;0;;0;
Sud-Ouest;8;114;145,9;3419;4374,9;< 5;n.p.;204;261
Verdun;< 5;122;176,2;2913;4207,8;0;;192;277,3
Ville-Marie;13;130;145,8;4237;4751,6;< 5;n.p.;116;130,1
Villeray–Saint-Michel–Parc-Extension;38;392;272,5;9865;6857,7;< 5;n.p.;185;128,6
Westmount;< 5;24;* 118,2;667;3283,8;< 5;n.p.;58;285,5
Territoire à confirmer;7;52;;1784;;0;;26;
Total à Montréal;370;4659;225,5;118568;5740;28;*1,4;4639;224,6
