date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,total_doses_1d,total_doses_2d,new_doses,total_doses,perc_1d,perc_2d,cvac_cum_tot_ade_p,per_quo_1_n,per_quo_2_n,per_cum_1_n,per_cum_2_n,vac_quo_tot_m
2020-12-14,Région,RSS99,Ensemble du Québec,292,0,292,0,292,292,0.0030527851,0.0,0.0005539803,259.0,0.0,259.0,0.0,
2020-12-15,Région,RSS99,Ensemble du Québec,1171,0,1463,0,1171,1463,0.0163836731,0.0,0.0017680223,1131.0,0.0,1390.0,0.0,
2020-12-16,Région,RSS99,Ensemble du Québec,950,0,2413,0,950,2413,0.027616507999999998,0.0,0.0025695257000000003,953.0,0.0,2343.0,0.0,
2020-12-17,Région,RSS99,Ensemble du Québec,904,0,3317,0,904,3317,0.0383660834,0.0,0.0032531609999999996,912.0,0.0,3255.0,0.0,697.0
2020-12-18,Région,RSS99,Ensemble du Québec,724,0,4041,0,724,4041,0.046958671699999996,0.0,0.0042314666,729.0,0.0,3984.0,0.0,727.0
2020-12-19,Région,RSS99,Ensemble du Québec,721,0,4762,0,721,4762,0.0554687522,0.0,0.0049622492,722.0,0.0,4706.0,0.0,849.0
2020-12-20,Région,RSS99,Ensemble du Québec,115,0,4877,0,115,4877,0.0568595964,0.0,0.0051390514000000005,118.0,0.0,4824.0,0.0,1251.0
2020-12-21,Région,RSS99,Ensemble du Québec,504,0,5381,0,504,5381,0.0626351358,0.0,0.0061998648,490.0,0.0,5314.0,0.0,1553.0
2020-12-22,Région,RSS99,Ensemble du Québec,2022,0,7403,0,2022,7403,0.0855251309,0.0,0.0101248742,1942.0,0.0,7256.0,0.0,1450.0
2020-12-23,Région,RSS99,Ensemble du Québec,3764,0,11167,0,3764,11167,0.12943101740000001,0.0,0.0149338948,3725.0,0.0,10981.0,0.0,1793.0
2020-12-24,Région,RSS99,Ensemble du Québec,3021,0,14188,0,3021,14188,0.1644967926,0.0,0.0177745173,2975.0,0.0,13956.0,0.0,2103.0
2020-12-25,Région,RSS99,Ensemble du Québec,0,0,14188,0,0,14188,0.1645085794,0.0,0.0177745173,1.0,0.0,13957.0,0.0,2391.0
2020-12-26,Région,RSS99,Ensemble du Québec,3128,0,17316,0,3128,17316,0.2011184273,0.0,0.0211926937,3106.0,0.0,17063.0,0.0,2439.0
2020-12-27,Région,RSS99,Ensemble du Québec,2280,0,19596,0,2280,19596,0.2280630868,0.0,0.023832940299999997,2286.0,0.0,19349.0,0.0,2341.0
2020-12-28,Région,RSS99,Ensemble du Québec,2519,0,22115,0,2519,22115,0.2578130083,0.0,0.0272864771,2524.0,0.0,21873.0,0.0,1958.0
