"Date";"Doses du vaccin COVID-19 reçues (cumulatif)";"Doses du vaccin COVID-19 administrées (cumulatif)"
2022-12-20;26471075;22711484
2022-12-19;26471075;22698294
2022-12-18;26471075;22688355
2022-12-17;26471075;22682125
2022-12-16;26471075;22668756
2022-12-15;26471075;22653978
2022-12-14;26469075;22634070
