Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;n.d.;315;234,6;3826;2850;< 5;n.p.;374;278,6
Anjou;n.d.;104;243;1182;2761,9;0;;49;114,5
Baie D'urfé;n.d.;< 5;n.p.;43;1124,8;0;;< 5;n.p.
Beaconsfield;n.d.;14;* 72,4;138;714,1;0;;8;n.p.
Côte-des-Neiges–Notre-Dame-de-Grâce;n.d.;349;209,6;4246;2549,8;< 5;n.p.;282;169,3
Côte-Saint-Luc;n.d.;113;348,2;1185;3652;6;n.p.;70;215,7
Dollard-des-Ormeaux;n.d.;68;139,1;885;1809,9;< 5;n.p.;96;196,3
Dorval;n.d.;14;* 73,8;336;1770,3;0;;61;321,4
Hampstead;n.d.;25;* 358,5;150;2151,2;0;;< 5;n.p.
Kirkland;n.d.;39;193,5;262;1300,2;0;;26;* 129
Lachine;n.d.;128;287,7;1133;2546,7;< 5;n.p.;109;245
LaSalle;n.d.;244;317,5;2207;2871,7;< 5;n.p.;185;240,7
L'Île-Bizard–Sainte-Geneviève;n.d.;14;* 76;305;1656,4;< 5;n.p.;51;277
Mercier–Hochelaga-Maisonneuve;n.d.;238;175;3734;2745,1;< 5;n.p.;388;285,2
Montréal Est;n.d.;7;n.p.;80;2077,9;0;;< 5;n.p.
Montréal-Nord;n.d.;221;262,4;3895;4624;0;;254;301,5
Montréal-Ouest;n.d.;5;n.p.;59;1168,3;0;;< 5;n.p.
Mont-Royal;n.d.;49;241,7;548;2702,7;0;;90;443,9
Outremont;n.d.;32;* 133,6;617;2575,8;< 5;n.p.;13;* 54,3
Pierrefonds–Roxboro;n.d.;119;171,7;1130;1630,7;0;;41;59,2
Plateau Mont-Royal;n.d.;104;100;1874;1801,9;0;;132;126,9
Pointe-Claire;n.d.;22;* 70,1;340;1083,5;0;;33;* 105,2
Rivière-des-Prairies–Pointe-aux-Trembles;n.d.;248;232,3;3404;3189;< 5;n.p.;257;240,8
Rosemont–La Petite Patrie;n.d.;245;175,5;3015;2159,9;< 5;n.p.;248;177,7
Sainte-Anne-de-Bellevue;n.d.;5;n.p.;32;* 645,4;0;;< 5;n.p.
Saint-Laurent;n.d.;291;294,5;2428;2456,8;< 5;n.p.;108;109,3
Saint-Léonard;n.d.;219;279,7;2186;2791,6;< 5;n.p.;54;69
Senneville;n.d.;0;;8;n.p.;0;;0;
Sud-Ouest;n.d.;141;180,4;1730;2213,7;0;;182;232,9
Verdun;n.d.;78;112,7;1459;2107,5;< 5;n.p.;171;247
Ville-Marie;n.d.;105;117,8;2018;2263,1;< 5;n.p.;87;97,6
Villeray–Saint-Michel–Parc-Extension;n.d.;308;214,1;4073;2831,4;< 5;n.p.;137;95,2
Westmount;n.d.;29;* 142,8;315;1550,8;< 5;n.p.;40;196,9
Territoire à confirmer;n.d.;61;;1047;;< 5;;40;
Total à Montréal;306;3955;191,5;49890;2415,2;37;1,8;3600;174,3
