Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;54;518;385,9;21131;15740,6;< 5;n.p.;530;394,8
Anjou;5;133;310,8;7156;16721,2;< 5;n.p.;86;201
Baie D'urfé;< 5;17;* 444,7;333;8710,4;0;;< 5;n.p.
Beaconsfield;7;89;460,6;1742;9014,7;0;;26;* 134,5
Côte-des-Neiges–Notre-Dame-de-Grâce;44;640;384,3;25219;15144,7;0;;413;248
Côte-Saint-Luc;13;206;634,9;5782;17819,3;0;;129;397,6
Dollard-des-Ormeaux;12;207;423,3;6579;13454,3;0;;131;267,9
Dorval;5;81;426,8;2258;11896,7;0;;70;368,8
Hampstead;< 5;107;1534,5;1277;18313,5;0;;6;n.p.
Kirkland;7;100;496,3;2137;10604,9;0;;40;198,5
Lachine;17;203;456,3;6664;14979;0;;192;431,6
LaSalle;29;324;421,6;11688;15208,3;< 5;n.p.;261;339,6
L'Île-Bizard–Sainte-Geneviève;< 5;48;260,7;2530;13740,3;0;;79;429
Mercier–Hochelaga-Maisonneuve;35;566;416,1;20558;15113,5;0;;505;371,3
Montréal Est;< 5;18;* 467,5;694;18026;0;;11;* 285,7
Montréal-Nord;23;218;258,8;15712;18652,8;< 5;n.p.;391;464,2
Montréal-Ouest;5;33;* 653,5;619;12257,4;0;;< 5;n.p.
Mont-Royal;5;120;591,8;2820;13908,1;0;;95;468,5
Outremont;9;122;509,3;3092;12908,1;0;;31;* 129,4
Pierrefonds–Roxboro;17;228;329;9432;13611;< 5;n.p.;104;150,1
Plateau Mont-Royal;30;429;412,5;13475;12956,7;< 5;n.p.;197;189,4
Pointe-Claire;9;118;376;3106;9898;< 5;n.p.;66;210,3
Rivière-des-Prairies–Pointe-aux-Trembles;31;369;345,7;18485;17317,3;< 5;n.p.;356;333,5
Rosemont–La Petite Patrie;64;636;455,6;18987;13602;5;n.p.;358;256,5
Sainte-Anne-de-Bellevue;< 5;21;* 423,6;511;10306,6;0;;15;* 302,5
Saint-Laurent;22;312;315,7;15398;15580,6;0;;173;175,1
Saint-Léonard;17;221;282,2;14814;18918,3;0;;169;215,8
Senneville;0;< 5;n.p.;92;9989,1;0;;0;
Sud-Ouest;17;317;405,6;10399;13306,3;< 5;n.p.;234;299,4
Verdun;30;273;394,3;8145;11765,3;< 5;n.p.;214;309,1
Ville-Marie;25;458;513,6;12798;14352,4;< 5;n.p.;157;176,1
Villeray–Saint-Michel–Parc-Extension;35;443;308;22756;15818,9;< 5;n.p.;247;171,7
Westmount;14;166;817,3;2337;11505,5;0;;65;320
Territoire à confirmer;17;437;;8148;;0;;31;
Total à Montréal;611;8179;396;296875;14371,9;24;*1,2;5388;260,8
