Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;11;122;90,9;11942;8895,7;< 5;n.p.;492;366,5
Anjou;< 5;42;98,1;3992;9328;0;;79;184,6
Baie D'urfé;0;0;;111;2903,5;0;;< 5;n.p.
Beaconsfield;-1;5;n.p.;595;3079,1;0;;21;* 108,7
Côte-des-Neiges–Notre-Dame-de-Grâce;19;227;136,3;13340;8011;0;;372;223,4
Côte-Saint-Luc;0;60;184,9;3237;9976;0;;120;369,8
Dollard-des-Ormeaux;10;36;* 73,6;3248;6642,3;0;;125;255,6
Dorval;< 5;9;n.p.;911;4799,8;< 5;n.p.;69;363,5
Hampstead;0;20;* 286,8;506;7256,6;0;;6;n.p.
Kirkland;0;13;* 64,5;886;4396,8;0;;36;* 178,7
Lachine;< 5;28;* 62,9;3301;7419,8;0;;171;384,4
LaSalle;6;55;71,6;6345;8256;< 5;n.p.;247;321,4
L'Île-Bizard–Sainte-Geneviève;0;< 5;n.p.;1159;6294,5;0;;76;412,8
Mercier–Hochelaga-Maisonneuve;21;150;110,3;10094;7420,7;0;;451;331,6
Montréal Est;< 5;8;n.p.;323;8389,6;0;;9;* 233,8
Montréal-Nord;< 5;65;77,2;10264;12185,1;0;;337;400,1
Montréal-Ouest;0;5;n.p.;241;4772,3;0;;< 5;n.p.
Mont-Royal;< 5;17;* 83,8;1242;6125,5;< 5;n.p.;94;463,6
Outremont;0;22;* 91,8;1417;5915,5;0;;29;* 121,1
Pierrefonds–Roxboro;< 5;65;93,8;4850;6998,9;0;;88;127
Plateau Mont-Royal;5;106;101,9;5431;5222,1;0;;172;165,4
Pointe-Claire;0;10;* 31,9;1197;3814,5;0;;55;175,3
Rivière-des-Prairies–Pointe-aux-Trembles;13;230;215,5;10527;9862;0;;323;302,6
Rosemont–La Petite Patrie;15;176;126,1;8154;5841,4;< 5;n.p.;326;233,5
Sainte-Anne-de-Bellevue;0;0;;186;3751,5;0;;13;* 262,2
Saint-Laurent;< 5;83;84;9381;9492,2;0;;159;160,9
Saint-Léonard;11;231;295;9077;11591,9;0;;148;189
Senneville;0;< 5;n.p.;34;* 3691,6;0;;0;
Sud-Ouest;9;97;124,1;4665;5969,2;< 5;n.p.;209;267,4
Verdun;< 5;109;157,4;3640;5257,9;< 5;n.p.;201;290,3
Ville-Marie;< 5;135;151,4;5749;6447,2;< 5;n.p.;129;144,7
Villeray–Saint-Michel–Parc-Extension;14;116;80,6;12614;8768,7;0;;206;143,2
Westmount;< 5;20;* 98,5;870;4283,2;0;;57;280,6
Territoire à confirmer;< 5;40;;2175;;0;;25;
Total à Montréal;157;2306;111,6;151704;7344,1;10;*0,5;4851;234,8
