Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;nd;246;183,2;11552;8605,2;6;n.p.;488;363,5
Anjou;nd;91;212,6;3834;8958,8;0;;78;182,3
Baie D'urfé;nd;7;n.p.;107;2798,8;0;;< 5;n.p.
Beaconsfield;nd;19;* 98,3;554;2866,9;0;;21;* 108,7
Côte-des-Neiges–Notre-Dame-de-Grâce;nd;159;95,5;12699;7626,1;< 5;n.p.;371;222,8
Côte-Saint-Luc;nd;51;157,2;3006;9264,1;0;;119;366,7
Dollard-des-Ormeaux;nd;53;108,4;3040;6216,9;0;;125;255,6
Dorval;nd;15;* 79;883;4652,3;0;;68;358,3
Hampstead;nd;11;* 157,8;449;6439,1;0;;6;n.p.
Kirkland;nd;18;* 89,3;837;4153,6;< 5;n.p.;34;* 168,7
Lachine;nd;68;152,8;3172;7129,9;0;;170;382,1
LaSalle;nd;133;173,1;6139;7988;0;;242;314,9
L'Île-Bizard–Sainte-Geneviève;nd;10;* 54,3;1142;6202,1;0;;76;412,8
Mercier–Hochelaga-Maisonneuve;nd;202;148,5;9642;7088,5;< 5;n.p.;450;330,8
Montréal Est;nd;7;n.p.;304;7896,1;0;;9;* 233,8
Montréal-Nord;nd;197;233,9;9941;11801,6;0;;336;398,9
Montréal-Ouest;nd;29;* 574,3;236;4673,3;0;;< 5;n.p.
Mont-Royal;nd;17;* 83,8;1190;5869;0;;93;458,7
Outremont;nd;19;* 79,3;1334;5569;0;;29;* 121,1
Pierrefonds–Roxboro;nd;87;125,5;4619;6665,5;0;;84;121,2
Plateau Mont-Royal;nd;67;64,4;5184;4984,6;0;;172;165,4
Pointe-Claire;nd;17;* 54,2;1157;3687,1;0;;54;172,1
Rivière-des-Prairies–Pointe-aux-Trembles;nd;232;217,3;9941;9313;< 5;n.p.;317;297
Rosemont–La Petite Patrie;nd;170;121,8;7751;5552,7;0;;324;232,1
Sainte-Anne-de-Bellevue;nd;< 5;n.p.;180;3630,5;< 5;n.p.;13;* 262,2
Saint-Laurent;nd;188;190,2;9077;9184,6;< 5;n.p.;157;158,9
Saint-Léonard;nd;235;300,1;8608;10992,9;< 5;n.p.;147;187,7
Senneville;nd;< 5;n.p.;31;* 3365,9;0;;0;
Sud-Ouest;nd;109;139,5;4472;5722,3;0;;206;263,6
Verdun;nd;53;76,6;3406;4919,9;0;;198;286
Ville-Marie;nd;78;87,5;5447;6108,6;0;;126;141,3
Villeray–Saint-Michel–Parc-Extension;nd;237;164,8;12217;8492,7;< 5;n.p.;202;140,4
Westmount;nd;28;* 137,8;818;4027,2;0;;57;280,6
Territoire à confirmer;nd;44;;2046;;0;;25;
Total à Montréal;nd;2903;140,5;145015;7020,3;18;*0,9;4803;232,5
