Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;10;283;210,8;9778;7283,7;< 5;n.p.;476;354,6
Anjou;0;92;215;3342;7809,1;0;;74;172,9
Baie D'urfé;0;< 5;n.p.;82;2144,9;0;;< 5;n.p.
Beaconsfield;< 5;20;* 103,5;431;2230,4;0;;19;* 98,3
Côte-des-Neiges–Notre-Dame-de-Grâce;22;406;243,8;11243;6751,7;5;n.p.;359;215,6
Côte-Saint-Luc;-2;61;188;2643;8145,3;0;;112;345,2
Dollard-des-Ormeaux;10;115;235,2;2590;5296,6;0;;120;245,4
Dorval;< 5;33;* 173,9;774;4078;0;;67;353
Hampstead;-1;6;n.p.;368;5277,5;0;;5;n.p.
Kirkland;0;29;* 143,9;671;3329,9;0;;33;* 163,8
Lachine;-2;88;197,8;2835;6372,4;< 5;n.p.;171;384,4
LaSalle;6;249;324;5199;6764,9;< 5;n.p.;238;309,7
L'Île-Bizard–Sainte-Geneviève;< 5;47;255,3;1016;5517,8;0;;74;401,9
Mercier–Hochelaga-Maisonneuve;12;288;211,7;8332;6125,4;< 5;n.p.;443;325,7
Montréal Est;0;8;n.p.;262;6805,2;0;;9;* 233,8
Montréal-Nord;20;155;184;8564;10166,9;< 5;n.p.;328;389,4
Montréal-Ouest;0;5;n.p.;166;3287,1;0;;< 5;n.p.
Mont-Royal;0;34;* 167,7;1087;5361;< 5;n.p.;93;458,7
Outremont;< 5;40;167;1214;5068;< 5;n.p.;24;* 100,2
Pierrefonds–Roxboro;16;188;271,3;3920;5656,8;< 5;n.p.;81;116,9
Plateau Mont-Royal;29;196;188,5;4339;4172,1;< 5;n.p.;172;165,4
Pointe-Claire;< 5;33;* 105,2;1000;3186,7;0;;53;168,9
Rivière-des-Prairies–Pointe-aux-Trembles;15;214;200,5;8575;8033,3;0;;312;292,3
Rosemont–La Petite Patrie;7;222;159;6720;4814,1;< 5;n.p.;322;230,7
Sainte-Anne-de-Bellevue;0;< 5;n.p.;131;2642,2;0;;12;* 242
Saint-Laurent;30;404;408,8;7658;7748,8;0;;151;152,8
Saint-Léonard;13;256;326,9;7413;9466,8;< 5;n.p.;134;171,1
Senneville;0;0;;22;* 2388,7;0;;0;
Sud-Ouest;< 5;131;167,6;3595;4600,1;0;;204;261
Verdun;0;67;96,8;3008;4345;0;;192;277,3
Ville-Marie;< 5;141;158,1;4438;4977;< 5;n.p.;117;131,2
Villeray–Saint-Michel–Parc-Extension;22;326;226,6;10294;7155,9;< 5;n.p.;189;131,4
Westmount;< 5;18;* 88,6;692;3406,9;0;;58;285,5
Territoire à confirmer;< 5;54;;1835;;0;;26;
Total à Montréal;223;4213;204;124237;6014,4;25;*1,2;4674;226,3
