Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;23;222;165,4;10967;8169,4;0;;480;357,6
Anjou;< 5;51;119,2;3650;8528,8;0;;78;182,3
Baie D'urfé;0;< 5;n.p.;96;2511,1;0;;< 5;n.p.
Beaconsfield;< 5;18;* 93,1;521;2696,1;0;;21;* 108,7
Côte-des-Neiges–Notre-Dame-de-Grâce;29;186;111,7;12325;7401,5;0;;369;221,6
Côte-Saint-Luc;< 5;35;* 107,9;2891;8909,6;0;;119;366,7
Dollard-des-Ormeaux;< 5;37;75,7;2915;5961,3;0;;125;255,6
Dorval;0;10;* 52,7;844;4446,8;0;;68;358,3
Hampstead;0;13;* 186,4;421;6037,6;0;;6;n.p.
Kirkland;< 5;9;* 44,7;794;3940,3;0;;33;* 163,8
Lachine;5;41;92,2;3026;6801,7;0;;170;382,1
LaSalle;8;105;136,6;5886;7658,8;0;;242;314,9
L'Île-Bizard–Sainte-Geneviève;-1;12;* 65,2;1106;6006,6;0;;76;412,8
Mercier–Hochelaga-Maisonneuve;13;144;105,9;9140;6719,4;0;;446;327,9
Montréal Est;< 5;< 5;n.p.;290;7532,5;0;;9;* 233,8
Montréal-Nord;10;147;174,5;9443;11210,4;0;;336;398,9
Montréal-Ouest;0;5;n.p.;197;3901;0;;< 5;n.p.
Mont-Royal;< 5;20;* 98,6;1154;5691,5;0;;93;458,7
Outremont;0;14;* 58,4;1300;5427,1;0;;29;* 121,1
Pierrefonds–Roxboro;< 5;70;101;4414;6369,7;0;;84;121,2
Plateau Mont-Royal;11;109;104,8;4993;4801;0;;172;165,4
Pointe-Claire;0;15;* 47,8;1112;3543,7;0;;54;172,1
Rivière-des-Prairies–Pointe-aux-Trembles;25;222;208;9366;8774,3;0;;314;294,2
Rosemont–La Petite Patrie;11;120;86;7355;5269;0;;324;232,1
Sainte-Anne-de-Bellevue;0;8;n.p.;155;3126,3;0;;12;* 242
Saint-Laurent;9;137;138,6;8671;8773,8;0;;155;156,8
Saint-Léonard;16;174;222,2;8087;10327,6;0;;144;183,9
Senneville;0;0;;24;* 2605,9;0;;0;
Sud-Ouest;11;129;165,1;4209;5385,7;0;;206;263,6
Verdun;< 5;41;59,2;3300;4766,8;0;;198;286
Ville-Marie;16;142;159,2;5204;5836;0;;125;140,2
Villeray–Saint-Michel–Parc-Extension;22;224;155,7;11678;8118;0;;198;137,6
Westmount;< 5;23;* 113,2;776;3820,4;0;;58;285,5
Territoire à confirmer;< 5;71;;2030;;0;;25;
Total à Montréal;232;2559;123,9;138340;6697,1;0;;4775;231,2
