Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;17;180;134,1;12244;9120,6;0;;492;366,5
Anjou;7;119;278,1;4151;9699,5;0;;79;184,6
Baie D'urfé;0;< 5;n.p.;113;2955,8;0;;< 5;n.p.
Beaconsfield;< 5;28;* 144,9;628;3249,8;0;;21;* 108,7
Côte-des-Neiges–Notre-Dame-de-Grâce;21;339;203,6;13768;8268,1;0;;372;223,4
Côte-Saint-Luc;< 5;36;* 110,9;3296;10157,8;0;;120;369,8
Dollard-des-Ormeaux;12;77;157,5;3356;6863,1;0;;125;255,6
Dorval;0;15;* 79;928;4889,4;0;;69;363,5
Hampstead;-1;15;* 215,1;525;7529;0;;6;n.p.
Kirkland;0;18;* 89,3;911;4520,9;0;;36;* 178,7
Lachine;< 5;49;110,1;3419;7685;0;;171;384,4
LaSalle;5;106;137,9;6517;8479,8;0;;247;321,4
L'Île-Bizard–Sainte-Geneviève;< 5;23;* 124,9;1191;6468,3;0;;76;412,8
Mercier–Hochelaga-Maisonneuve;12;230;169,1;10385;7634,7;< 5;n.p.;452;332,3
Montréal Est;< 5;29;* 753,2;352;9142,9;0;;9;* 233,8
Montréal-Nord;7;105;124,7;10462;12420,2;< 5;n.p.;338;401,3
Montréal-Ouest;0;< 5;n.p.;246;4871,3;0;;< 5;n.p.
Mont-Royal;0;24;* 118,4;1286;6342,5;0;;94;463,6
Outremont;< 5;21;* 87,7;1453;6065,8;0;;29;* 121,1
Pierrefonds–Roxboro;10;101;145,7;5013;7234,1;0;;88;127
Plateau Mont-Royal;10;198;190,4;5652;5434,6;0;;172;165,4
Pointe-Claire;< 5;31;* 98,8;1241;3954,7;< 5;n.p.;56;178,5
Rivière-des-Prairies–Pointe-aux-Trembles;6;242;226,7;10868;10181,5;0;;323;302,6
Rosemont–La Petite Patrie;17;202;144,7;8407;6022,6;< 5;n.p.;328;235
Sainte-Anne-de-Bellevue;0;< 5;n.p.;190;3832,2;0;;13;* 262,2
Saint-Laurent;13;106;107,3;9659;9773,5;0;;159;160,9
Saint-Léonard;12;230;293,7;9422;12032,4;< 5;n.p.;149;190,3
Senneville;0;0;;34;* 3691,6;0;;0;
Sud-Ouest;12;85;108,8;4771;6104,8;0;;209;267,4
Verdun;11;100;144,4;3751;5418,2;< 5;n.p.;202;291,8
Ville-Marie;< 5;123;137,9;5889;6604,2;0;;130;145,8
Villeray–Saint-Michel–Parc-Extension;16;210;146;12943;8997,4;0;;206;143,2
Westmount;< 5;29;* 142,8;898;4421;0;;57;280,6
Territoire à confirmer;< 5;38;;2227;;< 5;;27;
Total à Montréal;211;3118;150,9;156196;7561,6;9;n.p.;4861;235,3
