No,RSS,NoRLS,RLS,Cas,Cas actifs,Population,Cas pour 100 000,Cas actifs pour 100 000
01,01 - Bas-Saint-Laurent,0111,0111 - RLS de Kamouraska,1420,133,20859.333333,6807.50,638.75
01,01 - Bas-Saint-Laurent,0112,0112 - RLS de Rivière-du-Loup,2935,163,35045.666667,8374.79,462.98
01,01 - Bas-Saint-Laurent,0113,0113 - RLS de Témiscouata,1206,124,19215,6276.35,647.25
01,01 - Bas-Saint-Laurent,0114,0114 - RLS des Basques,501,42,8566.3333333,5848.48,492.38
01,01 - Bas-Saint-Laurent,0115,0115 - RLS de Rimouski,3051,370,57767,5281.56,638.99
01,01 - Bas-Saint-Laurent,0116,0116 - RLS de La Mitis,962,128,17995,5345.93,714.41
01,01 - Bas-Saint-Laurent,0117,0117 - RLS de Matane,928,91,20715.666667,4479.70,441.15
01,01 - Bas-Saint-Laurent,0118,0118 - RLS de La Matapédia,1059,86,17574.333333,6025.83,491.51
01,01 - Bas-Saint-Laurent,,Total (incluant inconnus),12068,1138,197738.33333,6103.01,575.73
02,02 - Saguenay-Lac-Saint-Jean,0211,0211 - RLS du Domaine-du-Roy,1813,161,31025.333333,5843.61,520.46
02,02 - Saguenay-Lac-Saint-Jean,0212,0212 - RLS de Maria-Chapdelaine,1891,100,25032.333333,7554.23,401.09
02,02 - Saguenay-Lac-Saint-Jean,0213,0213 - RLS de Lac-Saint-Jean-Est,4441,222,52510,8457.44,422.52
02,02 - Saguenay-Lac-Saint-Jean,0214,0214 - RLS de Jonquière,5046,351,67904,7431.08,517.26
02,02 - Saguenay-Lac-Saint-Jean,0215,0215 - RLS de Chicoutimi,5979,320,79539,7517.07,401.31
02,02 - Saguenay-Lac-Saint-Jean,0216,0216 - RLS de La Baie,1568,118,22589.333333,6941.33,522.31
02,02 - Saguenay-Lac-Saint-Jean,,Total (incluant inconnus),21067,1307,278600,7561.74,469.14
03,03 - Capitale-Nationale,0311,0311 - RLS de Portneuf,3933,256,55481.666667,7088.83,458.03
03,03 - Capitale-Nationale,0312,0312 - RLS de Québec-Sud,28026,2158,323240,8670.34,662.22
03,03 - Capitale-Nationale,0313,0313 - RLS de Québec-Nord,30357,2345,354000,8575.42,657.94
03,03 - Capitale-Nationale,0314,0314 - RLS de Charlevoix,1844,157,28382,6497.08,552.84
03,03 - Capitale-Nationale,,Total (incluant inconnus),64907,5004,761103.66667,8528.01,652.77
04,04 - Mauricie et Centre-du-Québec,0411,0411 - RLS du Haut-Saint-Maurice,1345,123,15084,8916.73,815.38
04,04 - Mauricie et Centre-du-Québec,0412,0412 - RLS de la Vallée de la Batiscan,1405,198,25787,5448.48,766.43
04,04 - Mauricie et Centre-du-Québec,0413,0413 - RLS de Maskinongé,1678,160,22901,7327.19,698.96
04,04 - Mauricie et Centre-du-Québec,0414,0414 - RLS du Centre-de-la-Mauricie,3996,390,65575.666667,6093.72,591.43
04,04 - Mauricie et Centre-du-Québec,0415,0415 - RLS de Trois-Rivières,11772,1035,145489,8091.33,707.35
04,04 - Mauricie et Centre-du-Québec,0416,0416 - RLS de Bécancour - Nicolet-Yamaska,3571,369,45106,7916.91,813.96
04,04 - Mauricie et Centre-du-Québec,0417,0417 - RLS de Drummond,8357,587,108908.66667,7673.40,535.48
04,04 - Mauricie et Centre-du-Québec,0418,0418 - RLS d'Arthabaska - de l'Érable,10697,687,98815.333333,10825.24,692.14
04,04 - Mauricie et Centre-du-Québec,,Total (incluant inconnus),43029,3561,527666.66667,8154.58,671.53
05,05 - Estrie,0511,0511 - RLS de la Pommeraie,2755,184,57842,4762.98,313.99
05,05 - Estrie,0512,0512 - RLS de la Haute-Yamaska,7113,375,108135.33333,6577.87,342.21
05,05 - Estrie,0513,0513 - RLS de Memphrémagog,3533,200,53546.333333,6598.02,369.70
05,05 - Estrie,0514,0514 - RLS de Coaticook,1443,51,18951.333333,7614.24,267.67
05,05 - Estrie,0515,0515 - RLS de Sherbrooke,14191,777,172853,8209.87,443.71
05,05 - Estrie,0516,0516 - RLS de Val Saint-François,2114,110,31930.333333,6620.66,342.26
05,05 - Estrie,0517,0517 - RLS d'Asbestos,1852,42,14436.666667,12828.45,290.18
05,05 - Estrie,0518,0518 - RLS du Haut-Saint-François,1634,82,23079,7080.03,352.87
05,05 - Estrie,0519,0519 - RLS du Granit,3601,79,21632,16646.63,364.39
05,05 - Estrie,,Total (incluant inconnus),38288,1908,502406,7620.93,375.61
06,06 - Montréal,0611,0611 - RLS de Pierrefonds - Lac Saint-Louis,22283,892,225064.66667,9900.71,396.08
06,06 - Montréal,0612,0612 - RLS de Dorval - Lachine - Lasalle,18532,745,148454,12483.33,500.37
06,06 - Montréal,0621,0621 - RLS de Côte-Saint-Luc - NDG - Montréal-Ouest,14306,639,130942.66667,10925.39,485.34
06,06 - Montréal,0622,0622 - RLS de Côte-des-Neiges - Métro - Parc-Extension,30040,1148,245354.66667,12243.50,463.53
06,06 - Montréal,0631,0631 - RLS de Verdun - Côte St-Paul - St-Henri - Pointe-St-Charles,17327,696,166358.66667,10415.45,417.22
06,06 - Montréal,0632,0632 - RLS des Faubourgs - Plateau-Mont-Royal - St-Louis-du-Parc,17508,619,160840.33333,10885.33,380.47
06,06 - Montréal,0641,0641 - RLS du Nord de l'Île - Saint-Laurent,22235,684,162591,13675.42,415.91
06,06 - Montréal,0642,0642 - RLS d'Ahuntsic - Montréal-Nord,25988,1092,171685.66667,15136.97,635.15
06,06 - Montréal,0643,0643 - RLS de la Petite Patrie - Villeray,13819,452,114860.33333,12031.13,392.68
06,06 - Montréal,0651,0651 - RLS de Saint-Léonard - Saint-Michel,23042,707,138146.33333,16679.41,510.43
06,06 - Montréal,0652,0652 - RLS de Rivière-des-Prairies - Anjou - Montréal-Est,30585,1183,209253,14616.28,562.89
06,06 - Montréal,0653,0653 - RLS de Hochelaga - Mercier-Ouest - Rosemont,23008,1082,188116,12230.75,574.40
06,06 - Montréal,,Total (incluant inconnus),268074,10288,2061667.3333,13002.78,496.65
07,07 - Outaouais,0711,0711 - RLS du Pontiac,1011,91,20219.666667,5000.08,447.97
07,07 - Outaouais,0712,0712 - RLS de la Vallée-de-la-Gatineau,1323,125,20714.333333,6386.88,601.97
07,07 - Outaouais,0713,0713 - RLS des Collines-de-l'Outaouais,2566,134,39670.333333,6468.31,333.96
07,07 - Outaouais,0714,0714 - RLS de Grande-Rivière - Hull - Gatineau,23573,918,266422,8847.99,340.53
07,07 - Outaouais,0715,0715 - RLS de la Vallée-de-la-Lièvre et de la Petite Nation,4247,247,58352.333333,7278.20,418.95
07,07 - Outaouais,,Total (incluant inconnus),32880,1543,405378.66667,8110.93,376.58
08,08 - Abitibi-Témiscamingue,0811,0811 - RLS de l'Abitibi-Ouest,532,73,20550.666667,2588.72,354.95
08,08 - Abitibi-Témiscamingue,0812,0812 - RLS de l'Abitibi,953,189,24771.666667,3847.14,763.70
08,08 - Abitibi-Témiscamingue,0813,0813 - RLS de Rouyn-Noranda,1398,181,43076,3245.43,419.97
08,08 - Abitibi-Témiscamingue,0814,0814 - RLS de la Vallée-de-l'Or,2044,284,43711,4676.17,648.61
08,08 - Abitibi-Témiscamingue,0815,0815 - RLS du Témiscaming,704,53,15767,4465.02,336.66
08,08 - Abitibi-Témiscamingue,,Total (incluant inconnus),5660,785,147876.33333,3827.52,530.62
09,09 - Côte-Nord,0911,0911 - RLS de Caniapiscau,122,18,3274.3333333,3725.95,546.28
09,09 - Côte-Nord,0912,0912 - RLS de la Haute-Côte-Nord - Manicouagan,1660,243,40371,4111.86,606.09
09,09 - Côte-Nord,0913,0913 - RLS de Port-Cartier,241,20,7338.3333333,3284.12,273.79
09,09 - Côte-Nord,0914,0914 - RLS de Sept-Îles,1203,321,27446.333333,4383.10,1172.90
09,09 - Côte-Nord,0915,0915 - RLS de la Minganie,150,37,6413,2339.00,579.03
09,09 - Côte-Nord,0916,0916 - RLS de la Basse-Côte-Nord,246,34,4587,5362.98,746.76
09,09 - Côte-Nord,0917,0917 - RLS de Kawawachikamach,27,0,652.33333333,4138.99,0.00
09,09 - Côte-Nord,,Total (incluant inconnus),3712,697,90082.333333,4120.67,777.31
10,10 - Nord-du-Québec,1001,1001 - Nord-du-Québec,737,84,13383.666667,5506.71,631.39
10,10 - Nord-du-Québec,,Total (incluant inconnus),737,84,13383.666667,5506.71,631.39
11,11 - Gaspésie-Îles-de-la-Madeleine,1111,1111 - RLS de la Baie-des-Chaleurs,1828,100,32540,5617.70,306.44
11,11 - Gaspésie-Îles-de-la-Madeleine,1112,1112 - RLS de la Haute-Gaspésie,484,69,10632.666667,4552.01,652.24
11,11 - Gaspésie-Îles-de-la-Madeleine,1113,1113 - RLS de La Côte-de-Gaspé,832,58,18772,4432.13,307.89
11,11 - Gaspésie-Îles-de-la-Madeleine,1114,1114 - RLS du Rocher-Percé,1050,39,15978,6571.54,245.27
11,11 - Gaspésie-Îles-de-la-Madeleine,1121,1121 - RLS des Îles-de-la-Madeleine,238,13,12860.666667,1850.60,100.42
11,11 - Gaspésie-Îles-de-la-Madeleine,,Total (incluant inconnus),4492,283,90783.333333,4948.04,311.34
12,12 - Chaudière-Appalaches,1211,1211 - RLS Alphonse-Desjardins,23541,1914,261353,9007.36,727.17
12,12 - Chaudière-Appalaches,1212,1212 - RLS de la région de Thetford,6338,381,43101.333333,14704.88,881.88
12,12 - Chaudière-Appalaches,1213,1213 - RLS de Beauce,12791,577,73396,17427.38,784.27
12,12 - Chaudière-Appalaches,1214,1214 - RLS des Etchemins,2092,116,16575.666667,12620.91,699.22
12,12 - Chaudière-Appalaches,1215,1215 - RLS de Montmagny-L'Islet,2461,285,40099.666667,6137.21,712.66
12,12 - Chaudière-Appalaches,,Total (incluant inconnus),47262,3275,434525.66667,10876.69,750.17
13,13 - Laval,1311,1311 - RLS de Laval,62821,1926,445993.33333,14085.64,427.88
13,13 - Laval,,Total (incluant inconnus),62821,1926,445993.33333,14085.64,427.88
14,14 - Lanaudière,1411,1411 - RLS de Lanaudière-Nord,20851,1169,228857,9110.93,503.78
14,14 - Lanaudière,1412,1412 - RLS de Lanaudière-Sud,37466,1571,301724,12417.31,515.14
14,14 - Lanaudière,,Total (incluant inconnus),58502,2751,530581,11026.03,512.28
15,15 - Laurentides,1511,1511 - RLS d'Antoine-Labelle,2572,226,35967.333333,7150.93,626.46
15,15 - Laurentides,1512,1512 - RLS des Laurentides,4248,138,49594.333333,8565.49,274.29
15,15 - Laurentides,1513,1513 - RLS des Pays-d'en-Haut,3641,134,46201.666667,7880.67,285.02
15,15 - Laurentides,1514,1514 - RLS d'Argenteuil,2912,187,34139.666667,8529.67,541.29
15,15 - Laurentides,1515,1515 - RLS de Deux-Montagnes - Mirabel-Sud,11897,462,126545.66667,9401.35,360.62
15,15 - Laurentides,1516,1516 - RLS de la Rivière-du-Nord - Mirabel-Nord,19304,899,181554.66667,10632.61,485.83
15,15 - Laurentides,1517,1517 - RLS de Thérèse-De Blainville,18296,634,166043.33333,11018.81,378.26
15,15 - Laurentides,,Total (incluant inconnus),63210,2695,640046.66667,9875.84,415.43
16,16 - Montérégie,1611,1611 - RLS de Champlain,19888,861,228239.33333,8713.66,373.99
16,16 - Montérégie,1612,1612 - RLS du Haut-Richelieu - Rouville,15085,1044,197955.66667,7620.39,521.70
16,16 - Montérégie,1621,1621 - RLS Pierre-Boucher,23007,1007,264255,8706.36,378.38
16,16 - Montérégie,1622,1622 - RLS de Richelieu-Yamaska,17504,964,223570,7829.32,428.29
16,16 - Montérégie,1623,1623 - RLS Pierre-De Saurel,4272,346,52104.333333,8198.93,660.49
16,16 - Montérégie,1631,1631 - RLS de Vaudreuil-Soulanges,12386,666,163793.33333,7561.97,400.97
16,16 - Montérégie,1632,1632 - RLS du Suroît,5547,412,61719,8987.51,658.72
16,16 - Montérégie,1633,1633 - RLS du Haut-Saint-Laurent,1573,165,24816,6338.65,658.47
16,16 - Montérégie,1634,1634 - RLS de Jardins-Roussillon,20529,938,235928.66667,8701.36,392.17
16,16 - Montérégie,,Total (incluant inconnus),120169,6498,1452381.3333,8273.93,443.00
17,17 - Nunavik,1701,1701 - Nunavik,2152,232,14619,14720.57,1560.08
17,17 - Nunavik,,Total (incluant inconnus),2152,232,14619,14720.57,1560.08
18,18 - Terres-Cries-de-la-Baie-James,1801,1801 - Terres-Cries-de-la-Baie-James,1635,276,18660.333333,8761.90,1454.85
18,18 - Terres-Cries-de-la-Baie-James,,Total (incluant inconnus),1635,276,18660.333333,8761.90,1454.85

