date,negative_tests_qc,cases_qc,new_cases_qc,deaths_qc,new_deaths_qc,Hospitalisations,icu_qc,Personnes testées,active_cases_qc,Tests (Volumétrie),Hospitalisations (nouvelle méthode),Unnamed: 12,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,Unnamed: 31,CHSLD,RPA,Domicile,Autres - Inconnu,Unnamed: 36,Montréal et Laval,Régions à proximité,Autres régions,Unnamed: 40,Cas Labo,Cas Lien Épi,Cas Total,Cumul Labo,Cumul Épi,NV CHSLD,NV RPA,NV Dom,NV Autres,Moy mobile Décès,Inc Hors-SI,Inc SI,Moy. mobile (cas),Analyses nég (Nouv.),Cas labo (Nouv.),Cas labo (ancien),hospitalisations_all,hospitalisations_qc,new_negative_tests_qc
2020-03-20,9242.0,181,42.0,4.0,3.0,9.0,10.0,9423,136,3990.0,,,1.5222708219999999,0.7203780544,3.044506717,1.5315665440000001,13.18022642,6.099754218999999,1.994853279,0.6774333406,0.0,7.375719133,2.222271606,3.9506494169999997,3.613818338,5.76821024,4.6254354289999995,2.931423534,0.0,0.0,,1.0,2.0,1.0,0.0,,5.660974597,5.021845026,3.445166662,,122,8,130,362,12,0.0,1.0,0.0,0.0,1.1,,,151.4,,,362.0,9.0,9.0,1576.0
2020-03-21,9786.0,219,38.0,4.0,0.0,11.0,13.0,10005,171,3995.0,,,1.5222708219999999,0.7203780544,5.162424433,2.297349816,15.00518084,10.55354301,2.7429232580000003,0.6774333406,1.110703853,7.375719133,3.333407409,4.647822843999999,5.646591152999999,7.690946986,5.582422069,5.095093286,0.0,0.0,,1.0,3.0,1.0,0.0,,9.687442443,7.0577281439999995,4.630128443,,183,2,185,545,14,0.0,1.0,0.0,0.0,1.3,,,183.6,,,545.0,11.0,11.0,544.0
2020-03-22,11211.0,628,409.0,4.0,0.0,25.0,20.0,11839,573,4434.0,,,2.02969443,1.440756109,8.471670865,3.828916359,23.11608941,14.81368882,3.241636578,1.3548666809999999,1.110703853,7.375719133,3.333407409,6.274560838999999,8.808682199,10.57505211,7.974888671,6.6306008510000005,0.0,0.0,,1.0,3.0,1.0,0.0,,13.75377631,9.568650657000001,6.84644585,,239,1,240,784,15,0.0,0.0,0.0,0.0,2.1,,,230.4,,,784.0,25.0,25.0,1425.0
2020-03-23,12202.0,1013,385.0,4.0,0.0,36.0,31.0,13215,950,3952.0,,,2.02969443,2.1611341630000003,12.17802687,6.892049447000001,32.03808883,21.30072902,3.7403498969999998,2.032300022,1.110703853,7.375719133,10.00022223,8.598472261,15.58459158,14.61279927,9.250870857999999,9.701615982,0.0,0.0,,2.0,3.0,3.0,0.0,,20.29180331,12.55461256,9.874681514,,339,7,346,1123,22,1.0,0.0,2.0,0.0,3.4,,,272.6,,,1123.0,36.0,36.0,991.0
2020-03-24,26634.0,1339,326.0,6.0,2.0,43.0,35.0,27973,1260,4024.0,,,3.0445416439999997,3.601890272,14.42831444,7.849278536,35.48522497,28.32028744,3.989706557,2.032300022,2.221407706,7.375719133,10.00022223,10.457601400000001,21.45704638,16.727809699999998,10.52685305,11.37671514,0.0,0.0,,3.0,3.0,4.0,0.0,,27.10889243,14.52263291,11.38879935,,259,10,269,1382,32,1.0,0.0,1.0,0.0,3.7,,,318.7,,,1382.0,43.0,43.0,14432.0
2020-03-25,31854.0,1629,290.0,8.0,2.0,63.0,43.0,33483,1514,5394.0,,,3.0445416439999997,5.042646381,15.88438287,10.14662835,43.1905881,37.42150802,4.987133196,5.419466723999999,7.774926971,7.375719133,10.00022223,12.78151282,28.45881941,21.34237789,12.28132855,13.191405900000001,0.0,0.0,,7.0,6.0,4.0,1.0,,35.83955044,17.64432036,13.67094796,,362,7,369,1744,39,4.0,3.0,0.0,1.0,5.4,,,352.1,,,1744.0,63.0,63.0,5220.0
2020-03-26,32335.0,2021,392.0,18.0,10.0,91.0,50.0,34356,1867,5299.0,,,3.551965252,7.203780544,17.3404513,12.25253235,50.28763309,46.18385337,5.236489856,11.51636679,11.10703853,7.375719133,10.00022223,16.73216224,34.33127421,24.03420933,15.31178625,15.56446305,0.0,5.439216752999999,,9.0,8.0,9.0,1.0,,44.09181622,20.5624195,16.28225263,,364,5,369,2108,44,2.0,2.0,5.0,0.0,6.9,,,399.7,,,2108.0,91.0,91.0,481.0
2020-03-27,43589.0,2498,477.0,22.0,4.0,107.0,57.0,46087,2298,6119.0,,,4.059388858999999,7.203780544,19.98784845,15.69855707,56.1680418,57.94766508,7.480699795,16.93583351,14.43915009,7.375719133,12.22249383,19.05607366,42.23650182,27.87968283,19.45872836,17.51874541,7.0126227210000005,5.439216752999999,,11.0,9.0,9.0,1.0,,55.17456931,24.22700911,18.93744477,,450,3,453,2558,47,2.0,1.0,0.0,0.0,8.3,,,433.1,,,2558.0,107.0,107.0,11254.0
2020-03-28,49364.0,2840,342.0,22.0,0.0,120.0,72.0,52204,2579,5773.0,,,4.059388858999999,7.203780544,22.50287574,18.76169016,64.6844958,67.67822538,7.979413114,18.96813354,19.99266935,7.375719133,12.22249383,20.21802937,51.27104767,33.45561939,21.05370609,20.79914793,7.0126227210000005,5.439216752999999,,20.0,11.0,11.0,1.0,,64.78227971,27.89159872,21.65846812,,411,8,419,2969,55,9.0,2.0,2.0,0.0,10.3,,,499.3,,,2969.0,120.0,120.0,5775.0
2020-03-29,56285.0,3430,590.0,25.0,3.0,157.0,78.0,59715,3122,6856.0,,,5.5816596810000005,9.364914707,26.07686188,27.56819779,71.57876807,80.36184129,11.47040635,21.00043356,26.65689247,7.375719133,18.88930865,21.61237622,61.209048100000004,41.7233874,27.5931148,22.96281768,14.02524544,5.439216752999999,,26.0,12.0,14.0,1.0,,76.98128131,33.93138531,25.56445325,,558,15,573,3527,70,6.0,1.0,3.0,0.0,11.3,,,546.9,,,3527.0,157.0,157.0,6921.0
2020-03-30,63378.0,4162,732.0,31.0,6.0,204.0,82.0,67540,3770,7511.0,,,7.611354111,11.16585984,29.51847817,35.60892214,75.22867693,93.2391002,16.20818289,24.38760026,33.32111559,14.75143827,23.33385186,26.26019907,71.14704853,49.41433439,32.85654132,26.10362861,14.02524544,16.31765026,,34.0,13.0,18.0,1.0,,89.33974698,39.83544635,29.58015707,,536,44,580,4063,114,8.0,1.0,4.0,0.0,13.3,,,619.7,,,4063.0,204.0,204.0,7093.0
2020-03-31,65205.0,4611,449.0,33.0,2.0,225.0,82.0,69711,4118,7569.0,,,9.133624933,16.56869525,33.35720403,42.11807995,81.92017649,109.214647,18.20303617,27.77476696,38.87463486,14.75143827,24.44498767,29.97845734,91.47477668,59.60483914,38.91745671,31.1289261,14.02524544,16.31765026,,46.0,13.0,20.0,3.0,,106.0834747,47.36821389,33.99084815,,682,50,732,4745,164,12.0,0.0,2.0,2.0,17.9,,,666.0,,,4745.0,225.0,225.0,1827.0
2020-04-01,69146.0,5518,907.0,36.0,3.0,269.0,96.0,74542,4887,6493.0,,,9.64104854,18.36964039,38.51962846,56.28507048,90.23385777,123.979925,20.69660276,32.51680035,45.53885797,14.75143827,44.44543212,30.67563077,104.8007318,64.21940734,43.86188769,36.64279418,14.02524544,16.31765026,,59.0,14.0,21.0,3.0,,120.5947053,52.66151,39.69621969,,646,56,702,5391,220,13.0,1.0,1.0,0.0,22.6,,,721.6,,,5391.0,269.0,269.0,3941.0
2020-04-02,77618.0,6101,583.0,61.0,25.0,334.0,107.0,83570,5305,7182.0,,,13.7004374,21.61134163,41.03465575,67.1974821,96.31703919,143.82833159999998,21.94338606,41.32343377,54.42448879999999,14.75143827,48.88997533,31.14041305,128.5164146,73.64081739,52.793763,43.55257822,42.07573633,16.31765026,,75.0,17.0,24.0,4.0,,141.12570469999997,62.77306282,44.39217934,,806,73,879,6197,293,16.0,3.0,3.0,1.0,27.7,,,731.0,,,6197.0,334.0,334.0,8472.0
2020-04-03,83454.0,6997,896.0,75.0,14.0,348.0,130.0,90227,5978,7743.0,,,13.7004374,24.49285385,44.34390218,78.30133955,103.8196296,160.8205041,23.43952602,53.5172339,57.75660036,14.75143827,51.11224694,33.23193333,141.3906425,83.06222745,59.9711628,51.16032025,42.07573633,16.31765026,,97.0,24.0,29.0,5.0,,157.39104019999996,73.08820396,49.1539702,,694,83,777,6891,376,22.0,7.0,5.0,1.0,33.3,,,774.1,,,6891.0,348.0,348.0,5836.0
2020-04-04,88308.0,7944,947.0,94.0,19.0,371.0,154.0,95955,6616,4990.0,,,14.71528461,31.69663439,46.06471033,90.17098026,111.5249928,177.2801583,30.67086916,56.22696727,67.75293503,14.75143827,64.44587658,35.55584475,152.90968840000002,91.52226914,66.67006929,60.16397825,56.10098177,21.75686701,,127.0,34.0,33.0,7.0,,172.97865330000002,81.70677583,55.51765385,,696,112,808,7587,488,30.0,10.0,4.0,2.0,38.7,,,782.9,,,7587.0,371.0,371.0,4854.0
2020-04-05,91965.0,8580,636.0,121.0,27.0,369.0,164.0,100113,6905,3978.0,,,14.71528461,37.099469799999994,47.52077876,97.06302971,114.16103799999999,189.9153635,33.16443576,65.71103403,78.85997357,14.75143827,71.11269139,36.48540932,182.4978261,98.25184775,69.38153143,65.46845893,56.10098177,21.75686701,,159.0,42.0,37.0,9.0,,188.6061325,88.01801349,58.896989299999994,,553,86,639,8140,574,32.0,8.0,4.0,2.0,45.7,,,781.4,,,8140.0,369.0,369.0,3657.0
2020-04-06,95681.0,9340,760.0,150.0,29.0,419.0,164.0,104526,7278,4805.0,,,15.73013183,39.98098202,50.43291562,108.74122460000001,117.60817420000001,212.03907519999998,34.41121905,71.80793409999998,82.19208512,14.75143827,77.77950621,41.59801445,201.696236,114.21056270000001,72.89048245,70.91253121,63.11360449,27.19608376,,200.0,48.0,41.0,10.0,,210.21351439999998,96.63658536,63.57100521,,792,90,882,8932,664,41.0,6.0,4.0,1.0,52,79.0,20.0,763.1,,,8932.0,419.0,419.0,3716.0
2020-04-07,99780.0,10031,691.0,175.0,25.0,451.0,181.0,109270,7567,5394.0,,,16.74497904,44.30325035,52.94794291,114.10170749999999,123.0830375,232.42,34.90993237,74.51766746,86.63490054,14.75143827,87.77972844,46.01344615,217.0549639,125.93925690000002,78.15390897,76.70558248,63.11360449,27.19608376,,244.0,54.0,44.0,11.0,,229.70799739999998,104.7801178,67.58670903,,716,77,793,9648,741,44.0,6.0,3.0,1.0,56.3,98.0,19.0,743.4,,,9648.0,451.0,451.0,4099.0
2020-04-08,103074.0,10912,881.0,216.0,41.0,483.0,196.0,113365,7850,4968.0,,,16.74497904,45.38381743,54.80112091,120.993757,127.13849170000002,250.67085189999997,36.40607233,84.67916757,92.18841979999999,14.75143827,91.11313585,47.64018415,231.05851,137.09113,84.05532659,80.12557659999999,63.11360449,27.19608376,,293.0,61.0,52.0,11.0,,247.2091794,112.3128854,70.70271964,,604,88,692,10252,829,49.0,7.0,8.0,0.0,59.4,89.0,25.0,723.1,,,10252.0,483.0,483.0,3294.0
2020-04-09,107266.0,11677,765.0,241.0,25.0,547.0,186.0,118217,8132,5508.0,,,17.25240265,50.78665284,56.65429891,126.16279399999999,131.8022642,267.7114352,38.15156895,87.38890093,101.07405059999999,36.87859566,96.66881486,51.12605128,253.19314730000002,145.7434454,89.47825088,87.03536065,70.12622721,27.19608376,,341.0,67.0,61.0,15.0,,265.1488876,120.7957317,74.5648173,,649,102,751,10901,931,48.0,6.0,9.0,4.0,66,92.0,26.0,745.6,,,10901.0,547.0,547.0,4192.0
2020-04-10,111651.0,12292,615.0,289.0,48.0,612.0,146.0,123115,8127,5267.0,,,17.25240265,52.22740894,58.11036734,135.7350849,139.1020819,282.5735347,40.39577889,88.74376761,103.29545829999999,36.87859566,102.2244939,53.91474499,266.7449661,154.0112134,92.34921081,92.61902452,70.12622721,27.19608376,,390.0,78.0,66.0,15.0,,279.7797163,127.5820088,78.33914001,,553,86,639,11454,1017,49.0,11.0,5.0,0.0,71.4,87.0,22.0,757.7,,,11454.0,612.0,612.0,4385.0
2020-04-11,114811.0,12846,554.0,328.0,39.0,634.0,156.0,126771,8094,6923.0,,,17.25240265,54.74873213,59.56643577,143.3929177,141.73812719999998,294.9666861,42.88934549,90.77606763,105.516866,36.87859566,106.66903710000001,57.63300326,290.6865126,166.31672859999998,98.56962397,99.17982957,77.13884993,27.19608376,,442.0,87.0,68.0,20.0,,294.21121489999996,138.4400521,81.49903809999999,,587,79,666,12041,1096,52.0,9.0,2.0,5.0,77,81.0,16.0,782.1,,,12041.0,634.0,634.0,3160.0
2020-04-12,118979.0,13557,711.0,360.0,32.0,664.0,166.0,131570,8258,6230.0,,,17.25240265,58.35062241,66.18492863,150.09352130000002,145.388036,310.99064369999996,44.38548545,91.45350098,105.516866,51.63003393,108.89130870000001,63.21039067,311.01424069999996,177.0840544,103.9925483,108.741854,77.13884993,27.19608376,,512.0,100.0,74.0,23.0,,310.9948086,150.7232135,85.75612302,,713,83,796,12754,1179,70.0,13.0,6.0,3.0,82.3,87.0,11.0,841.6,,,12754.0,664.0,664.0,4168.0
2020-04-13,124295.0,14248,691.0,435.0,75.0,730.0,161.0,137451,8205,7016.0,,,17.25240265,61.23213462,68.03810663,158.90002890000002,145.9963541,337.22926889999997,44.88419877,91.45350098,106.6275699,51.63003393,110.00244450000001,65.76669324,338.79546919999996,191.31230630000002,111.80793919999999,115.16306740000002,84.15147265,27.19608376,,573.0,115.0,85.0,26.0,,337.5057108,161.3776685,88.93796484,,868,99,967,13622,1278,61.0,15.0,11.0,3.0,86.3,75.0,18.0,872.7,,,13622.0,730.0,730.0,5316.0
2020-04-14,129498.0,14860,612.0,487.0,52.0,737.0,190.0,143174,7978,7174.0,,,17.25240265,66.63497003,70.55313392,163.6861744,152.07953559999999,359.9823204,47.12840871,92.13093432,109.95968149999999,51.63003393,114.44698770000001,66.92864895,365.2215158,211.8855895,115.3168902,124.7250918,84.15147265,27.19608376,,636.0,132.0,95.0,29.0,,360.9070635,174.8823599,92.84394997,,834,130,964,14456,1408,63.0,17.0,10.0,3.0,89.1,116.0,13.0,928.3,,,14456.0,737.0,737.0,5203.0
2020-04-15,134011.0,15857,997.0,609.0,122.0,788.0,187.0,148571,8118,6562.0,,,17.25240265,72.75818349,73.86238035,168.6637656,154.3100354,389.9485733,47.62712203,92.80836766,115.5132007,51.63003393,114.44698770000001,67.39343123,398.6493354,227.26748340000003,121.85629890000001,133.7985456,91.16409537,27.19608376,,708.0,147.0,107.0,31.0,,391.48429960000004,187.7084235,96.17939795,,871,237,1108,15327,1645,72.0,15.0,12.0,2.0,93,116.0,19.0,928.3,,,15327.0,788.0,788.0,4513.0
2020-04-16,138322.0,16798,941.0,688.0,79.0,822.0,196.0,153722,8296,6707.0,,,17.25240265,75.27950669,76.11266793,173.6413569,156.54053530000002,414.0087149,50.12068862,94.84066768,117.7346084,51.63003393,118.8915309,70.41451608,423.49433650000003,246.11030359999998,125.8437432,143.9887322,91.16409537,27.19608376,,783.0,161.0,112.0,32.0,,415.6829727,202.09533090000002,99.47095845,,850,119,969,16177,1764,75.0,14.0,5.0,1.0,98.1,98.0,20.0,932.3,,,16177.0,822.0,822.0,4311.0
2020-04-17,142715.0,17521,723.0,805.0,117.0,879.0,193.0,158770,8222,6363.0,,,17.25240265,78.88139696,78.09821579,180.5334063,158.97380780000003,441.6996626,51.36747192,95.51810102,119.95601609999999,51.63003393,132.22516059999998,73.43560093,454.8893833000001,257.06990299999995,131.1071697,152.364228,91.16409537,27.19608376,,841.0,173.0,123.0,36.0,,444.02771169999994,211.8675699,103.24528120000001,,859,169,1028,17036,1933,58.0,12.0,11.0,4.0,100.3,116.0,7.0,924.3,,,17036.0,879.0,879.0,4393.0
2020-04-18,146771.0,18357,836.0,877.0,72.0,917.0,183.0,163548,8409,5898.0,,,17.25240265,82.48328723,80.48087322,183.022202,159.37935330000002,457.67520939999997,52.1155419,96.19553436,119.95601609999999,51.63003393,141.114247,76.22429463,474.7653841,267.8372288,136.0516007,158.925033,91.16409537,27.19608376,,916.0,186.0,129.0,37.0,,460.69170729999996,221.23263219999998,105.6590922,,552,114,666,17588,2047,75.0,13.0,6.0,1.0,103.7,93.0,24.0,902.0,,,17588.0,917.0,917.0,4056.0
2020-04-19,150290.0,19319,962.0,939.0,62.0,970.0,198.0,167801,8776,5379.0,,,17.25240265,86.0851775,81.80457179,188.38268490000002,160.5959896,478.39500939999994,53.11296854,97.55040104,121.06671999999999,51.63003393,152.225605,77.1538592,492.83447580000006,278.7968283,139.72004950000002,170.0923608,98.17671809,27.19608376,,1017.0,203.0,136.0,40.0,,480.9436446,233.5836565,108.5995529,,728,96,824,18316,2143,101.0,17.0,7.0,3.0,106,88.0,18.0,871.1,,,18316.0,970.0,970.0,3519.0
2020-04-20,153283.0,20126,807.0,1041.0,102.0,1022.0,201.0,171520,8838,6336.0,,,17.25240265,88.60650069,83.92248951,195.4661801,161.4070804,501.8258114,53.86103852,98.22783438,122.17742379999999,51.63003393,153.3367408,79.01298834,517.4536133,293.2173539,145.94046269999998,178.8866314,98.17671809,27.19608376,,1105.0,215.0,139.0,42.0,,504.58419339999995,246.0704063,111.5400136,,753,158,911,19069,2301,88.0,12.0,3.0,2.0,109.1,96.0,18.0,862.3,,,19069.0,1022.0,1022.0,2993.0
2020-04-21,157087.0,20965,839.0,1134.0,93.0,1077.0,199.0,176048,9027,5963.0,,,17.25240265,90.0472568,85.64329765,199.2950965,162.21817130000002,524.0947553,55.35717848,98.22783438,123.2881277,51.63003393,163.336963,80.17494405,537.5554778,306.6765111,152.7988669,184.74947849999998,98.17671809,27.19608376,,1199.0,230.0,143.0,46.0,,526.4706375,256.3176846,113.9099372,,692,116,808,19761,2417,94.0,15.0,4.0,4.0,112.9,141.0,20.0,838.1,,,19761.0,1077.0,1077.0,3804.0
2020-04-22,161148.0,21838,873.0,1243.0,109.0,1203.0,207.0,180833,9180,8598.0,,,17.25240265,92.92876902,88.2906948,205.42136269999997,163.6375803,549.9945054,56.85331844,98.90526772,123.2881277,51.63003393,164.44809880000003,81.10450862,555.8504331,319.1742999,156.945809,192.0780373,98.17671809,27.19608376,,1283.0,245.0,158.0,49.0,,551.0281047,265.8184725,116.8723417,,749,143,892,20510,2560,84.0,15.0,15.0,3.0,116.6,108.0,21.0,851.6,,,20510.0,1203.0,1203.0,4061.0
