"Date";"Doses du vaccin COVID-19 reçues (cumulatif)";"Doses du vaccin COVID-19 administrées (cumulatif)"
2022-08-10;23486905;20422314
2022-08-09;23446905;20412340
2022-08-08;23446905;20403677
2022-08-07;23299705;20398169
2022-08-06;23299705;20395373
2022-08-05;23299705;20386651
2022-08-04;23299705;20377432
