date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,new_doses_3d,vac_quo_4_n,total_doses_1d,total_doses_2d,total_doses_3d,vac_cum_4_n,new_doses,total_doses,cvac_comp_tot_p,rap_cvac_comp_p,_1dose_15aout_p,cvac_comp_tot_n,rap_tot_n,_1dose_15aout_n,pop_tot_n,vac_quo_tot_m
2020-12-14,Région,RSS06,06 - Montréal,147,0,0,0,147,0,0,0,147,147,0,,0,0,0,0,2011974,
2020-12-15,Région,RSS06,06 - Montréal,377,0,0,0,524,0,0,0,377,524,0,,0,0,0,0,2011974,
2020-12-16,Région,RSS06,06 - Montréal,323,0,0,0,847,0,0,0,323,847,0,,0,0,0,0,2011974,
2020-12-17,Région,RSS06,06 - Montréal,291,0,0,0,1138,0,0,0,291,1138,0,,0,0,0,0,2011974,
2020-12-18,Région,RSS06,06 - Montréal,145,0,0,0,1283,0,0,0,145,1283,0,,0,0,0,0,2011974,
2020-12-19,Région,RSS06,06 - Montréal,82,0,0,0,1365,0,0,0,82,1365,0,,0,0,0,0,2011974,
2020-12-20,Région,RSS06,06 - Montréal,78,0,0,0,1443,0,0,0,78,1443,0,,0,0,0,0,2011974,
2020-12-21,Région,RSS06,06 - Montréal,322,0,0,0,1765,0,0,0,322,1765,0,,0,0,0,0,2011974,
2020-12-22,Région,RSS06,06 - Montréal,588,0,0,0,2353,0,0,0,588,2353,0,,0,0,0,0,2011974,
2020-12-23,Région,RSS06,06 - Montréal,487,0,0,0,2840,0,0,0,487,2840,0,,0,0,0,0,2011974,
2020-12-24,Région,RSS06,06 - Montréal,182,0,0,0,3022,0,0,0,182,3022,0,,0,0,0,0,2011974,
2020-12-25,Région,RSS06,06 - Montréal,0,0,0,0,3022,0,0,0,0,3022,0,,0,0,0,0,2011974,
2020-12-26,Région,RSS06,06 - Montréal,224,0,0,0,3246,0,0,0,224,3246,0,,0,0,0,0,2011974,
2020-12-27,Région,RSS06,06 - Montréal,206,0,0,0,3452,0,0,0,206,3452,0,,0,0,0,0,2011974,
2020-12-28,Région,RSS06,06 - Montréal,592,0,0,0,4044,0,0,0,592,4044,0,,0,0,0,0,2011974,
2020-12-29,Région,RSS06,06 - Montréal,556,0,0,0,4600,0,0,0,556,4600,0,,0,0,0,0,2011974,
2020-12-30,Région,RSS06,06 - Montréal,563,0,0,0,5163,0,0,0,563,5163,0,,0,0,0,0,2011974,
2020-12-31,Région,RSS06,06 - Montréal,33,0,0,0,5196,0,0,0,33,5196,0,,0,0,0,0,2011974,
2021-01-01,Région,RSS06,06 - Montréal,6,0,0,0,5202,0,0,0,6,5202,0,,0,0,0,0,2011974,
2021-01-02,Région,RSS06,06 - Montréal,17,0,0,0,5219,0,0,0,17,5219,0.0000497024,,0,1,0,0,2011974,
2021-01-03,Région,RSS06,06 - Montréal,14,0,0,0,5233,0,0,0,14,5233,0.0000497024,,0,1,0,0,2011974,
2021-01-04,Région,RSS06,06 - Montréal,570,4,0,0,5803,4,0,0,574,5807,0.0000497024,,0,1,0,0,2011974,
2021-01-05,Région,RSS06,06 - Montréal,1888,6,0,0,7691,10,0,0,1894,7701,0.0000497024,,0,1,0,0,2011974,
2021-01-06,Région,RSS06,06 - Montréal,2732,7,0,0,10423,17,0,0,2739,10440,0.0000994049,,0,2,0,0,2011974,
2021-01-07,Région,RSS06,06 - Montréal,4120,0,0,0,14543,17,0,0,4120,14560,0.0001988097,,0,4,0,0,2011974,
2021-01-08,Région,RSS06,06 - Montréal,3785,4,0,0,18328,21,0,0,3789,18349,0.0001988097,,0,4,0,0,2011974,
2021-01-09,Région,RSS06,06 - Montréal,2021,0,0,0,20349,21,0,0,2021,20370,0.0001988097,,0,4,0,0,2011974,
2021-01-10,Région,RSS06,06 - Montréal,1409,1,0,0,21758,22,0,0,1410,21780,0.0001988097,,0,4,0,0,2011974,
2021-01-11,Région,RSS06,06 - Montréal,1612,2,0,0,23370,24,0,0,1614,23394,0.0002485122,,0,5,0,0,2011974,
2021-01-12,Région,RSS06,06 - Montréal,1105,2,0,0,24475,26,0,0,1107,24501,0.0002485122,,0,5,0,0,2011974,
2021-01-13,Région,RSS06,06 - Montréal,1311,0,0,0,25786,26,0,0,1311,25812,0.0002485122,,0,5,0,0,2011974,
2021-01-14,Région,RSS06,06 - Montréal,1899,1,0,0,27685,27,0,0,1900,27712,0.0002485122,,0,5,0,0,2011974,
2021-01-15,Région,RSS06,06 - Montréal,1769,1,0,0,29454,28,0,0,1770,29482,0.0002982146,,0,6,0,0,2011974,
2021-01-16,Région,RSS06,06 - Montréal,1138,3,0,0,30592,31,0,0,1141,30623,0.0002982146,,0,6,0,0,2011974,
2021-01-17,Région,RSS06,06 - Montréal,946,1,0,0,31538,32,0,0,947,31570,0.0002982146,,0,6,0,0,2011974,
2021-01-18,Région,RSS06,06 - Montréal,1088,7,0,0,32626,39,0,0,1095,32665,0.000347917,,0,7,0,0,2011974,
2021-01-19,Région,RSS06,06 - Montréal,1308,0,0,0,33934,39,0,0,1308,33973,0.0003976195,,0,8,0,0,2011974,
2021-01-20,Région,RSS06,06 - Montréal,1584,1,0,0,35518,40,0,0,1585,35558,0.0004473219,,0,9,0,0,2011974,
2021-01-21,Région,RSS06,06 - Montréal,1961,5,0,0,37479,45,0,0,1966,37524,0.0005964292,,0,12,0,0,2011974,
2021-01-22,Région,RSS06,06 - Montréal,2203,4,0,0,39682,49,0,0,2207,39731,0.0006461316,,0,13,0,0,2011974,
2021-01-23,Région,RSS06,06 - Montréal,1263,4,0,0,40945,53,0,0,1267,40998,0.0006461316,,0,13,0,0,2011974,
2021-01-24,Région,RSS06,06 - Montréal,393,2,0,0,41338,55,0,0,395,41393,0.0006461316,,0,13,0,0,2011974,
2021-01-25,Région,RSS06,06 - Montréal,636,4,0,0,41974,59,0,0,640,42033,0.0007952389,,0,16,0,0,2011974,
2021-01-26,Région,RSS06,06 - Montréal,771,27,0,0,42745,86,0,0,798,42831,0.0010437511,,0,21,0,0,2011974,
2021-01-27,Région,RSS06,06 - Montréal,701,11,0,0,43446,97,0,0,712,43543,0.0012425608,,0,25,0,0,2011974,
2021-01-28,Région,RSS06,06 - Montréal,852,33,0,0,44298,130,0,0,885,44428,0.0013419657,,0,27,0,0,2011974,
2021-01-29,Région,RSS06,06 - Montréal,205,18,0,0,44503,148,0,0,223,44651,0.0015904778,,0,32,0,0,2011974,
2021-01-30,Région,RSS06,06 - Montréal,34,36,0,0,44537,184,0,0,70,44721,0.0019880973,,0,40,0,0,2011974,
2021-01-31,Région,RSS06,06 - Montréal,8,16,0,0,44545,200,0,0,24,44745,0.002186907,,0,44,0,0,2011974,
2021-02-01,Région,RSS06,06 - Montréal,22,25,0,0,44567,225,0,0,47,44792,0.0025845264,,0,52,0,0,2011974,
2021-02-02,Région,RSS06,06 - Montréal,75,60,0,0,44642,285,0,0,135,44927,0.0031312532,,0,63,0,0,2011974,
2021-02-03,Région,RSS06,06 - Montréal,2207,45,0,0,46849,330,0,0,2252,47179,0.0032306581,,0,65,0,0,2011974,
2021-02-04,Région,RSS06,06 - Montréal,3397,22,0,0,50246,352,0,0,3419,50598,0.0036282775,,0,73,0,0,2011974,
2021-02-05,Région,RSS06,06 - Montréal,3444,34,0,0,53690,386,0,0,3478,54076,0.0039761945,,0,80,0,0,2011974,
2021-02-06,Région,RSS06,06 - Montréal,1492,14,0,0,55182,400,0,0,1506,55582,0.0040755994,,0,82,0,0,2011974,
2021-02-07,Région,RSS06,06 - Montréal,457,3,0,0,55639,403,0,0,460,56042,0.0043241115,,0,87,0,0,2011974,
2021-02-08,Région,RSS06,06 - Montréal,1140,28,0,0,56779,431,0,0,1168,57210,0.0048708383,,0,98,0,0,2011974,
2021-02-09,Région,RSS06,06 - Montréal,541,17,0,0,57320,448,0,0,558,57768,0.0051193504,,0,103,0,0,2011974,
2021-02-10,Région,RSS06,06 - Montréal,1162,27,0,0,58482,475,0,0,1189,58957,0.005417565,,0,109,0,0,2011974,
2021-02-11,Région,RSS06,06 - Montréal,1806,28,0,0,60288,503,0,0,1834,60791,0.0060139942,,0,121,0,0,2011974,
2021-02-12,Région,RSS06,06 - Montréal,1842,22,0,0,62130,525,0,0,1864,62655,0.006560721,,0,132,0,0,2011974,
2021-02-13,Région,RSS06,06 - Montréal,73,8,0,0,62203,533,0,0,81,62736,0.0066104234,,0,133,0,0,2011974,
2021-02-14,Région,RSS06,06 - Montréal,52,5,0,0,62255,538,0,0,57,62793,0.0066601258,,0,134,0,0,2011974,
2021-02-15,Région,RSS06,06 - Montréal,834,15,0,0,63089,553,0,0,849,63642,0.0068092331,,0,137,0,0,2011974,
2021-02-16,Région,RSS06,06 - Montréal,169,26,0,0,63258,579,0,0,195,63837,0.0071074477,,0,143,0,0,2011974,
2021-02-17,Région,RSS06,06 - Montréal,409,12,0,0,63667,591,0,0,421,64258,0.007256555,,0,146,0,0,2011974,
2021-02-18,Région,RSS06,06 - Montréal,2426,24,0,0,66093,615,0,0,2450,66708,0.0075050672,,0,151,0,0,2011974,
2021-02-19,Région,RSS06,06 - Montréal,3917,10,0,0,70010,625,0,0,3927,70635,0.0080517939,,0,162,0,0,2011974,
2021-02-20,Région,RSS06,06 - Montréal,2546,6,0,0,72556,631,0,0,2552,73187,0.0082009012,,0,165,0,0,2011974,
2021-02-21,Région,RSS06,06 - Montréal,1936,8,0,0,74492,639,0,0,1944,75131,0.0083997109,,0,169,0,0,2011974,
2021-02-22,Région,RSS06,06 - Montréal,2179,24,0,0,76671,663,0,0,2203,77334,0.0086482231,,0,174,0,0,2011974,
2021-02-23,Région,RSS06,06 - Montréal,1605,22,0,0,78276,685,0,0,1627,78961,0.009095545,,0,183,0,0,2011974,
2021-02-24,Région,RSS06,06 - Montréal,1912,15,0,0,80188,700,0,0,1927,80888,0.0095428669,,0,192,0,0,2011974,
2021-02-25,Région,RSS06,06 - Montréal,3643,14,0,0,83831,714,0,0,3657,84545,0.0098410814,,0,198,0,0,2011974,
2021-02-26,Région,RSS06,06 - Montréal,4631,18,0,0,88462,732,0,0,4649,89194,0.0099404863,,0,200,0,0,2011974,
