date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,new_doses_3d,vac_quo_4_n,total_doses_1d,total_doses_2d,total_doses_3d,vac_cum_4_n,new_doses,total_doses,perc_1d,perc_2d,cvac_cum_tot_ade_p,per_quo_1_n,per_quo_2_n,per_cum_1_n,per_cum_2_n,vac_quo_tot_m
2020-12-14,Région,RSS99,Ensemble du Québec,301,0,0,0,301,0,0,0,301,301,0.0027282061,0.0,0.0004855282,236.0,0.0,236.0,0.0,
2020-12-15,Région,RSS99,Ensemble du Québec,1183,0,0,0,1484,0,0,0,1183,1484,0.0155831431,0.0,0.0015721865,1112.0,0.0,1348.0,0.0,
2020-12-16,Région,RSS99,Ensemble du Québec,958,0,0,0,2442,0,0,0,958,2442,0.0269005741,0.0,0.00236984,979.0,0.0,2327.0,0.0,
2020-12-17,Région,RSS99,Ensemble du Québec,908,0,0,0,3350,0,0,0,908,3350,0.0376977964,0.0,0.0030403313,934.0,0.0,3261.0,0.0,702.0
2020-12-18,Région,RSS99,Ensemble du Québec,732,0,0,0,4082,0,0,0,732,4082,0.0465875865,0.0,0.0040113877,769.0,0.0,4030.0,0.0,732.0
2020-12-19,Région,RSS99,Ensemble du Québec,718,0,0,0,4800,0,0,0,718,4800,0.0549687279,0.0,0.00473968,725.0,0.0,4755.0,0.0,852.0
2020-12-20,Région,RSS99,Ensemble du Québec,114,0,0,0,4914,0,0,0,114,4914,0.0564599931,0.0,0.0049130829,129.0,0.0,4884.0,0.0,1252.0
2020-12-21,Région,RSS99,Ensemble du Québec,510,0,0,0,5424,0,0,0,510,5424,0.0622400907,0.0,0.0058725791,500.0,0.0,5384.0,0.0,1555.0
2020-12-22,Région,RSS99,Ensemble du Québec,2025,0,0,0,7449,0,0,0,2025,7449,0.082990641,0.0,0.0092250357,1795.0,0.0,7179.0,0.0,1450.0
2020-12-23,Région,RSS99,Ensemble du Québec,3760,0,0,0,11209,0,0,0,3760,11209,0.125347196,0.0,0.0136872711,3664.0,0.0,10843.0,0.0,1795.0
2020-12-24,Région,RSS99,Ensemble du Québec,3025,0,0,0,14234,0,0,0,3025,14234,0.1590220445,0.0,0.0164270373,2913.0,0.0,13756.0,0.0,2105.0
2020-12-25,Région,RSS99,Ensemble du Québec,0,0,0,0,14234,0,0,0,0,14234,0.1591607668,0.0,0.0164270373,12.0,0.0,13768.0,0.0,2391.0
2020-12-26,Région,RSS99,Ensemble du Québec,3131,0,0,0,17365,0,0,0,3131,17365,0.1946968067,0.0,0.0198026143,3074.0,0.0,16842.0,0.0,2440.0
2020-12-27,Région,RSS99,Ensemble du Québec,2284,0,0,0,19649,0,0,0,2284,19649,0.2213314963,0.0,0.022392098,2304.0,0.0,19146.0,0.0,2340.0
2020-12-28,Région,RSS99,Ensemble du Québec,2514,1,0,0,22163,1,0,0,2515,22164,0.2508331144,0.0,0.0257792352,2552.0,0.0,21698.0,0.0,1958.0
2020-12-29,Région,RSS99,Ensemble du Québec,2364,0,0,0,24527,1,0,0,2364,24528,0.2791787129,0.0,0.0285305616,2452.0,0.0,24150.0,0.0,1959.0
2020-12-30,Région,RSS99,Ensemble du Québec,3064,0,0,0,27591,1,0,0,3064,27592,0.3154892858,0.0,0.0322876251,3141.0,0.0,27291.0,0.0,1602.0
2020-12-31,Région,RSS99,Ensemble du Québec,345,0,0,0,27936,1,0,0,345,27937,0.3201596047,0.0,0.0324379076,404.0,0.0,27695.0,0.0,1497.0
2021-01-01,Région,RSS99,Ensemble du Québec,9,0,0,0,27945,1,0,0,9,27946,0.3210612999,0.0,0.032461028,78.0,0.0,27773.0,0.0,1536.0
2021-01-02,Région,RSS99,Ensemble du Québec,636,0,0,0,28581,1,0,0,636,28582,0.3291996773,0.0,0.0332471213,704.0,0.0,28477.0,0.0,2053.0
2021-01-03,Région,RSS99,Ensemble du Québec,1543,0,0,0,30124,1,0,0,1543,30125,0.3480427954,0.0,0.0347268262,1630.0,0.0,30107.0,0.0,3155.0
2021-01-04,Région,RSS99,Ensemble du Québec,2781,7,0,0,32905,8,0,0,2788,32913,0.3802032583,9.24816e-05,0.038564811,2782.0,8.0,32889.0,8.0,5073.0
2021-01-05,Région,RSS99,Ensemble du Québec,5979,9,0,0,38884,17,0,0,5988,38901,0.4455068007,0.0002774447,0.0478360875,5649.0,16.0,38538.0,24.0,6988.0
2021-01-06,Région,RSS99,Ensemble du Québec,10762,11,0,0,49646,28,0,0,10773,49674,0.5626924989,0.0006242505,0.0599858526,10137.0,30.0,48675.0,54.0,8152.0
2021-01-07,Région,RSS99,Ensemble du Québec,13772,4,0,0,63418,32,0,0,13776,63450,0.7060042382,0.0009363758,0.079615064,12397.0,27.0,61072.0,81.0,8944.0
2021-01-08,Région,RSS99,Ensemble du Québec,13400,10,0,0,76818,42,0,0,13410,76860,0.8496859037,0.0013525428,0.095787777,12429.0,36.0,73501.0,117.0,9600.0
2021-01-09,Région,RSS99,Ensemble du Québec,8785,1,0,0,85603,43,0,0,8786,85646,0.9466990614,0.001479705,0.1051977759,8392.0,11.0,81893.0,128.0,9885.0
2021-01-10,Région,RSS99,Ensemble du Québec,7086,2,0,0,92689,45,0,0,7088,92734,1.026348806,0.001537506,0.1114171609,6890.0,5.0,88783.0,133.0,9657.0
2021-01-11,Région,RSS99,Ensemble du Québec,7378,1,0,0,100067,46,0,0,7379,100113,1.1076863391,0.0018033904,0.1194977373,7036.0,23.0,95819.0,156.0,9383.0
2021-01-12,Région,RSS99,Ensemble du Québec,7978,4,0,0,108045,50,0,0,7982,108095,1.197011967,0.002011474,0.1258558446,7727.0,18.0,103546.0,174.0,9069.0
2021-01-13,Région,RSS99,Ensemble du Québec,9175,5,0,0,117220,55,0,0,9180,117275,1.3007531583,0.0022426779,0.133578055,8974.0,20.0,112520.0,194.0,9021.0
2021-01-14,Région,RSS99,Ensemble du Québec,11857,2,0,0,129077,57,0,0,11859,129134,1.4352097881,0.0024623216,0.1428608917,11631.0,19.0,124151.0,213.0,9029.0
2021-01-15,Région,RSS99,Ensemble du Québec,11200,7,0,0,140277,64,0,0,11207,140341,1.5652388631,0.0031559333,0.1511842322,11248.0,60.0,135399.0,273.0,9496.0
2021-01-16,Région,RSS99,Ensemble du Québec,8448,5,0,0,148725,69,0,0,8453,148794,1.6614890479,0.0039998275,0.1579122657,8326.0,73.0,143725.0,346.0,9835.0
2021-01-17,Région,RSS99,Ensemble du Québec,7139,1,0,0,155864,70,0,0,7140,155934,1.7390001564,0.0041269897,0.1637039235,6705.0,11.0,150430.0,357.0,10163.0
2021-01-18,Région,RSS99,Ensemble du Québec,10636,12,0,0,166500,82,0,0,10648,166582,1.8535270098,0.0046934392,0.172674635,9907.0,49.0,160337.0,406.0,10441.0
2021-01-19,Région,RSS99,Ensemble du Québec,10355,3,0,0,176855,85,0,0,10358,176940,1.9704930643,0.0051096063,0.1808708133,10118.0,36.0,170455.0,442.0,10544.0
2021-01-20,Région,RSS99,Ensemble du Québec,11475,3,0,0,188330,88,0,0,11478,188418,2.1024873725,0.0054101713,0.1890901121,11418.0,26.0,181873.0,468.0,10552.0
2021-01-21,Région,RSS99,Ensemble du Québec,13791,13,0,0,202121,101,0,0,13804,202222,2.2639254978,0.0063927879,0.1983729488,13965.0,85.0,195838.0,553.0,9830.0
2021-01-22,Région,RSS99,Ensemble du Québec,11921,6,0,0,214042,107,0,0,11927,214149,2.400717287,0.0071442006,0.2063610436,11833.0,65.0,207671.0,618.0,8951.0
2021-01-23,Région,RSS99,Ensemble du Québec,8504,4,0,0,222546,111,0,0,8508,222657,2.4989789458,0.0073060433,0.2120255392,8500.0,14.0,216171.0,632.0,8061.0
2021-01-24,Région,RSS99,Ensemble du Québec,2085,3,0,0,224631,114,0,0,2088,224745,2.5229201099,0.0075372472,0.2133896423,2071.0,20.0,218242.0,652.0,6963.0
2021-01-25,Région,RSS99,Ensemble du Québec,4488,5,0,0,229119,119,0,0,4493,229238,2.5741433346,0.0080458958,0.2170311037,4431.0,44.0,222673.0,696.0,5475.0
2021-01-26,Région,RSS99,Ensemble du Québec,4090,39,0,0,233209,158,0,0,4129,233367,2.622326228,0.009953328,0.221250575,4168.0,165.0,226841.0,861.0,4099.0
2021-01-27,Région,RSS99,Ensemble du Québec,3769,24,0,0,236978,182,0,0,3793,237160,2.6663127706,0.0118954408,0.2257012501,3805.0,168.0,230646.0,1029.0,2969.0
2021-01-28,Région,RSS99,Ensemble du Québec,3337,48,0,0,240315,230,0,0,3385,240545,2.7050625447,0.0142652808,0.2307068146,3352.0,205.0,233998.0,1234.0,2784.0
2021-01-29,Région,RSS99,Ensemble du Québec,2268,26,0,0,242583,256,0,0,2294,242839,2.7315353916,0.0161495926,0.2334928216,2290.0,163.0,236288.0,1397.0,2204.0
2021-01-30,Région,RSS99,Ensemble du Québec,554,50,0,0,243137,306,0,0,604,243443,2.7388876757,0.0179992238,0.2355620966,636.0,160.0,236924.0,1557.0,1719.0
2021-01-31,Région,RSS99,Ensemble du Québec,774,19,0,0,243911,325,0,0,793,244236,2.7485751192,0.0197101327,0.2374348482,838.0,148.0,237762.0,1705.0,1606.0
2021-02-01,Région,RSS99,Ensemble du Québec,392,40,0,0,244303,365,0,0,432,244668,2.7548754256,0.0214788426,0.2393075998,545.0,153.0,238307.0,1858.0,1857.0
2021-02-02,Région,RSS99,Ensemble du Québec,655,78,0,0,244958,443,0,0,733,245401,2.7642507439,0.0247850584,0.2428797001,811.0,286.0,239118.0,2144.0,2256.0
2021-02-03,Région,RSS99,Ensemble du Québec,2936,64,0,0,247894,507,0,0,3000,248401,2.7991972138,0.0274901441,0.2482898714,3023.0,234.0,242141.0,2378.0,2635.0
2021-02-04,Région,RSS99,Ensemble du Québec,5076,64,0,0,252970,571,0,0,5140,253541,2.8587206586,0.0301952297,0.2548329419,5149.0,234.0,247290.0,2612.0,2855.0
2021-02-05,Région,RSS99,Ensemble du Québec,5033,55,0,0,258003,626,0,0,5088,258629,2.9169956024,0.0332586814,0.2611910492,5041.0,265.0,252331.0,2877.0,3293.0
2021-02-06,Région,RSS99,Ensemble du Québec,3241,18,0,0,261244,644,0,0,3259,261888,2.955005524,0.0353510768,0.2651908767,3288.0,181.0,255619.0,3058.0,3712.0
2021-02-07,Région,RSS99,Ensemble du Québec,2322,11,0,0,263566,655,0,0,2333,264221,2.9828540342,0.0364724157,0.2676878789,2409.0,97.0,258028.0,3155.0,4128.0
2021-02-08,Région,RSS99,Ensemble du Québec,3463,38,0,0,267029,693,0,0,3501,267722,3.0231297541,0.0402525995,0.2728552861,3484.0,327.0,261512.0,3482.0,4809.0
2021-02-09,Région,RSS99,Ensemble du Québec,3587,74,0,0,270616,767,0,0,3661,271383,3.0654863091,0.0456974514,0.2786931847,3664.0,471.0,265176.0,3953.0,5553.0
2021-02-10,Région,RSS99,Ensemble du Québec,5772,137,2,0,276388,904,2,0,5911,277294,3.1328013254,0.053962991,0.2878719796,5823.0,715.0,270999.0,4668.0,5325.0
2021-02-11,Région,RSS99,Ensemble du Québec,9766,145,0,0,286154,1049,2,0,9911,287205,3.241709924,0.0637197957,0.301813575,9421.0,844.0,280420.0,5512.0,5126.0
2021-02-12,Région,RSS99,Ensemble du Québec,10213,82,0,0,296367,1131,2,0,10295,297500,3.3558552909,0.0678352251,0.3117206622,9874.0,356.0,290294.0,5868.0,5061.0
