Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;n.d.;222;165,4;3145;2342,7;0;;371;276,4
Anjou;n.d.;81;189,3;950;2219,8;< 5;n.p.;49;114,5
Baie D'urfé;n.d.;< 5;n.p.;36;* 941,7;0;;< 5;n.p.
Beaconsfield;n.d.;14;* 72,4;99;512,3;0;;8;n.p.
Côte-des-Neiges–Notre-Dame-de-Grâce;n.d.;418;251;3288;1974,5;< 5;n.p.;270;162,1
Côte-Saint-Luc;n.d.;112;345,2;829;2554,9;< 5;n.p.;63;194,2
Dollard-des-Ormeaux;n.d.;80;163,6;665;1359,9;0;;88;180
Dorval;n.d.;18;* 94,8;300;1580,6;0;;61;321,4
Hampstead;n.d.;27;* 387,2;117;1677,9;0;;< 5;n.p.
Kirkland;n.d.;25;* 124,1;186;923;0;;27;* 134
Lachine;n.d.;53;119,1;816;1834,2;0;;108;242,8
LaSalle;n.d.;105;136,6;1616;2102,7;0;;185;240,7
L'Île-Bizard–Sainte-Geneviève;n.d.;21;* 114;278;1509,8;0;;49;266,1
Mercier–Hochelaga-Maisonneuve;n.d.;192;141,2;3155;2319,4;< 5;n.p.;388;285,2
Montréal Est;n.d.;5;n.p.;59;1532,5;0;;< 5;n.p.
Montréal-Nord;n.d.;240;284,9;3331;3954,5;0;;253;300,4
Montréal-Ouest;n.d.;5;n.p.;41;811,9;0;;< 5;n.p.
Mont-Royal;n.d.;43;212,1;443;2184,8;0;;90;443,9
Outremont;n.d.;41;171,2;542;2262,7;< 5;n.p.;11;* 45,9
Pierrefonds–Roxboro;n.d.;99;142,9;820;1183,3;0;;37;53,4
Plateau Mont-Royal;n.d.;125;120,2;1612;1550;< 5;n.p.;129;124
Pointe-Claire;n.d.;26;* 82,9;272;866,8;0;;32;* 102
Rivière-des-Prairies–Pointe-aux-Trembles;n.d.;211;197,7;2840;2660,6;< 5;n.p.;253;237
Rosemont–La Petite Patrie;n.d.;214;153,3;2346;1680,6;< 5;n.p.;240;171,9
Sainte-Anne-de-Bellevue;n.d.;< 5;n.p.;24;* 484,1;0;;< 5;n.p.
Saint-Laurent;n.d.;276;279,3;1737;1757,6;< 5;n.p.;105;106,2
Saint-Léonard;n.d.;194;247,7;1671;2134;0;;52;66,4
Senneville;n.d.;< 5;n.p.;< 5;n.p.;0;;0;
Sud-Ouest;n.d.;111;142;1409;1802,9;0;;184;235,4
Verdun;n.d.;79;114,1;1250;1805,6;0;;163;235,5
Ville-Marie;n.d.;166;186,2;1676;1879,6;< 5;n.p.;83;93,1
Villeray–Saint-Michel–Parc-Extension;n.d.;348;241,9;3205;2228;< 5;n.p.;131;91,1
Westmount;n.d.;16;* 78,8;260;1280;0;;36;* 177,2
Territoire à confirmer;n.d.;105;;914;;0;;37;
Total à Montréal;223;3679;178,1;39935;1933,3;18;*0,9;3516;170,2
