Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;30;401;298,7;8303;6185;< 5;n.p.;451;336
Anjou;13;151;352,8;2761;6451,5;< 5;n.p.;68;158,9
Baie D'urfé;0;0;;67;1752,6;0;;< 5;n.p.
Beaconsfield;< 5;19;* 98,3;358;1852,6;0;;17;* 88
Côte-des-Neiges–Notre-Dame-de-Grâce;39;414;248,6;9132;5484;6;n.p.;342;205,4
Côte-Saint-Luc;6;104;320,5;2076;6397,9;< 5;n.p.;108;332,8
Dollard-des-Ormeaux;10;95;194,3;2094;4282,3;< 5;n.p.;118;241,3
Dorval;0;31;* 163,3;642;3382,5;0;;67;353
Hampstead;0;10;* 143,4;312;4474,4;< 5;n.p.;< 5;n.p.
Kirkland;< 5;24;* 119,1;524;2600,4;0;;31;* 153,8
Lachine;< 5;132;296,7;2435;5473,3;< 5;n.p.;165;370,9
LaSalle;22;219;285;4368;5683,6;< 5;n.p.;232;301,9
L'Île-Bizard–Sainte-Geneviève;< 5;30;* 162,9;839;4556,6;0;;72;391
Mercier–Hochelaga-Maisonneuve;11;353;259,5;7085;5208,6;< 5;n.p.;429;315,4
Montréal Est;0;13;* 337,7;220;5714,3;0;;7;n.p.
Montréal-Nord;29;391;464,2;7681;9118,6;5;n.p.;321;381,1
Montréal-Ouest;0;0;;121;2396;0;;< 5;n.p.
Mont-Royal;< 5;33;* 162,8;917;4522,6;< 5;n.p.;92;453,7
Outremont;13;55;229,6;1047;4370,9;< 5;n.p.;21;* 87,7
Pierrefonds–Roxboro;13;190;274,2;3154;4551,4;< 5;n.p.;76;109,7
Plateau Mont-Royal;15;220;211,5;3629;3489,4;< 5;n.p.;168;161,5
Pointe-Claire;< 5;24;* 76,5;819;2609,9;0;;51;162,5
Rivière-des-Prairies–Pointe-aux-Trembles;30;423;396,3;7427;6957,8;< 5;n.p.;303;283,9
Rosemont–La Petite Patrie;22;235;168,4;5789;4147,1;< 5;n.p.;314;224,9
Sainte-Anne-de-Bellevue;0;< 5;n.p.;111;2238,8;0;;12;* 242
Saint-Laurent;46;444;449,3;5960;6030,7;8;n.p.;139;140,6
Saint-Léonard;32;494;630,9;6310;8058,2;6;n.p.;118;150,7
Senneville;0;< 5;n.p.;22;* 2388,7;0;;0;
Sud-Ouest;5;106;135,6;3117;3988,4;0;;202;258,5
Verdun;8;118;170,4;2512;3628,5;< 5;n.p.;190;274,5
Ville-Marie;14;138;154,8;3857;4325,4;< 5;n.p.;113;126,7
Villeray–Saint-Michel–Parc-Extension;34;474;329,5;8755;6086,1;5;n.p.;173;120,3
Westmount;< 5;14;* 68,9;602;2963,8;0;;55;270,8
Territoire à confirmer;6;53;;1676;;< 5;;24;
Total à Montréal;410;5413;262;104722;5069,7;64;3,1;4489;217,3
