date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,new_doses_3d,vac_quo_4_n,total_doses_1d,total_doses_2d,total_doses_3d,vac_cum_4_n,new_doses,total_doses,cvac_comp_tot_p,rap_cvac_comp_p,_1dose_15aout_p,cvac_comp_tot_n,rap_tot_n,_1dose_15aout_n,pop_tot_n,vac_quo_tot_m
2020-12-14,Région,RSS06,06 - Montréal,147,0,0,0,147,0,0,0,147,147,0,,0,0,0,0,2004573,
2020-12-15,Région,RSS06,06 - Montréal,377,0,0,0,524,0,0,0,377,524,0,,0,0,0,0,2004573,
2020-12-16,Région,RSS06,06 - Montréal,323,0,0,0,847,0,0,0,323,847,0,,0,0,0,0,2004573,
2020-12-17,Région,RSS06,06 - Montréal,291,0,0,0,1138,0,0,0,291,1138,0,,0,0,0,0,2004573,
2020-12-18,Région,RSS06,06 - Montréal,145,0,0,0,1283,0,0,0,145,1283,0,,0,0,0,0,2004573,
2020-12-19,Région,RSS06,06 - Montréal,82,0,0,0,1365,0,0,0,82,1365,0,,0,0,0,0,2004573,
2020-12-20,Région,RSS06,06 - Montréal,78,0,0,0,1443,0,0,0,78,1443,0,,0,0,0,0,2004573,
2020-12-21,Région,RSS06,06 - Montréal,322,0,0,0,1765,0,0,0,322,1765,0,,0,0,0,0,2004573,
2020-12-22,Région,RSS06,06 - Montréal,585,0,0,0,2350,0,0,0,585,2350,0,,0,0,0,0,2004573,
2020-12-23,Région,RSS06,06 - Montréal,487,0,0,0,2837,0,0,0,487,2837,0,,0,0,0,0,2004573,
2020-12-24,Région,RSS06,06 - Montréal,182,0,0,0,3019,0,0,0,182,3019,0,,0,0,0,0,2004573,
2020-12-25,Région,RSS06,06 - Montréal,0,0,0,0,3019,0,0,0,0,3019,0,,0,0,0,0,2004573,
2020-12-26,Région,RSS06,06 - Montréal,223,0,0,0,3242,0,0,0,223,3242,0,,0,0,0,0,2004573,
2020-12-27,Région,RSS06,06 - Montréal,206,0,0,0,3448,0,0,0,206,3448,0,,0,0,0,0,2004573,
2020-12-28,Région,RSS06,06 - Montréal,591,0,0,0,4039,0,0,0,591,4039,0,,0,0,0,0,2004573,
2020-12-29,Région,RSS06,06 - Montréal,554,0,0,0,4593,0,0,0,554,4593,0,,0,0,0,0,2004573,
2020-12-30,Région,RSS06,06 - Montréal,562,0,0,0,5155,0,0,0,562,5155,0,,0,0,0,0,2004573,
2020-12-31,Région,RSS06,06 - Montréal,33,0,0,0,5188,0,0,0,33,5188,0,,0,0,0,0,2004573,
2021-01-01,Région,RSS06,06 - Montréal,6,0,0,0,5194,0,0,0,6,5194,0,,0,0,0,0,2004573,
2021-01-02,Région,RSS06,06 - Montréal,17,0,0,0,5211,0,0,0,17,5211,0.0000498859,,0,1,0,0,2004573,
2021-01-03,Région,RSS06,06 - Montréal,14,0,0,0,5225,0,0,0,14,5225,0.0000498859,,0,1,0,0,2004573,
2021-01-04,Région,RSS06,06 - Montréal,570,4,0,0,5795,4,0,0,574,5799,0.0000498859,,0,1,0,0,2004573,
2021-01-05,Région,RSS06,06 - Montréal,1884,6,0,0,7679,10,0,0,1890,7689,0.0000498859,,0,1,0,0,2004573,
2021-01-06,Région,RSS06,06 - Montréal,2731,7,0,0,10410,17,0,0,2738,10427,0.0000997719,,0,2,0,0,2004573,
2021-01-07,Région,RSS06,06 - Montréal,4118,0,0,0,14528,17,0,0,4118,14545,0.0001995437,,0,4,0,0,2004573,
2021-01-08,Région,RSS06,06 - Montréal,3784,4,0,0,18312,21,0,0,3788,18333,0.0001995437,,0,4,0,0,2004573,
2021-01-09,Région,RSS06,06 - Montréal,2022,0,0,0,20334,21,0,0,2022,20355,0.0001995437,,0,4,0,0,2004573,
2021-01-10,Région,RSS06,06 - Montréal,1407,1,0,0,21741,22,0,0,1408,21763,0.0001995437,,0,4,0,0,2004573,
2021-01-11,Région,RSS06,06 - Montréal,1612,2,0,0,23353,24,0,0,1614,23377,0.0002494297,,0,5,0,0,2004573,
2021-01-12,Région,RSS06,06 - Montréal,1106,2,0,0,24459,26,0,0,1108,24485,0.0002494297,,0,5,0,0,2004573,
2021-01-13,Région,RSS06,06 - Montréal,1312,0,0,0,25771,26,0,0,1312,25797,0.0002494297,,0,5,0,0,2004573,
