"Date";"Doses du vaccin COVID-19 reçues (cumulatif)";"Doses du vaccin COVID-19 administrées (cumulatif)"
2022-10-10;24903405;21440492
2022-10-09;24903405;21435205
2022-10-08;24903405;21428177
2022-10-07;24903405;21411098
2022-10-06;24898405;21392132
2022-10-05;24898405;21370826
2022-10-04;24898405;21347183
