Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;31;296;220,5;12494;9306,9;0;;492;366,5
Anjou;15;154;359,8;4258;9949,5;0;;79;184,6
Baie D'urfé;0;< 5;n.p.;114;2982;0;;< 5;n.p.
Beaconsfield;< 5;26;* 134,5;645;3337,8;0;;21;* 108,7
Côte-des-Neiges–Notre-Dame-de-Grâce;48;420;252,2;14109;8472,9;0;;372;223,4
Côte-Saint-Luc;16;105;323,6;3391;10450,6;0;;120;369,8
Dollard-des-Ormeaux;9;107;218,8;3436;7026,7;0;;125;255,6
Dorval;11;47;247,6;968;5100,1;0;;69;363,5
Hampstead;< 5;23;* 329,8;546;7830,2;0;;6;n.p.
Kirkland;< 5;21;* 104,2;927;4600,3;0;;36;* 178,7
Lachine;< 5;56;125,9;3467;7792,9;0;;171;384,4
LaSalle;21;135;175,7;6627;8623;0;;247;321,4
L'Île-Bizard–Sainte-Geneviève;10;63;342,1;1249;6783,3;0;;76;412,8
Mercier–Hochelaga-Maisonneuve;41;321;236;10628;7813,3;0;;452;332,3
Montréal Est;< 5;30;* 779,2;369;9584,4;0;;9;* 233,8
Montréal-Nord;13;162;192,3;10587;12568,6;0;;338;401,3
Montréal-Ouest;0;19;* 376,2;263;5207,9;0;;< 5;n.p.
Mont-Royal;< 5;53;261,4;1335;6584,1;0;;94;463,6
Outremont;7;58;242,1;1505;6282,9;0;;29;* 121,1
Pierrefonds–Roxboro;11;171;246,8;5151;7433,2;0;;88;127
Plateau Mont-Royal;25;191;183,7;5794;5571,2;0;;172;165,4
Pointe-Claire;15;70;223,1;1304;4155,5;0;;56;178,5
Rivière-des-Prairies–Pointe-aux-Trembles;19;292;273,6;11094;10393,2;0;;323;302,6
Rosemont–La Petite Patrie;40;353;252,9;8689;6224,7;0;;328;235
Sainte-Anne-de-Bellevue;< 5;5;n.p.;195;3933;0;;13;* 262,2
Saint-Laurent;24;194;196,3;9818;9934,4;0;;159;160,9
Saint-Léonard;25;295;376,7;9646;12318,5;< 5;n.p.;150;191,6
Senneville;0;< 5;n.p.;35;* 3800,2;0;;0;
Sud-Ouest;11;140;179,1;4881;6245,6;0;;209;267,4
Verdun;13;113;163,2;3831;5533,8;< 5;n.p.;202;291,8
Ville-Marie;20;145;162,6;6006;6735,4;< 5;n.p.;131;146,9
Villeray–Saint-Michel–Parc-Extension;28;362;251,6;13241;9204,5;0;;206;143,2
Westmount;< 5;32;* 157,5;920;4529,3;0;;57;280,6
Territoire à confirmer;8;54;;2263;;0;;27;
Total à Montréal;478;4515;218,6;159786;7735,4;< 5;n.p.;4863;235,4
