Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;5;218;162,4;11069;8245,4;0;;480;357,6
Anjou;< 5;60;140,2;3680;8598,9;0;;78;182,3
Baie D'urfé;0;< 5;n.p.;97;2537,3;0;;< 5;n.p.
Beaconsfield;< 5;18;* 93,1;526;2722;0;;21;* 108,7
Côte-des-Neiges–Notre-Dame-de-Grâce;9;189;113,5;12406;7450,2;0;;369;221,6
Côte-Saint-Luc;< 5;34;* 104,8;2909;8965,1;0;;119;366,7
Dollard-des-Ormeaux;-1;41;83,8;2933;5998,1;0;;125;255,6
Dorval;0;12;* 63,2;849;4473,1;0;;68;358,3
Hampstead;0;12;* 172,1;425;6094,9;0;;6;n.p.
Kirkland;< 5;16;* 79,4;806;3999,8;0;;33;* 163,8
Lachine;< 5;41;92,2;3043;6839,9;0;;170;382,1
LaSalle;< 5;91;118,4;5924;7708,2;0;;242;314,9
L'Île-Bizard–Sainte-Geneviève;< 5;22;* 119,5;1118;6071,8;0;;76;412,8
Mercier–Hochelaga-Maisonneuve;17;182;133,8;9250;6800,3;0;;446;327,9
Montréal Est;0;9;* 233,8;296;7688,3;0;;9;* 233,8
Montréal-Nord;15;196;232,7;9544;11330,3;0;;336;398,9
Montréal-Ouest;< 5;11;* 217,8;203;4019,8;0;;< 5;n.p.
Mont-Royal;< 5;14;* 69;1159;5716,1;0;;93;458,7
Outremont;0;10;* 41,7;1301;5431,2;0;;29;* 121,1
Pierrefonds–Roxboro;8;75;108,2;4452;6424,5;0;;84;121,2
Plateau Mont-Royal;11;126;121,2;5052;4857,7;0;;172;165,4
Pointe-Claire;< 5;20;* 63,7;1124;3581,9;0;;54;172,1
Rivière-des-Prairies–Pointe-aux-Trembles;21;291;272,6;9494;8894,3;0;;314;294,2
Rosemont–La Petite Patrie;6;137;98,1;7428;5321,3;0;;324;232,1
Sainte-Anne-de-Bellevue;0;11;* 221,9;158;3186,8;0;;12;* 242
Saint-Laurent;6;137;138,6;8730;8833,5;0;;155;156,8
Saint-Léonard;17;213;272;8190;10459,1;0;;144;183,9
Senneville;0;< 5;n.p.;26;* 2823;0;;0;
Sud-Ouest;8;145;185,5;4267;5459,9;0;;206;263,6
Verdun;0;40;57,8;3317;4791,3;0;;198;286
Ville-Marie;10;147;164,9;5270;5910,1;0;;125;140,2
Villeray–Saint-Michel–Parc-Extension;19;223;155;11772;8183,4;< 5;n.p.;199;138,3
Westmount;0;18;* 88,6;783;3854,9;0;;58;285,5
Territoire à confirmer;< 5;64;;2057;;0;;25;
Total à Montréal;172;2827;136,9;139658;6760,9;< 5;n.p.;4776;231,2
