"Date";"Doses du vaccin COVID-19 reçues (cumulatif)";"Doses du vaccin COVID-19 administrées (cumulatif)"
2022-07-25;23224705;20287219
2022-07-24;23224705;20280325
2022-07-23;23224705;20275948
2022-07-22;23224705;20264923
2022-07-21;23224705;20251457
2022-07-20;23224705;20235498
2022-07-19;23224705;20222705
