Date;Doses du vaccin COVID-19 reçues (cumulatif);Doses du vaccin COVID-19 administrées (cumulatif)
2021-06-29;10974165;8269963
2021-06-28;10278069;8167164
2021-06-27;9728169;8063185
2021-06-26;9728169;7985828
2021-06-25;9725789;7888278
2021-06-24;9642099;7771057
2021-06-23;9640699;7702715
