Date;Nouveaux cas;Cumulatif de cas;
2020-02-25;1;1;
2020-02-26;0;1;
2020-02-27;0;1;
2020-02-28;0;1;
2020-02-29;0;1;
2020-03-01;1;2;
2020-03-02;2;4;
2020-03-03;0;4;
2020-03-04;0;4;
2020-03-05;0;4;
2020-03-06;0;4;
2020-03-07;0;4;
2020-03-08;1;5;
2020-03-09;1;6;
2020-03-10;2;8;
2020-03-11;3;11;
2020-03-12;3;14;
2020-03-13;2;16;
2020-03-14;5;21;
2020-03-15;6;27;
2020-03-16;5;32;
2020-03-17;7;39;
2020-03-18;6;45;
2020-03-19;36;81;
2020-03-20;49;130;
2020-03-21;91;221;
2020-03-22;88;309;
2020-03-23;132;441;
2020-03-24;145;586;
2020-03-25;185;771;
2020-03-26;180;951;
2020-03-27;240;1191;
2020-03-28;198;1389;
2020-03-29;258;1647;
2020-03-30;265;1912;
2020-03-31;330;2242;
2020-04-01;304;2546;
2020-04-02;408;2954;
2020-04-03;347;3301;
2020-04-04;340;3641;
2020-04-05;258;3899;
2020-04-06;457;4356;
2020-04-07;422;4778;
2020-04-08;373;5151;
2020-04-09;351;5502;
2020-04-10;305;5807;
2020-04-11;261;6068;
2020-04-12;329;6397;
2020-04-13;542;6939;
2020-04-14;468;7407;
2020-04-15;613;8020;
2020-04-16;496;8516;
2020-04-17;571;9087;
2020-04-18;331;9418;
2020-04-19;430;9848;
2020-04-20;483;10331;
2020-04-21;457;10788;
2020-04-22;531;11319;
2020-04-23;527;11846;
2020-04-24;493;12339;
2020-04-25;312;12651;
2020-04-26;282;12933;
2020-04-27;461;13394;
2020-04-28;471;13865;
2020-04-29;518;14383;
2020-04-30;588;14971;
2020-05-01;615;15586;
2020-05-02;526;16112;
2020-05-03;345;16457;
2020-05-04;419;16876;
2020-05-05;469;17345;
2020-05-06;569;17914;
2020-05-07;429;18343;
2020-05-08;429;18772;
2020-05-09;313;19085;
2020-05-10;299;19384;
2020-05-11;365;19749;
2020-05-12;427;20176;
2020-05-13;400;20576;
2020-05-14;353;20929;
2020-05-15;348;21277;
2020-05-16;271;21548;
2020-05-17;343;21891;
2020-05-18;331;22222;
2020-05-19;319;22541;
2020-05-20;407;22948;
2020-05-21;380;23328;
2020-05-22;257;23585;
2020-05-23;216;23801;
2020-05-24;216;24017;
2020-05-25;204;24221;
2020-05-26;240;24461;
2020-05-27;253;24714;
2020-05-28;193;24907;
2020-05-29;193;25100;
2020-05-30;205;25305;
2020-05-31;140;25445;
2020-06-01;155;25600;
2020-06-02;97;25697;
2020-06-03;114;25811;
2020-06-04;128;25939;
2020-06-05;109;26048;
2020-06-06;105;26153;
2020-06-07;76;26229;
2020-06-08;51;26280;
2020-06-09;79;26359;
2020-06-10;67;26426;
2020-06-11;66;26492;
2020-06-12;72;26564;
2020-06-13;66;26630;
2020-06-14;28;26658;
2020-06-15;56;26714;
2020-06-16;74;26788;
2020-06-17;53;26841;
2020-06-18;48;26889;
2020-06-19;64;26953;
2020-06-20;33;26986;
2020-06-21;27;27013;
2020-06-22;41;27054;
2020-06-23;40;27094;
2020-06-24;29;27123;
2020-06-25;45;27168;
2020-06-26;42;27210;
2020-06-27;30;27240;
2020-06-28;18;27258;
2020-06-29;16;27274;
2020-06-30;40;27314;
2020-07-01;24;27338;
2020-07-02;16;27354;
2020-07-03;17;27371;
2020-07-04;16;27387;
2020-07-05;7;27394;
2020-07-06;16;27410;
2020-07-07;21;27431;
2020-07-08;33;27464;
2020-07-09;52;27516;
2020-07-10;50;27566;
2020-07-11;21;27587;
2020-07-12;13;27600;
2020-07-13;75;27675;
2020-07-14;65;27740;
2020-07-15;69;27809;
2020-07-16;66;27875;
2020-07-17;100;27975;
2020-07-18;97;28072;
2020-07-19;55;28127;
2020-07-20;37;28164;
2020-07-21;63;28227;
2020-07-22;79;28306;
2020-07-23;93;28399;
2020-07-24;69;28468;
2020-07-25;34;28502;
2020-07-26;52;28554;
2020-07-27;34;28588;
2020-07-28;37;28625;
2020-07-29;70;28695;
2020-07-30;59;28754;
2020-07-31;57;28811;
2020-08-01;50;28861;
2020-08-02;31;28892;
2020-08-03;45;28937;
2020-08-04;65;29002;
2020-08-05;46;29048;
2020-08-06;21;29069;
2020-08-07;46;29115;
2020-08-08;35;29150;
2020-08-09;37;29187;
2020-08-10;34;29221;
2020-08-11;36;29257;
2020-08-12;35;29292;
2020-08-13;38;29330;
2020-08-14;30;29360;
2020-08-15;14;29374;
2020-08-16;12;29386;
2020-08-17;17;29403;
2020-08-18;17;29420;
2020-08-19;22;29442;
2020-08-20;36;29478;
2020-08-21;32;29510;
2020-08-22;20;29530;
2020-08-23;21;29551;
2020-08-24;8;29559;
2020-08-25;29;29588;
2020-08-26;41;29629;
2020-08-27;43;29672;
2020-08-28;25;29697;
2020-08-29;54;29751;
2020-08-30;14;29765;
2020-08-31;32;29797;
2020-09-01;36;29833;
2020-09-02;36;29869;
2020-09-03;72;29941;
2020-09-04;49;29990;
2020-09-05;64;30054;
2020-09-06;57;30111;
2020-09-07;50;30161;
2020-09-08;71;30232;
2020-09-09;70;30302;
2020-09-10;90;30392;
2020-09-11;109;30501;
2020-09-12;71;30572;
2020-09-13;98;30670;
2020-09-14;71;30741;
2020-09-15;94;30835;
2020-09-16;80;30915;
2020-09-17;71;30986;
2020-09-18;200;31186;
2020-09-19;141;31327;
2020-09-20;203;31530;
2020-09-21;140;31670;
2020-09-22;170;31840;
2020-09-23;254;32094;
2020-09-24;237;32331;
2020-09-25;287;32618;
2020-09-26;353;32971;
2020-09-27;274;33245;
2020-09-28;284;33529;
2020-09-29;357;33886;
2020-09-30;317;34203;
2020-10-01;313;34516;
2020-10-02;417;34933;
2020-10-03;370;35303;
2020-10-04;301;35604;
2020-10-05;279;35883;
2020-10-06;256;36139;
2020-10-07;305;36444;
2020-10-08;348;36792;
2020-10-09;287;37079;
2020-10-10;194;37273;
2020-10-11;328;37601;
2020-10-12;272;37873;
2020-10-13;204;38077;
