date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,total_doses_1d,total_doses_2d,new_doses,total_doses,perc_1d,perc_2d,cvac_cum_tot_ade_p,per_quo_1_n,per_quo_2_n,per_cum_1_n,per_cum_2_n,vac_quo_tot_m
2020-12-14,Région,RSS06,06 - Montréal,145,0,145,0,145,145,0.0069434225,0.0,0.0023317464,134.0,0.0,134.0,0.0,
2020-12-15,Région,RSS06,06 - Montréal,361,0,506,0,361,506,0.025182860699999997,0.0,0.0058034576,352.0,0.0,486.0,0.0,
2020-12-16,Région,RSS06,06 - Montréal,282,0,788,0,282,788,0.0397951379,0.0,0.0071506888,282.0,0.0,768.0,0.0,
2020-12-17,Région,RSS06,06 - Montréal,276,0,1064,0,276,1064,0.0540965156,0.0,0.0080833874,276.0,0.0,1044.0,0.0,
2020-12-18,Région,RSS06,06 - Montréal,139,0,1203,0,139,1203,0.061350837699999994,0.0,0.0091197191,140.0,0.0,1184.0,0.0,
2020-12-19,Région,RSS06,06 - Montréal,80,0,1283,0,80,1283,0.0654961645,0.0,0.0096897016,80.0,0.0,1264.0,0.0,
2020-12-20,Région,RSS06,06 - Montréal,79,0,1362,0,79,1362,0.06964149139999999,0.0,0.0103633172,80.0,0.0,1344.0,0.0,
2020-12-21,Région,RSS06,06 - Montréal,319,0,1681,0,319,1681,0.0856009999,0.0,0.0141459279,308.0,0.0,1652.0,0.0,
2020-12-22,Région,RSS06,06 - Montréal,570,0,2251,0,570,2251,0.11358195619999999,0.0,0.023317463599999998,540.0,0.0,2192.0,0.0,
2020-12-23,Région,RSS06,06 - Montréal,476,0,2727,0,476,2727,0.1375730355,0.0,0.0264782754,463.0,0.0,2655.0,0.0,
2020-12-24,Région,RSS06,06 - Montréal,197,0,2924,0,197,2924,0.1475736366,0.0,0.028136406099999997,193.0,0.0,2848.0,0.0,
2020-12-25,Région,RSS06,06 - Montréal,0,0,2924,0,0,2924,0.1476254531,0.0,0.028136406099999997,1.0,0.0,2849.0,0.0,
2020-12-26,Région,RSS06,06 - Montréal,229,0,3153,0,229,3153,0.15954326789999998,0.0,0.0303127027,230.0,0.0,3079.0,0.0,
2020-12-27,Région,RSS06,06 - Montréal,193,0,3346,0,193,3346,0.1698547685,0.0,0.031400851,199.0,0.0,3278.0,0.0,
2020-12-28,Région,RSS06,06 - Montréal,594,0,3940,0,594,3940,0.2008929034,0.0,0.0364788765,599.0,0.0,3877.0,0.0,
2020-12-29,Région,RSS06,06 - Montréal,553,0,4493,0,553,4493,0.23027290760000002,0.0,0.039846954500000004,567.0,0.0,4444.0,0.0,
2020-12-30,Région,RSS06,06 - Montréal,575,0,5068,0,575,5068,0.26043016059999996,0.0,0.0444586307,582.0,0.0,5026.0,0.0,
2020-12-31,Région,RSS06,06 - Montréal,39,0,5107,0,39,5107,0.2626064572,0.0,0.0446140804,42.0,0.0,5068.0,0.0,
2021-01-01,Région,RSS06,06 - Montréal,5,0,5112,0,5,5112,0.2630209899,0.0,0.0447177136,8.0,0.0,5076.0,0.0,
2021-01-02,Région,RSS06,06 - Montréal,11,0,5123,0,11,5123,0.2639018718,0.0,0.0447177136,17.0,0.0,5093.0,0.0,
2021-01-03,Région,RSS06,06 - Montréal,14,0,5137,0,14,5137,0.26504183670000003,0.0,0.0447177136,22.0,0.0,5115.0,0.0,
2021-01-04,Région,RSS06,06 - Montréal,571,1,5708,1,572,5709,0.2940591248,5.18166e-05,0.0545110483,560.0,1.0,5675.0,1.0,
2021-01-05,Région,RSS06,06 - Montréal,1904,0,7612,1,1904,7613,0.39111159009999996,5.18166e-05,0.0800048086,1873.0,0.0,7548.0,1.0,
2021-01-06,Région,RSS06,06 - Montréal,2723,2,10335,3,2725,10338,0.5294100578000001,0.0001036332,0.1113020264,2669.0,1.0,10217.0,2.0,
2021-01-07,Région,RSS06,06 - Montréal,4089,0,14424,3,4089,14427,0.7343446548999999,0.0001554498,0.1664866904,3955.0,1.0,14172.0,3.0,
2021-01-08,Région,RSS06,06 - Montréal,3775,1,18199,4,3776,18203,0.9255996733,0.0003108995,0.2147279318,3691.0,3.0,17863.0,6.0,
2021-01-09,Région,RSS06,06 - Montréal,2033,0,20232,4,2033,20236,1.0291292119,0.0003108995,0.2360245486,1998.0,0.0,19861.0,6.0,
2021-01-10,Région,RSS06,06 - Montréal,1415,1,21647,5,1416,21652,1.1022424145999998,0.0004145327,0.2499632102,1411.0,2.0,21272.0,8.0,
2021-01-11,Région,RSS06,06 - Montréal,1599,1,23246,6,1600,23252,1.1845789695,0.0005699823999999999,0.2660263518,1589.0,3.0,22861.0,11.0,
2021-01-12,Région,RSS06,06 - Montréal,1100,1,24346,7,1101,24353,1.2434944276,0.000621799,0.2717261763,1137.0,1.0,23998.0,12.0,
2021-01-13,Région,RSS06,06 - Montréal,1277,0,25623,7,1277,25630,1.3117886878,0.000621799,0.276389669,1318.0,0.0,25316.0,12.0,
2021-01-14,Région,RSS06,06 - Montréal,1899,1,27522,8,1900,27530,1.4115356156,0.0007254322,0.2879965843,1925.0,2.0,27241.0,14.0,
2021-01-15,Région,RSS06,06 - Montréal,1744,2,29266,10,1746,29276,1.5027328066999999,0.0009326985000000001,0.2948363736,1760.0,4.0,29001.0,18.0,
2021-01-16,Région,RSS06,06 - Montréal,1124,1,30390,11,1125,30401,1.5622700638999998,0.0010363317,0.3011061805,1149.0,2.0,30150.0,20.0,
2021-01-17,Région,RSS06,06 - Montréal,925,0,31315,11,925,31326,1.6101485891999998,0.0011917815,0.30696145469999997,924.0,3.0,31074.0,23.0,
2021-01-18,Région,RSS06,06 - Montréal,1079,1,32394,12,1080,32406,1.6663177683000001,0.0016063142,0.3165475231,1084.0,8.0,32158.0,31.0,
