Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;n.d.;73;54,4;10450;7784,3;< 5;n.p.;480;357,6
Anjou;n.d.;17;* 39,7;3518;8220,4;< 5;n.p.;77;179,9
Baie D'urfé;n.d.;0;;95;2485;0;;< 5;n.p.
Beaconsfield;n.d.;5;n.p.;481;2489,1;0;;21;* 108,7
Côte-des-Neiges–Notre-Dame-de-Grâce;n.d.;52;31,2;11865;7125,3;< 5;n.p.;368;221
Côte-Saint-Luc;n.d.;7;n.p.;2810;8660;0;;116;357,5
Dollard-des-Ormeaux;n.d.;12;* 24,5;2803;5732,2;0;;123;251,5
Dorval;n.d.;5;n.p.;807;4251,8;0;;68;358,3
Hampstead;n.d.;5;n.p.;391;5607,3;0;;6;n.p.
Kirkland;n.d.;5;n.p.;766;3801,3;0;;33;* 163,8
Lachine;n.d.;10;* 22,5;2948;6626,4;0;;170;382,1
LaSalle;n.d.;26;* 33,8;5647;7347,8;0;;240;312,3
L'Île-Bizard–Sainte-Geneviève;n.d.;< 5;n.p.;1063;5773,1;0;;75;407,3
Mercier–Hochelaga-Maisonneuve;n.d.;77;56,6;8744;6428,3;0;;446;327,9
Montréal Est;n.d.;< 5;n.p.;273;7090,9;0;;9;* 233,8
Montréal-Nord;n.d.;53;62,9;9051;10745,1;< 5;n.p.;336;398,9
Montréal-Ouest;n.d.;< 5;n.p.;187;3703;0;;< 5;n.p.
Mont-Royal;n.d.;< 5;n.p.;1118;5513,9;0;;93;458,7
Outremont;n.d.;< 5;n.p.;1266;5285,1;0;;29;* 121,1
Pierrefonds–Roxboro;n.d.;20;* 28,9;4215;6082,5;0;;83;119,8
Plateau Mont-Royal;n.d.;28;* 26,9;4709;4527,9;0;;172;165,4
Pointe-Claire;n.d.;< 5;n.p.;1071;3413;0;;54;172,1
Rivière-des-Prairies–Pointe-aux-Trembles;n.d.;42;39,3;8941;8376,2;0;;314;294,2
Rosemont–La Petite Patrie;n.d.;31;* 22,2;7043;5045,5;< 5;n.p.;324;232,1
Sainte-Anne-de-Bellevue;n.d.;< 5;n.p.;141;2843,9;0;;12;* 242
Saint-Laurent;n.d.;32;* 32,4;8314;8412,6;0;;155;156,8
Saint-Léonard;n.d.;37;47,3;7752;9899,8;< 5;n.p.;144;183,9
Senneville;n.d.;0;;23;* 2497,3;0;;0;
Sud-Ouest;n.d.;29;* 37,1;3931;5030;0;;206;263,6
Verdun;n.d.;20;* 28,9;3154;4555,9;0;;196;283,1
Ville-Marie;n.d.;33;* 37;4860;5450,3;0;;124;139,1
Villeray–Saint-Michel–Parc-Extension;n.d.;105;73;11153;7753,1;0;;194;134,9
Westmount;n.d.;6;n.p.;737;3628,4;0;;58;285,5
Territoire à confirmer;n.d.;13;;1919;;0;;25;
Total à Montréal;36;761;36,8;132246;6402,1;7;n.p.;4757;230,3
