Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;13;260;193,7;20068;14948,8;< 5;n.p.;524;390,3
Anjou;< 5;86;201;6882;16080,9;0;;84;196,3
Baie D'urfé;0;6;n.p.;291;7611,8;0;;< 5;n.p.
Beaconsfield;< 5;59;305,3;1540;7969,4;< 5;n.p.;27;* 139,7
Côte-des-Neiges–Notre-Dame-de-Grâce;20;321;192,8;23900;14352,6;7;n.p.;405;243,2
Côte-Saint-Luc;5;87;268,1;5344;16469,4;< 5;n.p.;129;397,6
Dollard-des-Ormeaux;6;109;222,9;6122;12519,7;0;;131;267,9
Dorval;< 5;33;* 173,9;2075;10932,6;0;;70;368,8
Hampstead;< 5;36;* 516,3;1047;15015,1;0;;6;n.p.
Kirkland;5;38;188,6;1925;9552,9;< 5;n.p.;40;198,5
Lachine;10;113;254;6286;14129,3;< 5;n.p.;189;424,8
LaSalle;6;142;184,8;11097;14439,3;0;;258;335,7
L'Île-Bizard–Sainte-Geneviève;< 5;50;271,5;2371;12876,8;0;;79;429
Mercier–Hochelaga-Maisonneuve;23;295;216,9;19387;14252,6;< 5;n.p.;499;366,8
Montréal Est;0;13;* 337,7;651;16909,1;0;;11;* 285,7
Montréal-Nord;8;167;198,3;15258;18113,8;< 5;n.p.;382;453,5
Montréal-Ouest;< 5;18;* 356,4;555;10990,1;0;;< 5;n.p.
Mont-Royal;8;64;315,6;2564;12645,5;0;;95;468,5
Outremont;6;67;279,7;2815;11751,7;0;;30;* 125,2
Pierrefonds–Roxboro;14;139;200,6;8953;12919,8;< 5;n.p.;101;145,7
Plateau Mont-Royal;8;216;207,7;12450;11971,2;< 5;n.p.;193;185,6
Pointe-Claire;< 5;55;175,3;2828;9012,1;0;;64;204
Rivière-des-Prairies–Pointe-aux-Trembles;15;231;216,4;17707;16588,4;< 5;n.p.;351;328,8
Rosemont–La Petite Patrie;17;308;220,6;17634;12632,7;< 5;n.p.;350;250,7
Sainte-Anne-de-Bellevue;0;13;* 262,2;443;8935,1;0;;14;* 282,4
Saint-Laurent;15;213;215,5;14729;14903,7;< 5;n.p.;171;173
Saint-Léonard;13;163;208,2;14364;18343,7;< 5;n.p.;167;213,3
Senneville;0;< 5;n.p.;84;9120,5;0;;0;
Sud-Ouest;21;118;151;9698;12409,3;< 5;n.p.;228;291,7
Verdun;12;136;196,4;7557;10915,9;0;;211;304,8
Ville-Marie;20;210;235,5;11822;13257,8;< 5;n.p.;149;167,1
Villeray–Saint-Michel–Parc-Extension;23;238;165,4;21794;15150,2;< 5;n.p.;242;168,2
Westmount;10;89;438,2;1953;9615;0;;64;315,1
Territoire à confirmer;29;126;;7401;;< 5;;31;
Total à Montréal;323;4223;204,4;279596;13535,5;33;*1,6;5301;256,6
