Date,Regroupement,Croisement,Nom,vac_quo_tot_n,vac_cum_tot_n,cv_tot_n,pop_tot_n,cv_tot_p,vac_quo_tot_m
2022-10-05,Région,RSS07,07 - Outaouais,1398,960278,,,,
2022-10-05,Région,RSS08,08 - Abitibi-Témiscamingue,778,368828,,,,
2022-10-05,Région,RSS09,09 - Côte-Nord,76,226900,,,,
2022-10-05,Région,RSS10,10 - Nord-du-Québec,51,30786,,,,
2022-10-05,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,452,266925,,,,
2022-10-05,Région,RSS12,12 - Chaudière-Appalaches,1574,1096208,,,,
2022-10-05,Région,RSS13,13 - Laval,775,1033282,,,,
2022-10-05,Région,RSS14,14 - Lanaudière,1347,1385465,,,,
2022-10-05,Région,RSS15,15 - Laurentides,1402,1659421,,,,
2022-10-05,Région,RSS16,16 - Montérégie,5632,3775475,,,,
2022-10-05,Région,RSS17,17 - Nunavik,6,21869,,,,
2022-10-05,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,7,44925,,,,
2022-10-05,Région,RSS98,Hors Québec,9,14272,,,,
2022-10-05,Région,RSS99,Ensemble du Québec,23750,21370518,,,,16858
2022-10-05,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,547,1598983,,,,
2022-10-05,Groupe d'âge 1,GR1_16_59,16 à 59 ans,6864,11342728,,,,
2022-10-05,Groupe d'âge 1,GR1_60_69,60 à 69 ans,6780,3866563,,,,
2022-10-05,Groupe d'âge 1,GR1_70_79,70 à 79 ans,6577,2918868,,,,
2022-10-05,Groupe d'âge 1,GR1_80_,80 ans et plus,2982,1643376,,,,
2022-10-05,Groupe d'âge 1,TOT,Total,23750,21370518,,,,16858
2022-10-05,Sexe,FEM,Féminin,12748,11077066,,,,
2022-10-05,Sexe,INC,Inconnu,2,3593,,,,
2022-10-05,Sexe,MASC,Masculin,11000,10289859,,,,
2022-10-05,Sexe,TOT,Total,23750,21370518,,,,16858
2022-10-05,Groupe prioritaire,GRP-Autres,Autres raisons,15705,16461056,,,,
2022-10-05,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,321,182147,,,,
2022-10-05,Groupe prioritaire,GRP-MC,Maladie chronique,6379,2996246,,,,
2022-10-05,Groupe prioritaire,GRP-RPA,Résident en RPA,555,615467,,,,
2022-10-05,Groupe prioritaire,GRP-TS,Travailleur de la santé,790,1115602,,,,
2022-10-05,Groupe prioritaire,TOT,Total,23750,21370518,,,,16858
2022-10-05,Groupe d'âge 2,GR2_00_4,Moins de 5 ans,249,22028,,,,
2022-10-05,Groupe d'âge 2,GR2_05_11,5 à 11 ans,205,778302,,,,
2022-10-05,Groupe d'âge 2,GR2_12_17,12 à 17 ans,153,1136343,,,,
2022-10-05,Groupe d'âge 2,GR2_18_29,18 à 29 ans,675,2529141,,,,
2022-10-05,Groupe d'âge 2,GR2_30_49,30 à 49 ans,3160,5317169,,,,
2022-10-05,Groupe d'âge 2,GR2_50_69,50 à 69 ans,9749,7025291,,,,
2022-10-05,Groupe d'âge 2,GR2_70_79,70 à 79 ans,6577,2918868,,,,
2022-10-05,Groupe d'âge 2,GR2_80_,80 ans et plus,2982,1643376,,,,
2022-10-05,Groupe d'âge 2,TOT,Total,23750,21370518,,,,16858
2022-10-05,Groupe d'âge 2,GR2_12_,12 ans et +,23296,20570188,,,,
2022-10-05,Groupe d'âge 3,GR3_00_4,Moins de 5 ans,249,22028,,,,
2022-10-05,Groupe d'âge 3,GR3_05_11,5 à 11 ans,205,778302,,,,
2022-10-05,Groupe d'âge 3,GR3_12_17,12 à 17 ans,153,1136343,,,,
2022-10-05,Groupe d'âge 3,GR3_18_59,18 à 59 ans,6804,11005038,,,,
2022-10-05,Groupe d'âge 3,GR3_60_69,60 à 69 ans,6780,3866563,,,,
2022-10-05,Groupe d'âge 3,GR3_70_79,70 à 79 ans,6577,2918868,,,,
2022-10-05,Groupe d'âge 3,GR3_80_,80 ans et +,2982,1643376,,,,
2022-10-05,Groupe d'âge 3,TOT,Total,23750,21370518,,,,16858
2022-10-05,Groupe d'âge 3,GR3_18_,18 ans et +,23143,19433845,,,,
2022-10-05,Groupe d'âge 3,GR3_65_,65 ans et +,13428,6433898,,,,
2022-10-06,Région,RSS00,Inconnue,2,4003,,,,
2022-10-06,Région,RSS01,01 - Bas-Saint-Laurent,387,541787,,,,
2022-10-06,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,655,759776,,,,
2022-10-06,Région,RSS03,03 - Capitale-Nationale,1584,1994239,,,,
2022-10-06,Région,RSS04,04 - Mauricie et Centre-du-Québec,1805,1351593,,,,
2022-10-06,Région,RSS05,05 - Estrie,1266,1312957,,,,
2022-10-06,Région,RSS06,06 - Montréal,4194,4531422,,,,
2022-10-06,Région,RSS07,07 - Outaouais,1017,961295,,,,
2022-10-06,Région,RSS08,08 - Abitibi-Témiscamingue,180,369008,,,,
2022-10-06,Région,RSS09,09 - Côte-Nord,491,227391,,,,
2022-10-06,Région,RSS10,10 - Nord-du-Québec,22,30808,,,,
2022-10-06,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,372,267297,,,,
2022-10-06,Région,RSS12,12 - Chaudière-Appalaches,1375,1097583,,,,
2022-10-06,Région,RSS13,13 - Laval,966,1034248,,,,
2022-10-06,Région,RSS14,14 - Lanaudière,1309,1386774,,,,
2022-10-06,Région,RSS15,15 - Laurentides,1523,1660944,,,,
2022-10-06,Région,RSS16,16 - Montérégie,4342,3779817,,,,
2022-10-06,Région,RSS17,17 - Nunavik,20,21889,,,,
2022-10-06,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,28,44953,,,,
2022-10-06,Région,RSS98,Hors Québec,7,14279,,,,
2022-10-06,Région,RSS99,Ensemble du Québec,21545,21392063,,,,16905
2022-10-06,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,644,1599627,,,,
2022-10-06,Groupe d'âge 1,GR1_16_59,16 à 59 ans,6413,11349141,,,,
2022-10-06,Groupe d'âge 1,GR1_60_69,60 à 69 ans,6218,3872781,,,,
2022-10-06,Groupe d'âge 1,GR1_70_79,70 à 79 ans,5742,2924610,,,,
2022-10-06,Groupe d'âge 1,GR1_80_,80 ans et plus,2528,1645904,,,,
2022-10-06,Groupe d'âge 1,TOT,Total,21545,21392063,,,,16905
2022-10-06,Sexe,FEM,Féminin,11619,11088685,,,,
2022-10-06,Sexe,INC,Inconnu,3,3596,,,,
2022-10-06,Sexe,MASC,Masculin,9923,10299782,,,,
2022-10-06,Sexe,TOT,Total,21545,21392063,,,,16905
2022-10-06,Groupe prioritaire,GRP-Autres,Autres raisons,14209,16475265,,,,
2022-10-06,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,230,182377,,,,
2022-10-06,Groupe prioritaire,GRP-MC,Maladie chronique,5976,3002222,,,,
2022-10-06,Groupe prioritaire,GRP-RPA,Résident en RPA,342,615809,,,,
2022-10-06,Groupe prioritaire,GRP-TS,Travailleur de la santé,788,1116390,,,,
2022-10-06,Groupe prioritaire,TOT,Total,21545,21392063,,,,16905
2022-10-06,Groupe d'âge 2,GR2_00_4,Moins de 5 ans,201,22229,,,,
2022-10-06,Groupe d'âge 2,GR2_05_11,5 à 11 ans,315,778617,,,,
2022-10-06,Groupe d'âge 2,GR2_12_17,12 à 17 ans,178,1136521,,,,
2022-10-06,Groupe d'âge 2,GR2_18_29,18 à 29 ans,563,2529704,,,,
2022-10-06,Groupe d'âge 2,GR2_30_49,30 à 49 ans,3066,5320235,,,,
2022-10-06,Groupe d'âge 2,GR2_50_69,50 à 69 ans,8952,7034243,,,,
2022-10-06,Groupe d'âge 2,GR2_70_79,70 à 79 ans,5742,2924610,,,,
2022-10-06,Groupe d'âge 2,GR2_80_,80 ans et plus,2528,1645904,,,,
2022-10-06,Groupe d'âge 2,TOT,Total,21545,21392063,,,,16905
2022-10-06,Groupe d'âge 2,GR2_12_,12 ans et +,21029,20591217,,,,
2022-10-06,Groupe d'âge 3,GR3_00_4,Moins de 5 ans,201,22229,,,,
2022-10-06,Groupe d'âge 3,GR3_05_11,5 à 11 ans,315,778617,,,,
2022-10-06,Groupe d'âge 3,GR3_12_17,12 à 17 ans,178,1136521,,,,
2022-10-06,Groupe d'âge 3,GR3_18_59,18 à 59 ans,6363,11011401,,,,
2022-10-06,Groupe d'âge 3,GR3_60_69,60 à 69 ans,6218,3872781,,,,
2022-10-06,Groupe d'âge 3,GR3_70_79,70 à 79 ans,5742,2924610,,,,
2022-10-06,Groupe d'âge 3,GR3_80_,80 ans et +,2528,1645904,,,,
2022-10-06,Groupe d'âge 3,TOT,Total,21545,21392063,,,,16905
2022-10-06,Groupe d'âge 3,GR3_18_,18 ans et +,20851,19454696,,,,
2022-10-06,Groupe d'âge 3,GR3_65_,65 ans et +,11710,6445608,,,,
2022-10-07,Région,RSS00,Inconnue,0,4003,,,,
2022-10-07,Région,RSS01,01 - Bas-Saint-Laurent,59,541846,,,,
2022-10-07,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,1041,760817,,,,
2022-10-07,Région,RSS03,03 - Capitale-Nationale,1344,1995583,,,,
2022-10-07,Région,RSS04,04 - Mauricie et Centre-du-Québec,1802,1353395,,,,
2022-10-07,Région,RSS05,05 - Estrie,1320,1314277,,,,
2022-10-07,Région,RSS06,06 - Montréal,4218,4535640,,,,
2022-10-07,Région,RSS07,07 - Outaouais,682,961977,,,,
2022-10-07,Région,RSS08,08 - Abitibi-Témiscamingue,216,369224,,,,
2022-10-07,Région,RSS09,09 - Côte-Nord,318,227709,,,,
2022-10-07,Région,RSS10,10 - Nord-du-Québec,2,30810,,,,
2022-10-07,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,466,267763,,,,
2022-10-07,Région,RSS12,12 - Chaudière-Appalaches,1246,1098829,,,,
2022-10-07,Région,RSS13,13 - Laval,1003,1035251,,,,
2022-10-07,Région,RSS14,14 - Lanaudière,1495,1388269,,,,
2022-10-07,Région,RSS15,15 - Laurentides,1710,1662654,,,,
2022-10-07,Région,RSS16,16 - Montérégie,2152,3781969,,,,
2022-10-07,Région,RSS17,17 - Nunavik,4,21893,,,,
2022-10-07,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,12,44965,,,,
2022-10-07,Région,RSS98,Hors Québec,10,14289,,,,
2022-10-07,Région,RSS99,Ensemble du Québec,19100,21411163,,,,16239
2022-10-07,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,710,1600337,,,,
2022-10-07,Groupe d'âge 1,GR1_16_59,16 à 59 ans,6553,11355694,,,,
2022-10-07,Groupe d'âge 1,GR1_60_69,60 à 69 ans,5403,3878184,,,,
2022-10-07,Groupe d'âge 1,GR1_70_79,70 à 79 ans,4589,2929199,,,,
2022-10-07,Groupe d'âge 1,GR1_80_,80 ans et plus,1845,1647749,,,,
2022-10-07,Groupe d'âge 1,TOT,Total,19100,21411163,,,,16239
2022-10-07,Sexe,FEM,Féminin,10287,11098972,,,,
2022-10-07,Sexe,INC,Inconnu,1,3597,,,,
2022-10-07,Sexe,MASC,Masculin,8812,10308594,,,,
2022-10-07,Sexe,TOT,Total,19100,21411163,,,,16239
2022-10-07,Groupe prioritaire,GRP-Autres,Autres raisons,12795,16488060,,,,
2022-10-07,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,261,182638,,,,
2022-10-07,Groupe prioritaire,GRP-MC,Maladie chronique,5068,3007290,,,,
2022-10-07,Groupe prioritaire,GRP-RPA,Résident en RPA,126,615935,,,,
2022-10-07,Groupe prioritaire,GRP-TS,Travailleur de la santé,850,1117240,,,,
2022-10-07,Groupe prioritaire,TOT,Total,19100,21411163,,,,16239
2022-10-07,Groupe d'âge 2,GR2_00_4,Moins de 5 ans,295,22524,,,,
2022-10-07,Groupe d'âge 2,GR2_05_11,5 à 11 ans,251,778868,,,,
2022-10-07,Groupe d'âge 2,GR2_12_17,12 à 17 ans,226,1136747,,,,
2022-10-07,Groupe d'âge 2,GR2_18_29,18 à 29 ans,552,2530256,,,,
2022-10-07,Groupe d'âge 2,GR2_30_49,30 à 49 ans,3097,5323332,,,,
2022-10-07,Groupe d'âge 2,GR2_50_69,50 à 69 ans,8245,7042488,,,,
2022-10-07,Groupe d'âge 2,GR2_70_79,70 à 79 ans,4589,2929199,,,,
2022-10-07,Groupe d'âge 2,GR2_80_,80 ans et plus,1845,1647749,,,,
2022-10-07,Groupe d'âge 2,TOT,Total,19100,21411163,,,,16239
2022-10-07,Groupe d'âge 2,GR2_12_,12 ans et +,18554,20609771,,,,
2022-10-07,Groupe d'âge 3,GR3_00_4,Moins de 5 ans,295,22524,,,,
2022-10-07,Groupe d'âge 3,GR3_05_11,5 à 11 ans,251,778868,,,,
2022-10-07,Groupe d'âge 3,GR3_12_17,12 à 17 ans,226,1136747,,,,
2022-10-07,Groupe d'âge 3,GR3_18_59,18 à 59 ans,6491,11017892,,,,
2022-10-07,Groupe d'âge 3,GR3_60_69,60 à 69 ans,5403,3878184,,,,
2022-10-07,Groupe d'âge 3,GR3_70_79,70 à 79 ans,4589,2929199,,,,
2022-10-07,Groupe d'âge 3,GR3_80_,80 ans et +,1845,1647749,,,,
2022-10-07,Groupe d'âge 3,TOT,Total,19100,21411163,,,,16239
2022-10-07,Groupe d'âge 3,GR3_18_,18 ans et +,18328,19473024,,,,
2022-10-07,Groupe d'âge 3,GR3_65_,65 ans et +,9303,6454911,,,,
2022-10-08,Région,RSS00,Inconnue,2,4005,,,,
2022-10-08,Région,RSS01,01 - Bas-Saint-Laurent,676,542522,,,,
2022-10-08,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,228,761045,,,,
2022-10-08,Région,RSS03,03 - Capitale-Nationale,1537,1997120,,,,
2022-10-08,Région,RSS04,04 - Mauricie et Centre-du-Québec,937,1354332,,,,
2022-10-08,Région,RSS05,05 - Estrie,1204,1315481,,,,
2022-10-08,Région,RSS06,06 - Montréal,3005,4538645,,,,
2022-10-08,Région,RSS07,07 - Outaouais,976,962953,,,,
2022-10-08,Région,RSS08,08 - Abitibi-Témiscamingue,4,369228,,,,
2022-10-08,Région,RSS09,09 - Côte-Nord,5,227714,,,,
2022-10-08,Région,RSS10,10 - Nord-du-Québec,0,30810,,,,
2022-10-08,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,63,267826,,,,
2022-10-08,Région,RSS12,12 - Chaudière-Appalaches,653,1099482,,,,
2022-10-08,Région,RSS13,13 - Laval,633,1035884,,,,
2022-10-08,Région,RSS14,14 - Lanaudière,995,1389264,,,,
2022-10-08,Région,RSS15,15 - Laurentides,1299,1663953,,,,
2022-10-08,Région,RSS16,16 - Montérégie,4903,3786872,,,,
2022-10-08,Région,RSS17,17 - Nunavik,0,21893,,,,
2022-10-08,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,1,44966,,,,
2022-10-08,Région,RSS98,Hors Québec,2,14291,,,,
2022-10-08,Région,RSS99,Ensemble du Québec,17123,21428286,,,,16534
2022-10-08,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,1925,1602262,,,,
2022-10-08,Groupe d'âge 1,GR1_16_59,16 à 59 ans,6894,11362588,,,,
2022-10-08,Groupe d'âge 1,GR1_60_69,60 à 69 ans,4077,3882261,,,,
2022-10-08,Groupe d'âge 1,GR1_70_79,70 à 79 ans,3039,2932238,,,,
2022-10-08,Groupe d'âge 1,GR1_80_,80 ans et plus,1188,1648937,,,,
2022-10-08,Groupe d'âge 1,TOT,Total,17123,21428286,,,,16534
2022-10-08,Sexe,FEM,Féminin,8981,11107953,,,,
2022-10-08,Sexe,INC,Inconnu,0,3597,,,,
2022-10-08,Sexe,MASC,Masculin,8142,10316736,,,,
2022-10-08,Sexe,TOT,Total,17123,21428286,,,,16534
2022-10-08,Groupe prioritaire,GRP-Autres,Autres raisons,12446,16500506,,,,
2022-10-08,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,6,182644,,,,
2022-10-08,Groupe prioritaire,GRP-MC,Maladie chronique,4163,3011453,,,,
2022-10-08,Groupe prioritaire,GRP-RPA,Résident en RPA,52,615987,,,,
2022-10-08,Groupe prioritaire,GRP-TS,Travailleur de la santé,456,1117696,,,,
2022-10-08,Groupe prioritaire,TOT,Total,17123,21428286,,,,16534
2022-10-08,Groupe d'âge 2,GR2_00_4,Moins de 5 ans,726,23250,,,,
2022-10-08,Groupe d'âge 2,GR2_05_11,5 à 11 ans,778,779646,,,,
2022-10-08,Groupe d'âge 2,GR2_12_17,12 à 17 ans,535,1137282,,,,
2022-10-08,Groupe d'âge 2,GR2_18_29,18 à 29 ans,652,2530908,,,,
2022-10-08,Groupe d'âge 2,GR2_30_49,30 à 49 ans,3339,5326671,,,,
2022-10-08,Groupe d'âge 2,GR2_50_69,50 à 69 ans,6866,7049354,,,,
2022-10-08,Groupe d'âge 2,GR2_70_79,70 à 79 ans,3039,2932238,,,,
2022-10-08,Groupe d'âge 2,GR2_80_,80 ans et plus,1188,1648937,,,,
2022-10-08,Groupe d'âge 2,TOT,Total,17123,21428286,,,,16534
2022-10-08,Groupe d'âge 2,GR2_12_,12 ans et +,15619,20625390,,,,
2022-10-08,Groupe d'âge 3,GR3_00_4,Moins de 5 ans,726,23250,,,,
2022-10-08,Groupe d'âge 3,GR3_05_11,5 à 11 ans,778,779646,,,,
2022-10-08,Groupe d'âge 3,GR3_12_17,12 à 17 ans,535,1137282,,,,
2022-10-08,Groupe d'âge 3,GR3_18_59,18 à 59 ans,6780,11024672,,,,
2022-10-08,Groupe d'âge 3,GR3_60_69,60 à 69 ans,4077,3882261,,,,
2022-10-08,Groupe d'âge 3,GR3_70_79,70 à 79 ans,3039,2932238,,,,
2022-10-08,Groupe d'âge 3,GR3_80_,80 ans et +,1188,1648937,,,,
2022-10-08,Groupe d'âge 3,TOT,Total,17123,21428286,,,,16534
2022-10-08,Groupe d'âge 3,GR3_18_,18 ans et +,15084,19488108,,,,
2022-10-08,Groupe d'âge 3,GR3_65_,65 ans et +,6267,6461178,,,,
2022-10-09,Région,RSS00,Inconnue,0,4005,,,,
2022-10-09,Région,RSS01,01 - Bas-Saint-Laurent,462,542984,,,,
2022-10-09,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,275,761320,,,,
2022-10-09,Région,RSS03,03 - Capitale-Nationale,441,1997561,,,,
2022-10-09,Région,RSS04,04 - Mauricie et Centre-du-Québec,25,1354357,,,,
2022-10-09,Région,RSS05,05 - Estrie,361,1315842,,,,
2022-10-09,Région,RSS06,06 - Montréal,1921,4540566,,,,
2022-10-09,Région,RSS07,07 - Outaouais,25,962978,,,,
2022-10-09,Région,RSS08,08 - Abitibi-Témiscamingue,6,369234,,,,
2022-10-09,Région,RSS09,09 - Côte-Nord,1,227715,,,,
2022-10-09,Région,RSS10,10 - Nord-du-Québec,0,30810,,,,
2022-10-09,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,9,267835,,,,
2022-10-09,Région,RSS12,12 - Chaudière-Appalaches,24,1099506,,,,
2022-10-09,Région,RSS13,13 - Laval,443,1036327,,,,
2022-10-09,Région,RSS14,14 - Lanaudière,912,1390176,,,,
2022-10-09,Région,RSS15,15 - Laurentides,709,1664662,,,,
2022-10-09,Région,RSS16,16 - Montérégie,1453,3788325,,,,
2022-10-09,Région,RSS17,17 - Nunavik,0,21893,,,,
2022-10-09,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,0,44966,,,,
2022-10-09,Région,RSS98,Hors Québec,0,14291,,,,
2022-10-09,Région,RSS99,Ensemble du Québec,7067,21435353,,,,16685
2022-10-09,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,486,1602748,,,,
2022-10-09,Groupe d'âge 1,GR1_16_59,16 à 59 ans,2794,11365382,,,,
2022-10-09,Groupe d'âge 1,GR1_60_69,60 à 69 ans,1855,3884116,,,,
2022-10-09,Groupe d'âge 1,GR1_70_79,70 à 79 ans,1401,2933639,,,,
2022-10-09,Groupe d'âge 1,GR1_80_,80 ans et plus,531,1649468,,,,
2022-10-09,Groupe d'âge 1,TOT,Total,7067,21435353,,,,16685
2022-10-09,Sexe,FEM,Féminin,3591,11111544,,,,
2022-10-09,Sexe,INC,Inconnu,0,3597,,,,
2022-10-09,Sexe,MASC,Masculin,3476,10320212,,,,
2022-10-09,Sexe,TOT,Total,7067,21435353,,,,16685
2022-10-09,Groupe prioritaire,GRP-Autres,Autres raisons,5089,16505595,,,,
2022-10-09,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,3,182647,,,,
2022-10-09,Groupe prioritaire,GRP-MC,Maladie chronique,1798,3013251,,,,
2022-10-09,Groupe prioritaire,GRP-RPA,Résident en RPA,12,615999,,,,
2022-10-09,Groupe prioritaire,GRP-TS,Travailleur de la santé,165,1117861,,,,
2022-10-09,Groupe prioritaire,TOT,Total,7067,21435353,,,,16685
2022-10-09,Groupe d'âge 2,GR2_00_4,Moins de 5 ans,163,23413,,,,
2022-10-09,Groupe d'âge 2,GR2_05_11,5 à 11 ans,168,779814,,,,
2022-10-09,Groupe d'âge 2,GR2_12_17,12 à 17 ans,218,1137500,,,,
2022-10-09,Groupe d'âge 2,GR2_18_29,18 à 29 ans,254,2531162,,,,
2022-10-09,Groupe d'âge 2,GR2_30_49,30 à 49 ans,1257,5327928,,,,
2022-10-09,Groupe d'âge 2,GR2_50_69,50 à 69 ans,3075,7052429,,,,
2022-10-09,Groupe d'âge 2,GR2_70_79,70 à 79 ans,1401,2933639,,,,
2022-10-09,Groupe d'âge 2,GR2_80_,80 ans et plus,531,1649468,,,,
2022-10-09,Groupe d'âge 2,TOT,Total,7067,21435353,,,,16685
2022-10-09,Groupe d'âge 2,GR2_12_,12 ans et +,6736,20632126,,,,
2022-10-09,Groupe d'âge 3,GR3_00_4,Moins de 5 ans,163,23413,,,,
2022-10-09,Groupe d'âge 3,GR3_05_11,5 à 11 ans,168,779814,,,,
2022-10-09,Groupe d'âge 3,GR3_12_17,12 à 17 ans,218,1137500,,,,
2022-10-09,Groupe d'âge 3,GR3_18_59,18 à 59 ans,2731,11027403,,,,
2022-10-09,Groupe d'âge 3,GR3_60_69,60 à 69 ans,1855,3884116,,,,
2022-10-09,Groupe d'âge 3,GR3_70_79,70 à 79 ans,1401,2933639,,,,
2022-10-09,Groupe d'âge 3,GR3_80_,80 ans et +,531,1649468,,,,
2022-10-09,Groupe d'âge 3,TOT,Total,7067,21435353,,,,16685
2022-10-09,Groupe d'âge 3,GR3_18_,18 ans et +,6518,19494626,,,,
2022-10-09,Groupe d'âge 3,GR3_65_,65 ans et +,2860,6464038,,,,
2022-10-10,Région,RSS00,Inconnue,2,4007,,,,
2022-10-10,Région,RSS01,01 - Bas-Saint-Laurent,5,542989,,,,
2022-10-10,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,683,762003,,,,
2022-10-10,Région,RSS03,03 - Capitale-Nationale,107,1997668,,,,
2022-10-10,Région,RSS04,04 - Mauricie et Centre-du-Québec,15,1354372,,,,
2022-10-10,Région,RSS05,05 - Estrie,139,1315981,,,,
2022-10-10,Région,RSS06,06 - Montréal,1472,4542038,,,,
2022-10-10,Région,RSS07,07 - Outaouais,38,963016,,,,
2022-10-10,Région,RSS08,08 - Abitibi-Témiscamingue,1,369235,,,,
2022-10-10,Région,RSS09,09 - Côte-Nord,0,227715,,,,
2022-10-10,Région,RSS10,10 - Nord-du-Québec,0,30810,,,,
2022-10-10,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,241,268076,,,,
2022-10-10,Région,RSS12,12 - Chaudière-Appalaches,32,1099538,,,,
2022-10-10,Région,RSS13,13 - Laval,576,1036903,,,,
2022-10-10,Région,RSS14,14 - Lanaudière,947,1391123,,,,
2022-10-10,Région,RSS15,15 - Laurentides,740,1665402,,,,
2022-10-10,Région,RSS16,16 - Montérégie,454,3788779,,,,
2022-10-10,Région,RSS17,17 - Nunavik,0,21893,,,,
2022-10-10,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,13,44979,,,,
2022-10-10,Région,RSS98,Hors Québec,1,14292,,,,
2022-10-10,Région,RSS99,Ensemble du Québec,5466,21440819,,,,17394
2022-10-10,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,216,1602964,,,,
2022-10-10,Groupe d'âge 1,GR1_16_59,16 à 59 ans,1881,11367263,,,,
2022-10-10,Groupe d'âge 1,GR1_60_69,60 à 69 ans,1684,3885800,,,,
2022-10-10,Groupe d'âge 1,GR1_70_79,70 à 79 ans,1252,2934891,,,,
2022-10-10,Groupe d'âge 1,GR1_80_,80 ans et plus,433,1649901,,,,
2022-10-10,Groupe d'âge 1,TOT,Total,5466,21440819,,,,17394
2022-10-10,Sexe,FEM,Féminin,2782,11114326,,,,
2022-10-10,Sexe,INC,Inconnu,0,3597,,,,
2022-10-10,Sexe,MASC,Masculin,2684,10322896,,,,
2022-10-10,Sexe,TOT,Total,5466,21440819,,,,17394
2022-10-10,Groupe prioritaire,GRP-Autres,Autres raisons,4001,16509596,,,,
2022-10-10,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,1,182648,,,,
2022-10-10,Groupe prioritaire,GRP-MC,Maladie chronique,1307,3014558,,,,
2022-10-10,Groupe prioritaire,GRP-RPA,Résident en RPA,37,616036,,,,
2022-10-10,Groupe prioritaire,GRP-TS,Travailleur de la santé,120,1117981,,,,
2022-10-10,Groupe prioritaire,TOT,Total,5466,21440819,,,,17394
2022-10-10,Groupe d'âge 2,GR2_00_4,Moins de 5 ans,37,23450,,,,
2022-10-10,Groupe d'âge 2,GR2_05_11,5 à 11 ans,83,779897,,,,
2022-10-10,Groupe d'âge 2,GR2_12_17,12 à 17 ans,131,1137631,,,,
2022-10-10,Groupe d'âge 2,GR2_18_29,18 à 29 ans,194,2531356,,,,
2022-10-10,Groupe d'âge 2,GR2_30_49,30 à 49 ans,804,5328732,,,,
2022-10-10,Groupe d'âge 2,GR2_50_69,50 à 69 ans,2532,7054961,,,,
2022-10-10,Groupe d'âge 2,GR2_70_79,70 à 79 ans,1252,2934891,,,,
2022-10-10,Groupe d'âge 2,GR2_80_,80 ans et plus,433,1649901,,,,
2022-10-10,Groupe d'âge 2,TOT,Total,5466,21440819,,,,17394
2022-10-10,Groupe d'âge 2,GR2_12_,12 ans et +,5346,20637472,,,,
2022-10-10,Groupe d'âge 3,GR3_00_4,Moins de 5 ans,37,23450,,,,
2022-10-10,Groupe d'âge 3,GR3_05_11,5 à 11 ans,83,779897,,,,
2022-10-10,Groupe d'âge 3,GR3_12_17,12 à 17 ans,131,1137631,,,,
2022-10-10,Groupe d'âge 3,GR3_18_59,18 à 59 ans,1846,11029249,,,,
2022-10-10,Groupe d'âge 3,GR3_60_69,60 à 69 ans,1684,3885800,,,,
2022-10-10,Groupe d'âge 3,GR3_70_79,70 à 79 ans,1252,2934891,,,,
2022-10-10,Groupe d'âge 3,GR3_80_,80 ans et +,433,1649901,,,,
2022-10-10,Groupe d'âge 3,TOT,Total,5466,21440819,,,,17394
2022-10-10,Groupe d'âge 3,GR3_18_,18 ans et +,5215,19499841,,,,
2022-10-10,Groupe d'âge 3,GR3_65_,65 ans et +,2539,6466577,,,,
2022-10-11,Région,RSS00,Inconnue,0,4007,,,,
2022-10-11,Région,RSS01,01 - Bas-Saint-Laurent,555,543544,,,,
2022-10-11,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,1073,763076,,,,
2022-10-11,Région,RSS03,03 - Capitale-Nationale,1887,1999555,,,,
2022-10-11,Région,RSS04,04 - Mauricie et Centre-du-Québec,1148,1355520,,,,
2022-10-11,Région,RSS05,05 - Estrie,1648,1317629,,,,
2022-10-11,Région,RSS06,06 - Montréal,4468,4546506,,,,
2022-10-11,Région,RSS07,07 - Outaouais,1130,964146,,,,
