"Date";"Doses du vaccin COVID-19 reçues (cumulatif)";"Doses du vaccin COVID-19 administrées (cumulatif)"
2022-05-15;23082195;19773206
2022-05-14;23082195;19768130
2022-05-13;23082195;19752676
2022-05-12;23082195;19736374
2022-05-11;23082195;19715553
2022-05-10;23082195;19696417
2022-05-09;23082195;19676946
