Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;15;200;149;21790;16231,5;0;;534;397,8
Anjou;11;71;165,9;7352;17179,2;0;;87;203,3
Baie D'urfé;0;5;n.p.;357;9338,2;0;;< 5;n.p.
Beaconsfield;< 5;38;196,6;1854;9594,3;0;;27;* 139,7
Côte-des-Neiges–Notre-Dame-de-Grâce;15;216;129,7;26019;15625,2;< 5;n.p.;416;249,8
Côte-Saint-Luc;0;59;181,8;6025;18568,2;0;;130;400,6
Dollard-des-Ormeaux;6;115;235,2;6826;13959,4;< 5;n.p.;134;274
Dorval;< 5;33;* 173,9;2350;12381,5;0;;70;368,8
Hampstead;0;13;* 186,4;1345;19288,7;0;;7;n.p.
Kirkland;7;46;228,3;2261;11220,3;0;;40;198,5
Lachine;< 5;69;155,1;6906;15522,9;< 5;n.p.;195;438,3
LaSalle;< 5;95;123,6;12036;15661,1;0;;261;339,6
L'Île-Bizard–Sainte-Geneviève;< 5;29;* 157,5;2628;14272,5;0;;82;445,3
Mercier–Hochelaga-Maisonneuve;13;206;151,4;21207;15590,6;< 5;n.p.;517;380,1
Montréal Est;0;< 5;n.p.;748;19428,6;0;;12;* 311,7
Montréal-Nord;< 5;98;116,3;16039;19041;< 5;n.p.;398;472,5
Montréal-Ouest;0;11;* 217,8;646;12792,1;0;;< 5;n.p.
Mont-Royal;< 5;41;202,2;2947;14534,4;0;;95;468,5
Outremont;0;32;* 133,6;3184;13292,1;0;;31;* 129,4
Pierrefonds–Roxboro;6;84;121,2;9709;14010,7;0;;105;151,5
Plateau Mont-Royal;7;124;119,2;13940;13403,8;< 5;n.p.;202;194,2
Pointe-Claire;< 5;52;165,7;3268;10414,3;0;;68;216,7
Rivière-des-Prairies–Pointe-aux-Trembles;< 5;124;116,2;19102;17895,3;< 5;n.p.;360;337,3
Rosemont–La Petite Patrie;9;182;130,4;19713;14122,1;< 5;n.p.;365;261,5
Sainte-Anne-de-Bellevue;0;7;n.p.;530;10689,8;0;;16;* 322,7
Saint-Laurent;5;122;123,4;15793;15980,3;0;;174;176,1
Saint-Léonard;6;82;104,7;15140;19334,7;< 5;n.p.;172;219,7
Senneville;0;< 5;n.p.;96;10423,5;0;;0;
Sud-Ouest;< 5;112;143,3;10788;13804;0;;235;300,7
Verdun;< 5;129;186,3;8544;12341,6;< 5;n.p.;220;317,8
Ville-Marie;8;217;243,4;13445;15077,9;0;;159;178,3
Villeray–Saint-Michel–Parc-Extension;12;130;90,4;23284;16186;< 5;n.p.;253;175,9
Westmount;< 5;30;* 147,7;2442;12022,4;0;;65;320
Territoire à confirmer;< 5;107;;8492;;0;;31;
Total à Montréal;149;2884;139,6;306807;14852,8;27;*1,3;5467;264,7
