No,RSS,NoRLS,RLS,Cas,Cas actifs,Population,Cas pour 100 000,Cas actifs pour 100 000
01,01 - Bas-Saint-Laurent,0111,0111 - RLS de Kamouraska,2199,44,20859.333333,10542.04,211.31
01,01 - Bas-Saint-Laurent,0112,0112 - RLS de Rivière-du-Loup,4531,82,35045.666667,12928.85,232.91
01,01 - Bas-Saint-Laurent,0113,0113 - RLS de Témiscouata,1918,40,19215,9981.79,208.79
01,01 - Bas-Saint-Laurent,0114,0114 - RLS des Basques,851,11,8566.3333333,9934.24,128.96
01,01 - Bas-Saint-Laurent,0115,0115 - RLS de Rimouski,5797,111,57767,10035.14,191.70
01,01 - Bas-Saint-Laurent,0116,0116 - RLS de La Mitis,1652,30,17995,9180.33,167.44
01,01 - Bas-Saint-Laurent,0117,0117 - RLS de Matane,1705,34,20715.666667,8230.49,164.82
01,01 - Bas-Saint-Laurent,0118,0118 - RLS de La Matapédia,1792,53,17574.333333,10196.69,302.91
01,01 - Bas-Saint-Laurent,,Total (incluant inconnus),20449,405,197738.33333,10341.44,204.89
02,02 - Saguenay-Lac-Saint-Jean,0211,0211 - RLS du Domaine-du-Roy,2947,43,31025.333333,9498.69,139.01
02,02 - Saguenay-Lac-Saint-Jean,0212,0212 - RLS de Maria-Chapdelaine,2602,30,25032.333333,10394.56,120.33
02,02 - Saguenay-Lac-Saint-Jean,0213,0213 - RLS de Lac-Saint-Jean-Est,6174,77,52510,11757.76,146.55
02,02 - Saguenay-Lac-Saint-Jean,0214,0214 - RLS de Jonquière,7227,114,67904,10642.97,168.00
02,02 - Saguenay-Lac-Saint-Jean,0215,0215 - RLS de Chicoutimi,8382,145,79539,10538.23,181.85
02,02 - Saguenay-Lac-Saint-Jean,0216,0216 - RLS de La Baie,2154,30,22589.333333,9535.47,132.79
02,02 - Saguenay-Lac-Saint-Jean,,Total (incluant inconnus),30019,446,278600,10774.95,160.09
03,03 - Capitale-Nationale,0311,0311 - RLS de Portneuf,5473,70,55481.666667,9864.52,125.24
03,03 - Capitale-Nationale,0312,0312 - RLS de Québec-Sud,37579,524,323240,11625.73,160.80
03,03 - Capitale-Nationale,0313,0313 - RLS de Québec-Nord,40891,476,354000,11551.13,133.55
03,03 - Capitale-Nationale,0314,0314 - RLS de Charlevoix,2803,55,28382,9875.98,193.67
03,03 - Capitale-Nationale,,Total (incluant inconnus),87694,1140,761103.66667,11521.95,148.71
04,04 - Mauricie et Centre-du-Québec,0411,0411 - RLS du Haut-Saint-Maurice,2182,30,15084,14465.66,198.87
04,04 - Mauricie et Centre-du-Québec,0412,0412 - RLS de la Vallée de la Batiscan,2135,36,25787,8279.37,139.35
04,04 - Mauricie et Centre-du-Québec,0413,0413 - RLS de Maskinongé,2141,10,22901,9348.94,43.69
04,04 - Mauricie et Centre-du-Québec,0414,0414 - RLS du Centre-de-la-Mauricie,6470,136,65575.666667,9866.46,206.24
04,04 - Mauricie et Centre-du-Québec,0415,0415 - RLS de Trois-Rivières,16604,236,145489,11412.55,161.29
04,04 - Mauricie et Centre-du-Québec,0416,0416 - RLS de Bécancour - Nicolet-Yamaska,4648,43,45106,10304.62,94.85
04,04 - Mauricie et Centre-du-Québec,0417,0417 - RLS de Drummond,11071,159,108908.66667,10165.40,145.04
04,04 - Mauricie et Centre-du-Québec,0418,0418 - RLS d'Arthabaska - de l'Érable,12958,189,98815.333333,13113.35,190.41
