date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,new_doses_3d,vac_quo_4_n,total_doses_1d,total_doses_2d,total_doses_3d,vac_cum_4_n,new_doses,total_doses,perc_1d,perc_2d,cvac_cum_tot_ade_p,per_quo_1_n,per_quo_2_n,per_cum_1_n,per_cum_2_n,vac_quo_tot_m
2020-12-14,Région,RSS99,Ensemble du Québec,311,0,0,0,311,0,0,0,311,311,0.0027731125,0.0,0.000483281,241.0,0.0,241.0,0.0,
2020-12-15,Région,RSS99,Ensemble du Québec,1189,0,0,0,1500,0,0,0,1189,1500,0.015511019,0.0,0.0015534032,1107.0,0.0,1348.0,0.0,
2020-12-16,Région,RSS99,Ensemble du Québec,968,0,0,0,2468,0,0,0,968,2468,0.0269026428,0.0,0.0023473649,990.0,0.0,2338.0,0.0,
2020-12-17,Région,RSS99,Ensemble du Québec,914,0,0,0,3382,0,0,0,914,3382,0.0377074254,0.0,0.003014753,939.0,0.0,3277.0,0.0,708.0
2020-12-18,Région,RSS99,Ensemble du Québec,742,0,0,0,4124,0,0,0,742,4124,0.0466941508,0.0,0.003981315,781.0,0.0,4058.0,0.0,738.0
2020-12-19,Région,RSS99,Ensemble du Québec,718,0,0,0,4842,0,0,0,718,4842,0.0550249948,0.0,0.0047062365,724.0,0.0,4782.0,0.0,858.0
2020-12-20,Région,RSS99,Ensemble du Québec,114,0,0,0,4956,0,0,0,114,4956,0.0565093579,0.0,0.0048788368,129.0,0.0,4911.0,0.0,1258.0
2020-12-21,Région,RSS99,Ensemble du Québec,521,0,0,0,5477,0,0,0,521,5477,0.0623777702,0.0,0.0058338922,510.0,0.0,5421.0,0.0,1559.0
2020-12-22,Région,RSS99,Ensemble du Québec,2030,0,0,0,7507,0,0,0,2030,7507,0.0826870792,0.0,0.0090442589,1765.0,0.0,7186.0,0.0,1453.0
2020-12-23,Région,RSS99,Ensemble du Québec,3766,0,0,0,11273,0,0,0,3766,11273,0.1246749935,0.0,0.0134628281,3649.0,0.0,10835.0,0.0,1798.0
2020-12-24,Région,RSS99,Ensemble du Québec,3024,0,0,0,14297,0,0,0,3024,14297,0.1579293296,0.0,0.0161669004,2890.0,0.0,13725.0,0.0,2108.0
2020-12-25,Région,RSS99,Ensemble du Québec,0,0,0,0,14297,0,0,0,0,14297,0.1580674099,0.0,0.0161669004,12.0,0.0,13737.0,0.0,2395.0
2020-12-26,Région,RSS99,Ensemble du Québec,3129,0,0,0,17426,0,0,0,3129,17426,0.1933239101,0.0,0.0195153474,3064.0,0.0,16801.0,0.0,2442.0
2020-12-27,Région,RSS99,Ensemble du Québec,2283,0,0,0,19709,0,0,0,2283,19709,0.2198238188,0.0,0.0220928461,2303.0,0.0,19104.0,0.0,2343.0
2020-12-28,Région,RSS99,Ensemble du Québec,2530,0,0,0,22239,0,0,0,2530,22239,0.2493730004,0.0,0.0254643065,2568.0,0.0,21672.0,0.0,1960.0
2020-12-29,Région,RSS99,Ensemble du Québec,2364,0,0,0,24603,0,0,0,2364,24603,0.277621926,0.0,0.0282028989,2455.0,0.0,24127.0,0.0,1961.0
2020-12-30,Région,RSS99,Ensemble du Québec,3068,0,0,0,27671,0,0,0,3068,27671,0.3138104682,0.0,0.0319425733,3145.0,0.0,27272.0,0.0,1605.0
2020-12-31,Région,RSS99,Ensemble du Québec,346,0,0,0,28017,0,0,0,346,28017,0.3184936913,0.0,0.0320921603,407.0,0.0,27679.0,0.0,1499.0
2021-01-01,Région,RSS99,Ensemble du Québec,9,0,0,0,28026,0,0,0,9,28026,0.3193797065,0.0,0.0321151737,77.0,0.0,27756.0,0.0,1538.0
2021-01-02,Région,RSS99,Ensemble du Québec,636,0,0,0,28662,0,0,0,636,28662,0.3274804168,0.0,0.0328976287,704.0,0.0,28460.0,0.0,2056.0
2021-01-03,Région,RSS99,Ensemble du Québec,1542,0,0,0,30204,0,0,0,1542,30204,0.3462478293,0.0,0.0343704851,1631.0,0.0,30091.0,0.0,3158.0
2021-01-04,Région,RSS99,Ensemble du Québec,2781,17,0,0,32985,17,0,0,2798,33002,0.3780408156,0.0002071204,0.03831728,2763.0,18.0,32854.0,18.0,5077.0
2021-01-05,Région,RSS99,Ensemble du Québec,5979,15,0,0,38964,32,0,0,5994,38996,0.4421560961,0.0004717743,0.0474190723,5572.0,23.0,38426.0,41.0,6993.0
2021-01-06,Région,RSS99,Ensemble du Québec,10764,18,0,0,49728,50,0,0,10782,49778,0.5573495765,0.0009205353,0.0594895908,10011.0,39.0,48437.0,80.0,8157.0
2021-01-07,Région,RSS99,Ensemble du Québec,13770,7,0,0,63498,57,0,0,13777,63555,0.697351482,0.001300256,0.078602204,12167.0,33.0,60604.0,113.0,8949.0
2021-01-08,Région,RSS99,Ensemble du Québec,13400,21,0,0,76898,78,0,0,13421,76976,0.838412003,0.0018410705,0.0945274639,12259.0,47.0,72863.0,160.0,9603.0
2021-01-09,Région,RSS99,Ensemble du Québec,8782,1,0,0,85680,79,0,0,8783,85759,0.9341016427,0.0019676441,0.1036522696,8316.0,11.0,81179.0,171.0,9888.0
2021-01-10,Région,RSS99,Ensemble du Québec,7083,2,0,0,92763,81,0,0,7085,92844,1.0127383669,0.0020251776,0.1096932823,6834.0,5.0,88013.0,176.0,9658.0
2021-01-11,Région,RSS99,Ensemble du Québec,7378,2,0,0,100141,83,0,0,7380,100224,1.092974521,0.0023013381,0.1175983788,6973.0,24.0,94986.0,200.0,9384.0
2021-01-12,Région,RSS99,Ensemble du Québec,7982,4,0,0,108123,87,0,0,7986,108210,1.1812538519,0.0025084586,0.1238350051,7672.0,18.0,102658.0,218.0,9068.0
2021-01-13,Région,RSS99,Ensemble du Québec,9172,5,0,0,117295,92,0,0,9177,117387,1.284031613,0.0027385924,0.1314064076,8932.0,20.0,111590.0,238.0,9020.0
2021-01-14,Région,RSS99,Ensemble du Québec,11857,2,0,0,129152,94,0,0,11859,129246,1.4171525175,0.0029572195,0.14057724,11569.0,19.0,123159.0,257.0,9028.0
2021-01-15,Région,RSS99,Ensemble du Québec,11196,8,0,0,140348,102,0,0,11204,140450,1.5463036137,0.0036591276,0.148839044,11224.0,61.0,134383.0,318.0,9496.0
2021-01-16,Région,RSS99,Ensemble du Québec,8447,5,0,0,148795,107,0,0,8452,148902,1.6416940794,0.0045106227,0.1554553911,8290.0,74.0,142673.0,392.0,9835.0
2021-01-17,Région,RSS99,Ensemble du Québec,7139,1,0,0,155934,108,0,0,7140,156042,1.7181215189,0.004648703,0.1610706561,6642.0,12.0,149315.0,404.0,10163.0
2021-01-18,Région,RSS99,Ensemble du Québec,10640,12,0,0,166574,120,0,0,10652,166694,1.830610927,0.0052355443,0.1698272478,9776.0,51.0,159091.0,455.0,10439.0
2021-01-19,Région,RSS99,Ensemble du Québec,10355,3,0,0,176929,123,0,0,10358,177052,1.9461381015,0.0056612918,0.1778704245,10040.0,37.0,169131.0,492.0,10542.0
2021-01-20,Région,RSS99,Ensemble du Québec,11476,3,0,0,188405,126,0,0,11479,188531,2.0764743868,0.0059719725,0.1859711348,11327.0,27.0,180458.0,519.0,10550.0
2021-01-21,Région,RSS99,Ensemble du Québec,13777,13,0,0,202182,139,0,0,13790,202321,2.2363483471,0.0069615479,0.195187994,13894.0,86.0,194352.0,605.0,9828.0
2021-01-22,Région,RSS99,Ensemble du Québec,11920,6,0,0,214102,145,0,0,11926,214247,2.3718626433,0.0077094828,0.2030700771,11777.0,65.0,206129.0,670.0,8948.0
2021-01-23,Région,RSS99,Ensemble du Québec,8502,4,0,0,222604,149,0,0,8506,222753,2.4694969137,0.0078705764,0.2086623288,8485.0,14.0,214614.0,684.0,8059.0
2021-01-24,Région,RSS99,Ensemble du Québec,2083,3,0,0,224687,152,0,0,2086,224839,2.4932467232,0.0081237236,0.2100201183,2064.0,22.0,216678.0,706.0,6961.0
2021-01-25,Région,RSS99,Ensemble du Québec,4487,7,0,0,229174,159,0,0,4494,229333,2.5438186288,0.0086530314,0.2135986991,4395.0,46.0,221073.0,752.0,5475.0
2021-01-26,Région,RSS99,Ensemble du Québec,4095,39,0,0,233269,198,0,0,4134,233467,2.5915483817,0.0105976621,0.2178906947,4148.0,169.0,225221.0,921.0,4099.0
2021-01-27,Région,RSS99,Ensemble du Québec,3771,23,0,0,237040,221,0,0,3794,237261,2.6350091524,0.0125653062,0.2223783041,3777.0,171.0,228998.0,1092.0,2970.0
2021-01-28,Région,RSS99,Ensemble du Québec,3339,47,0,0,240379,268,0,0,3386,240647,2.6732919123,0.0149356845,0.2273491945,3327.0,206.0,232325.0,1298.0,2785.0
2021-01-29,Région,RSS99,Ensemble du Québec,2266,26,0,0,242645,294,0,0,2292,242939,2.6994696336,0.0168112751,0.2301108002,2275.0,163.0,234600.0,1461.0,2204.0
2021-01-30,Région,RSS99,Ensemble du Québec,554,48,0,0,243199,342,0,0,602,243541,2.7067993956,0.0186408389,0.2321589912,637.0,159.0,235237.0,1620.0,1719.0
2021-01-31,Région,RSS99,Ensemble du Québec,773,19,0,0,243972,361,0,0,792,244333,2.7164535091,0.0203553358,0.2340345817,839.0,149.0,236076.0,1769.0,1606.0
2021-02-01,Région,RSS99,Ensemble du Québec,394,37,0,0,244366,398,0,0,431,244764,2.7227706822,0.0221273662,0.2359331857,549.0,154.0,236625.0,1923.0,1857.0
2021-02-02,Région,RSS99,Ensemble du Québec,655,79,0,0,245021,477,0,0,734,245498,2.7320565816,0.0254527998,0.2395232732,807.0,289.0,237432.0,2212.0,2257.0
2021-02-03,Région,RSS99,Ensemble du Québec,2937,68,0,0,247958,545,0,0,3005,248503,2.7666687072,0.028271939,0.2450119647,3008.0,245.0,240440.0,2457.0,2636.0
2021-02-04,Région,RSS99,Ensemble du Québec,5077,69,0,0,253035,614,0,0,5146,253649,2.8256980304,0.0310680648,0.2515592717,5130.0,243.0,245570.0,2700.0,2855.0
2021-02-05,Région,RSS99,Ensemble du Québec,5032,54,0,0,258067,668,0,0,5086,258735,2.8834386042,0.0341173379,0.2578189114,5018.0,265.0,250588.0,2965.0,3294.0
2021-02-06,Région,RSS99,Ensemble du Québec,3241,18,0,0,261308,686,0,0,3259,261994,2.921169043,0.0362000489,0.2617541996,3279.0,181.0,253867.0,3146.0,3713.0
2021-02-07,Région,RSS99,Ensemble du Québec,2316,9,0,0,263624,695,0,0,2325,264319,2.9487851006,0.0373277046,0.2642051247,2400.0,98.0,256267.0,3244.0,4129.0
2021-02-08,Région,RSS99,Ensemble du Québec,3465,41,0,0,267089,736,0,0,3506,267825,2.9887018106,0.0411939526,0.2694176556,3469.0,336.0,259736.0,3580.0,4808.0
2021-02-09,Région,RSS99,Ensemble du Québec,3593,74,0,0,270682,810,0,0,3667,271492,3.0307012315,0.0466826441,0.2752975745,3650.0,477.0,263386.0,4057.0,5551.0
