date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,new_doses_3d,vac_quo_4_n,total_doses_1d,total_doses_2d,total_doses_3d,vac_cum_4_n,new_doses,total_doses,perc_1d,perc_2d,cvac_cum_tot_ade_p,per_quo_1_n,per_quo_2_n,per_cum_1_n,per_cum_2_n,vac_quo_tot_m
2020-12-14,Région,RSS06,06 - Montréal,148,0,0,0,148,0,0,0,148,148,0.0057863469,0.0,0.0020126424,115.0,0.0,115.0,0.0,
2020-12-15,Région,RSS06,06 - Montréal,382,0,0,0,530,0,0,0,382,530,0.0236988644,0.0,0.0048303418,356.0,0.0,471.0,0.0,
2020-12-16,Région,RSS06,06 - Montréal,320,0,0,0,850,0,0,0,320,850,0.0401019001,0.0,0.0062391915,326.0,0.0,797.0,0.0,
2020-12-17,Région,RSS06,06 - Montréal,297,0,0,0,1147,0,0,0,297,1147,0.0554986145,0.0,0.0070945645,306.0,0.0,1103.0,0.0,
2020-12-18,Région,RSS06,06 - Montréal,145,0,0,0,1292,0,0,0,145,1292,0.0637001324,0.0,0.0081512018,163.0,0.0,1266.0,0.0,
2020-12-19,Région,RSS06,06 - Montréal,83,0,0,0,1375,0,0,0,83,1375,0.0682285778,0.0,0.0087549945,90.0,0.0,1356.0,0.0,
2020-12-20,Région,RSS06,06 - Montréal,79,0,0,0,1454,0,0,0,79,1454,0.0727067072,0.0,0.0093587872,89.0,0.0,1445.0,0.0,
2020-12-21,Région,RSS06,06 - Montréal,322,0,0,0,1776,0,0,0,322,1776,0.0881034216,0.0,0.0125790151,306.0,0.0,1751.0,0.0,
2020-12-22,Région,RSS06,06 - Montréal,584,0,0,0,2360,0,0,0,584,2360,0.1122048145,0.0,0.0199251599,479.0,0.0,2230.0,0.0,
2020-12-23,Région,RSS06,06 - Montréal,477,0,0,0,2837,0,0,0,477,2837,0.1349979899,0.0,0.022541595,453.0,0.0,2683.0,0.0,
2020-12-24,Région,RSS06,06 - Montréal,181,0,0,0,3018,0,0,0,181,3018,0.1440548807,0.0,0.0238498126,180.0,0.0,2863.0,0.0,
2020-12-25,Région,RSS06,06 - Montréal,0,0,0,0,3018,0,0,0,0,3018,0.1446586735,0.0,0.0238498126,12.0,0.0,2875.0,0.0,
2020-12-26,Région,RSS06,06 - Montréal,221,0,0,0,3239,0,0,0,221,3239,0.1561307352,0.0,0.0259127711,228.0,0.0,3103.0,0.0,
2020-12-27,Région,RSS06,06 - Montréal,198,0,0,0,3437,0,0,0,198,3437,0.1671499524,0.0,0.0269694083,219.0,0.0,3322.0,0.0,
2020-12-28,Région,RSS06,06 - Montréal,591,0,0,0,4028,0,0,0,591,4028,0.1985974901,0.0,0.0316488019,625.0,0.0,3947.0,0.0,
2020-12-29,Région,RSS06,06 - Montréal,559,0,0,0,4587,0,0,0,559,4587,0.2293909191,0.0,0.0348690298,612.0,0.0,4559.0,0.0,
2020-12-30,Région,RSS06,06 - Montréal,566,0,0,0,5153,0,0,0,566,5153,0.2600333998,0.0,0.0393471592,609.0,0.0,5168.0,0.0,
2020-12-31,Région,RSS06,06 - Montréal,34,0,0,0,5187,0,0,0,34,5187,0.2631026795,0.0,0.0394981074,61.0,0.0,5229.0,0.0,
2021-01-01,Région,RSS06,06 - Montréal,6,0,0,0,5193,0,0,0,6,5193,0.2647631095,0.0,0.0395987395,33.0,0.0,5262.0,0.0,
2021-01-02,Région,RSS06,06 - Montréal,16,0,0,0,5209,0,0,0,16,5209,0.2666248037,0.0,0.0396490555,37.0,0.0,5299.0,0.0,
2021-01-03,Région,RSS06,06 - Montréal,13,0,0,0,5222,0,0,0,13,5222,0.2689896585,0.0,0.0396490555,47.0,0.0,5346.0,0.0,
2021-01-04,Région,RSS06,06 - Montréal,573,5,0,0,5795,5,0,0,578,5800,0.2968144399,0.0002515803,0.0476493091,553.0,5.0,5899.0,5.0,
