date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,new_doses_3d,vac_quo_4_n,total_doses_1d,total_doses_2d,total_doses_3d,vac_cum_4_n,new_doses,total_doses,perc_1d,perc_2d,cvac_cum_tot_ade_p,per_quo_1_n,per_quo_2_n,per_cum_1_n,per_cum_2_n,vac_quo_tot_m
2020-12-14,Région,RSS99,Ensemble du Québec,311,0,0,0,311,0,0,0,311,311,0.0027681534,0.0,0.0004824168,241.0,0.0,241.0,0.0,
2020-12-15,Région,RSS99,Ensemble du Québec,1189,0,0,0,1500,0,0,0,1189,1500,0.015471795,0.0,0.0015506253,1106.0,0.0,1347.0,0.0,
2020-12-16,Région,RSS99,Ensemble du Québec,970,0,0,0,2470,0,0,0,970,2470,0.0268660197,0.0,0.0023546533,992.0,0.0,2339.0,0.0,
2020-12-17,Région,RSS99,Ensemble du Québec,914,0,0,0,3384,0,0,0,914,3384,0.0376629664,0.0,0.0030208479,940.0,0.0,3279.0,0.0,708.0
2020-12-18,Région,RSS99,Ensemble du Québec,742,0,0,0,4126,0,0,0,742,4126,0.0466451072,0.0,0.0039856814,782.0,0.0,4061.0,0.0,738.0
2020-12-19,Région,RSS99,Ensemble du Québec,718,0,0,0,4844,0,0,0,718,4844,0.0549610535,0.0,0.0047093066,724.0,0.0,4785.0,0.0,859.0
2020-12-20,Région,RSS99,Ensemble du Québec,114,0,0,0,4958,0,0,0,114,4958,0.0564427621,0.0,0.0048815983,129.0,0.0,4914.0,0.0,1258.0
2020-12-21,Région,RSS99,Ensemble du Québec,522,0,0,0,5480,0,0,0,522,5480,0.0623121661,0.0,0.0058349457,511.0,0.0,5425.0,0.0,1559.0
2020-12-22,Région,RSS99,Ensemble du Québec,2030,0,0,0,7510,0,0,0,2030,7510,0.0825851566,0.0,0.0090395714,1765.0,0.0,7190.0,0.0,1453.0
2020-12-23,Région,RSS99,Ensemble du Québec,3766,0,0,0,11276,0,0,0,3766,11276,0.124497985,0.0,0.013450239,3649.0,0.0,10839.0,0.0,1798.0
2020-12-24,Région,RSS99,Ensemble du Québec,3024,0,0,0,14300,0,0,0,3024,14300,0.1576928533,0.0,0.0161494757,2890.0,0.0,13729.0,0.0,2108.0
2020-12-25,Région,RSS99,Ensemble du Québec,0,0,0,0,14300,0,0,0,0,14300,0.1578306866,0.0,0.0161494757,12.0,0.0,13741.0,0.0,2395.0
2020-12-26,Région,RSS99,Ensemble du Québec,3129,0,0,0,17429,0,0,0,3129,17429,0.1930241386,0.0,0.0194919347,3064.0,0.0,16805.0,0.0,2443.0
2020-12-27,Région,RSS99,Ensemble du Québec,2283,0,0,0,19712,0,0,0,2283,19712,0.2194766582,0.0,0.0220648242,2303.0,0.0,19108.0,0.0,2343.0
2020-12-28,Région,RSS99,Ensemble du Québec,2533,0,0,0,22245,0,0,0,2533,22245,0.2490074562,0.0,0.0254302555,2571.0,0.0,21679.0,0.0,1960.0
2020-12-29,Région,RSS99,Ensemble du Québec,2364,0,0,0,24609,0,0,0,2364,24609,0.2772288373,0.0,0.0281639505,2457.0,0.0,24136.0,0.0,1962.0
2020-12-30,Région,RSS99,Ensemble du Québec,3068,0,0,0,27677,0,0,0,3068,27677,0.3133641506,0.0,0.0318969374,3146.0,0.0,27282.0,0.0,1606.0
2020-12-31,Région,RSS99,Ensemble du Québec,346,0,0,0,28023,0,0,0,346,28023,0.3180389988,0.0,0.0320462569,407.0,0.0,27689.0,0.0,1500.0
2021-01-01,Région,RSS99,Ensemble du Québec,9,0,0,0,28032,0,0,0,9,28032,0.3189234295,0.0,0.0320692291,77.0,0.0,27766.0,0.0,1538.0
2021-01-02,Région,RSS99,Ensemble du Québec,636,0,0,0,28668,0,0,0,636,28668,0.3270096535,0.0,0.0328502848,704.0,0.0,28470.0,0.0,2056.0
2021-01-03,Région,RSS99,Ensemble du Québec,1542,0,0,0,30210,0,0,0,1542,30210,0.3457435047,0.0,0.0343205074,1631.0,0.0,30101.0,0.0,3158.0
2021-01-04,Région,RSS99,Ensemble du Québec,2781,17,0,0,32991,17,0,0,2798,33008,0.3775026088,0.00020675,0.0382602443,2765.0,18.0,32866.0,18.0,5077.0
2021-01-05,Région,RSS99,Ensemble du Québec,5979,15,0,0,38970,32,0,0,5994,39002,0.441537692,0.0004594445,0.047334274,5575.0,22.0,38441.0,40.0,6993.0
2021-01-06,Région,RSS99,Ensemble du Québec,10764,18,0,0,49734,50,0,0,10782,49784,0.5565481472,0.000907403,0.0593832072,10013.0,39.0,48454.0,79.0,8157.0
2021-01-07,Région,RSS99,Ensemble du Québec,13770,7,0,0,63504,57,0,0,13777,63561,0.6962652327,0.0012979308,0.078473128,12164.0,34.0,60618.0,113.0,8948.0
2021-01-08,Région,RSS99,Ensemble du Québec,13399,21,0,0,76903,78,0,0,13420,76981,0.8370849852,0.0018492643,0.0943699091,12260.0,48.0,72878.0,161.0,9603.0
