Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;91;706;525,9;13114;9768,7;0;;493;367,2
Anjou;34;277;647,3;4498;10510,3;< 5;n.p.;80;186,9
Baie D'urfé;0;7;n.p.;121;3165,1;0;;< 5;n.p.
Beaconsfield;8;50;258,7;692;3581;0;;21;* 108,7
Côte-des-Neiges–Notre-Dame-de-Grâce;108;720;432,4;14740;8851,8;0;;372;223,4
Côte-Saint-Luc;16;213;656,4;3566;10989,9;0;;120;369,8
Dollard-des-Ormeaux;15;135;276,1;3555;7270,1;0;;125;255,6
Dorval;< 5;43;226,6;1006;5300,3;0;;69;363,5
Hampstead;6;58;831,8;599;8590,3;0;;6;n.p.
Kirkland;7;58;287,8;980;4863,3;0;;36;* 178,7
Lachine;26;137;307,9;3589;8067,2;< 5;n.p.;172;386,6
LaSalle;46;392;510,1;6978;9079,7;0;;247;321,4
L'Île-Bizard–Sainte-Geneviève;6;53;287,8;1288;6995,1;0;;76;412,8
Mercier–Hochelaga-Maisonneuve;121;712;523,4;11247;8268,4;0;;452;332,3
Montréal Est;< 5;52;1350,6;414;10753,2;0;;9;* 233,8
Montréal-Nord;37;280;332,4;10838;12866,5;0;;338;401,3
Montréal-Ouest;< 5;29;* 574,3;291;5762,4;0;;< 5;n.p.
Mont-Royal;10;97;478,4;1415;6978,7;0;;94;463,6
Outremont;19;172;718;1663;6942,5;0;;29;* 121,1
Pierrefonds–Roxboro;17;206;297,3;5324;7682,9;0;;88;127
Plateau Mont-Royal;128;811;779,8;6561;6308,7;< 5;n.p.;173;166,3
Pointe-Claire;16;129;411,1;1411;4496,5;< 5;n.p.;57;181,6
Rivière-des-Prairies–Pointe-aux-Trembles;71;507;475;11542;10812,9;< 5;n.p.;324;303,5
Rosemont–La Petite Patrie;176;962;689,2;9576;6860,1;< 5;n.p.;329;235,7
Sainte-Anne-de-Bellevue;5;23;* 463,9;217;4376,8;0;;13;* 262,2
Saint-Laurent;68;463;468,5;10230;10351,3;0;;159;160,9
Saint-Léonard;45;362;462,3;9954;12711,8;< 5;n.p.;151;192,8
Senneville;< 5;6;n.p.;40;4343,1;0;;0;
Sud-Ouest;67;457;584,8;5309;6793,3;0;;209;267,4
Verdun;56;357;515,7;4168;6020,6;0;;202;291,8
Ville-Marie;90;546;612,3;6506;7296,2;< 5;n.p.;133;149,2
Villeray–Saint-Michel–Parc-Extension;108;657;456,7;13831;9614,7;< 5;n.p.;207;143,9
Westmount;10;83;408,6;1000;4923,2;0;;57;280,6
Territoire à confirmer;36;197;;2433;;0;;27;
Total à Montréal;1455;9957;482;168696;8166,7;10;*0,5;4874;236
