No,RSS,NoRLS,RLS,Cas,Cas actifs,Population,Cas pour 100 000,Cas actifs pour 100 000
01,01 - Bas-Saint-Laurent,0111,0111 - RLS de Kamouraska,1268,197,20859.333333,6078.81,946.11
01,01 - Bas-Saint-Laurent,0112,0112 - RLS de Rivière-du-Loup,2748,404,35045.666667,7841.20,1147.50
01,01 - Bas-Saint-Laurent,0113,0113 - RLS de Témiscouata,1022,190,19215,5318.76,991.75
01,01 - Bas-Saint-Laurent,0114,0114 - RLS des Basques,447,90,8566.3333333,5218.10,1055.10
01,01 - Bas-Saint-Laurent,0115,0115 - RLS de Rimouski,2600,467,57767,4500.84,806.51
01,01 - Bas-Saint-Laurent,0116,0116 - RLS de La Mitis,800,139,17995,4445.68,775.80
01,01 - Bas-Saint-Laurent,0117,0117 - RLS de Matane,816,128,20715.666667,3939.05,620.52
01,01 - Bas-Saint-Laurent,0118,0118 - RLS de La Matapédia,949,136,17574.333333,5399.92,777.28
01,01 - Bas-Saint-Laurent,,Total (incluant inconnus),10653,1754,197738.33333,5387.42,887.37
02,02 - Saguenay-Lac-Saint-Jean,0211,0211 - RLS du Domaine-du-Roy,1598,287,31025.333333,5150.63,927.78
02,02 - Saguenay-Lac-Saint-Jean,0212,0212 - RLS de Maria-Chapdelaine,1768,192,25032.333333,7062.87,770.09
02,02 - Saguenay-Lac-Saint-Jean,0213,0213 - RLS de Lac-Saint-Jean-Est,4138,564,52510,7880.40,1073.43
02,02 - Saguenay-Lac-Saint-Jean,0214,0214 - RLS de Jonquière,4570,739,67904,6730.09,1089.04
02,02 - Saguenay-Lac-Saint-Jean,0215,0215 - RLS de Chicoutimi,5481,831,79539,6890.96,1042.16
02,02 - Saguenay-Lac-Saint-Jean,0216,0216 - RLS de La Baie,1404,245,22589.333333,6215.32,1084.45
02,02 - Saguenay-Lac-Saint-Jean,,Total (incluant inconnus),19238,2983,278600,6905.24,1070.73
03,03 - Capitale-Nationale,0311,0311 - RLS de Portneuf,3578,535,55481.666667,6448.98,957.22
03,03 - Capitale-Nationale,0312,0312 - RLS de Québec-Sud,25279,3325,323240,7820.50,1020.33
