Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;204;2899;2159,5;18027;13428,4;6;n.p.;500;372,5
Anjou;50;1109;2591,4;6315;14756,1;0;;80;186,9
Baie D'urfé;< 5;77;2014,1;252;6591,7;0;;< 5;n.p.
Beaconsfield;14;320;1656;1307;6763,6;< 5;n.p.;23;* 119
Côte-des-Neiges–Notre-Dame-de-Grâce;143;4248;2551;21535;12932,4;5;n.p.;378;227
Côte-Saint-Luc;42;749;2308,3;4724;14558,7;< 5;n.p.;121;372,9
Dollard-des-Ormeaux;39;1176;2405;5359;10959,3;< 5;n.p.;127;259,7
Dorval;18;462;2434,1;1781;9383,6;0;;69;363,5
Hampstead;12;147;2108,1;842;12075,1;0;;6;n.p.
Kirkland;13;405;2009,8;1708;8476;< 5;n.p.;38;188,6
Lachine;34;1264;2841,2;5639;12675;< 5;n.p.;173;388,9
LaSalle;81;1953;2541,2;10118;13165,4;< 5;n.p.;249;324
L'Île-Bizard–Sainte-Geneviève;14;459;2492,8;2027;11008,5;0;;76;412,8
Mercier–Hochelaga-Maisonneuve;137;3314;2436,3;17279;12702,9;9;n.p.;461;338,9
Montréal Est;8;102;2649,4;576;14961;0;;9;* 233,8
Montréal-Nord;154;2034;2414,7;13877;16474,3;12;*14,2;350;415,5
Montréal-Ouest;8;84;1663,4;467;9247,5;0;;< 5;n.p.
Mont-Royal;25;422;2081,3;2212;10909,4;< 5;n.p.;95;468,5
Outremont;20;390;1628,1;2442;10194,5;0;;29;* 121,1
Pierrefonds–Roxboro;38;1833;2645,1;8079;11658,5;< 5;n.p.;91;131,3
Plateau Mont-Royal;88;1921;1847,1;11071;10645,2;6;n.p.;180;173,1
Pointe-Claire;6;597;1902,5;2449;7804,3;< 5;n.p.;60;191,2
Rivière-des-Prairies–Pointe-aux-Trembles;134;2864;2683,1;15984;14974,3;5;n.p.;329;308,2
Rosemont–La Petite Patrie;127;3027;2168,5;15763;11292,4;< 5;n.p.;335;240
Sainte-Anne-de-Bellevue;6;95;1916,1;384;7745,1;0;;13;* 262,2
Saint-Laurent;117;1927;1949,9;13410;13569;< 5;n.p.;162;163,9
Saint-Léonard;126;1965;2509,4;13189;16843,1;< 5;n.p.;156;199,2
Senneville;0;20;* 2171,6;70;7600,4;0;;0;
Sud-Ouest;62;1774;2270;8636;11050,4;< 5;n.p.;213;272,5
Verdun;41;1222;1765,2;6696;9672,2;< 5;n.p.;204;294,7
Ville-Marie;78;1974;2213,7;10377;11637,3;< 5;n.p.;135;151,4
Villeray–Saint-Michel–Parc-Extension;180;3585;2492,1;19978;13887,8;5;n.p.;213;148,1
Westmount;13;266;1309,6;1547;7616,2;5;n.p.;63;310,2
Territoire à confirmer;312;1974;;5586;;< 5;;29;
Total à Montréal;2347;46658;2258,7;249706;12088,5;84;4,1;4973;240,7
