Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;64;788;587;5374;4003,1;8;n.p.;386;287,5
Anjou;23;317;740,7;1735;4054,1;6;n.p.;55;128,5
Baie D'urfé;0;6;n.p.;56;1464,8;0;;< 5;n.p.
Beaconsfield;0;52;269,1;240;1242;0;;10;* 51,7
Côte-des-Neiges–Notre-Dame-de-Grâce;61;896;538,1;6127;3679,4;12;*7,2;308;185
Côte-Saint-Luc;10;179;551,7;1543;4755,3;< 5;n.p.;95;292,8
Dollard-des-Ormeaux;< 5;247;505,1;1352;2764,9;< 5;n.p.;101;206,5
Dorval;5;81;426,8;476;2507,9;< 5;n.p.;65;342,5
Hampstead;0;23;* 329,8;196;2810,8;0;;< 5;n.p.
Kirkland;< 5;63;312,6;375;1860,9;< 5;n.p.;30;* 148,9
Lachine;14;199;447,3;1561;3508,7;< 5;n.p.;123;276,5
LaSalle;34;423;550,4;2984;3882,7;< 5;n.p.;191;248,5
L'Île-Bizard–Sainte-Geneviève;9;168;912,4;549;2981,6;< 5;n.p.;56;304,1
Mercier–Hochelaga-Maisonneuve;74;608;447;4836;3555,3;< 5;n.p.;392;288,2
Montréal Est;0;29;* 753,2;129;3350,6;< 5;n.p.;5;n.p.
Montréal-Nord;53;713;846,5;5293;6283,7;6;n.p.;262;311
Montréal-Ouest;< 5;10;* 198;76;1505;0;;< 5;n.p.
Mont-Royal;-2;66;325,5;689;3398,1;0;;91;448,8
Outremont;13;133;555,2;802;3348,1;< 5;n.p.;15;* 62,6
Pierrefonds–Roxboro;8;446;643,6;2020;2915;5;n.p.;66;95,2
Plateau Mont-Royal;25;421;404,8;2521;2424;< 5;n.p.;135;129,8
Pointe-Claire;8;167;532,2;612;1950,3;< 5;n.p.;39;124,3
Rivière-des-Prairies–Pointe-aux-Trembles;54;740;693,3;4868;4560,5;< 5;n.p.;264;247,3
Rosemont–La Petite Patrie;42;553;396,2;4117;2949,4;10;*7,2;270;193,4
Sainte-Anne-de-Bellevue;< 5;10;* 201,7;79;1593,4;< 5;n.p.;11;* 221,9
Saint-Laurent;49;664;671,9;3707;3751;5;n.p.;115;116,4
Saint-Léonard;64;804;1026,8;3746;4783,9;< 5;n.p.;66;84,3
Senneville;0;6;n.p.;19;* 2063;0;;0;
Sud-Ouest;21;304;389;2279;2916,1;< 5;n.p.;186;238
Verdun;23;202;291,8;1828;2640,5;< 5;n.p.;174;251,3
Ville-Marie;33;335;375,7;2632;2951,7;< 5;n.p.;93;104,3
Villeray–Saint-Michel–Parc-Extension;83;887;616,6;5785;4021,5;< 5;n.p.;138;95,9
Westmount;< 5;39;192;447;2200,7;< 5;n.p.;51;251,1
Territoire à confirmer;-28;196;;1349;;< 5;;47;
Total à Montréal;754;10775;521,6;70402;3408,2;104;5;3847;186,2
