date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,new_doses_3d,vac_quo_4_n,total_doses_1d,total_doses_2d,total_doses_3d,vac_cum_4_n,new_doses,total_doses,perc_1d,perc_2d,cvac_cum_tot_ade_p,per_quo_1_n,per_quo_2_n,per_cum_1_n,per_cum_2_n,vac_quo_tot_m
2020-12-14,Région,RSS99,Ensemble du Québec,301,0,0,0,301,0,0,0,301,301,0.0027270365,0.0,0.0004853201,236.0,0.0,236.0,0.0,
2020-12-15,Région,RSS99,Ensemble du Québec,1183,0,0,0,1484,0,0,0,1183,1484,0.0155764626,0.0,0.0015715125,1112.0,0.0,1348.0,0.0,
2020-12-16,Région,RSS99,Ensemble du Québec,958,0,0,0,2442,0,0,0,958,2442,0.0268890419,0.0,0.0023688241,979.0,0.0,2327.0,0.0,
2020-12-17,Région,RSS99,Ensemble du Québec,908,0,0,0,3350,0,0,0,908,3350,0.0376816354,0.0,0.0030390279,934.0,0.0,3261.0,0.0,702.0
2020-12-18,Région,RSS99,Ensemble du Québec,732,0,0,0,4082,0,0,0,732,4082,0.0465676144,0.0,0.004009668,769.0,0.0,4030.0,0.0,732.0
2020-12-19,Région,RSS99,Ensemble du Québec,718,0,0,0,4800,0,0,0,718,4800,0.0549451629,0.0,0.0047376481,725.0,0.0,4755.0,0.0,852.0
2020-12-20,Région,RSS99,Ensemble du Québec,114,0,0,0,4914,0,0,0,114,4914,0.0564357887,0.0,0.0049109767,129.0,0.0,4884.0,0.0,1252.0
2020-12-21,Région,RSS99,Ensemble du Québec,510,0,0,0,5424,0,0,0,510,5424,0.0622134084,0.0,0.0058700616,500.0,0.0,5384.0,0.0,1555.0
2020-12-22,Région,RSS99,Ensemble du Québec,2025,0,0,0,7449,0,0,0,2025,7449,0.0829550629,0.0,0.009221081,1795.0,0.0,7179.0,0.0,1450.0
2020-12-23,Région,RSS99,Ensemble du Québec,3760,0,0,0,11209,0,0,0,3760,11209,0.1252934597,0.0,0.0136814033,3664.0,0.0,10843.0,0.0,1795.0
2020-12-24,Région,RSS99,Ensemble du Québec,3025,0,0,0,14234,0,0,0,3025,14234,0.1589538718,0.0,0.016419995,2913.0,0.0,13756.0,0.0,2105.0
2020-12-25,Région,RSS99,Ensemble du Québec,0,0,0,0,14234,0,0,0,0,14234,0.1590925347,0.0,0.016419995,12.0,0.0,13768.0,0.0,2391.0
2020-12-26,Région,RSS99,Ensemble du Québec,3131,0,0,0,17365,0,0,0,3131,17365,0.1946133403,0.0,0.0197941249,3074.0,0.0,16842.0,0.0,2440.0
2020-12-27,Région,RSS99,Ensemble du Québec,2284,0,0,0,19649,0,0,0,2284,19649,0.2212366117,0.0,0.0223824985,2304.0,0.0,19146.0,0.0,2340.0
2020-12-28,Région,RSS99,Ensemble du Québec,2514,1,0,0,22163,1,0,0,2515,22164,0.2507255824,0.0,0.0257681836,2552.0,0.0,21698.0,0.0,1958.0
2020-12-29,Région,RSS99,Ensemble du Québec,2364,0,0,0,24527,1,0,0,2364,24528,0.2790590291,0.0,0.0285183306,2452.0,0.0,24150.0,0.0,1959.0
2020-12-30,Région,RSS99,Ensemble du Québec,3064,0,0,0,27591,1,0,0,3064,27592,0.3153540358,0.0,0.0322737834,3141.0,0.0,27291.0,0.0,1602.0
2020-12-31,Région,RSS99,Ensemble du Québec,345,0,0,0,27936,1,0,0,345,27937,0.3200223525,0.0,0.0324240015,404.0,0.0,27695.0,0.0,1497.0
2021-01-01,Région,RSS99,Ensemble du Québec,9,0,0,0,27945,1,0,0,9,27946,0.3209236611,0.0,0.032447112,78.0,0.0,27773.0,0.0,1536.0
2021-01-02,Région,RSS99,Ensemble du Québec,636,0,0,0,28581,1,0,0,636,28582,0.3290585496,0.0,0.0332328682,704.0,0.0,28477.0,0.0,2053.0
2021-01-03,Région,RSS99,Ensemble du Québec,1543,0,0,0,30124,1,0,0,1543,30125,0.3478935897,0.0,0.0347119389,1630.0,0.0,30107.0,0.0,3155.0
2021-01-04,Région,RSS99,Ensemble du Québec,2781,7,0,0,32905,8,0,0,2788,32913,0.3800402654,9.24419e-05,0.0385482783,2782.0,8.0,32889.0,8.0,5073.0
2021-01-05,Région,RSS99,Ensemble du Québec,5979,9,0,0,38884,17,0,0,5988,38901,0.4453158122,0.0002773257,0.0478155802,5649.0,16.0,38538.0,24.0,6988.0
2021-01-06,Région,RSS99,Ensemble du Québec,10762,11,0,0,49646,28,0,0,10773,49674,0.562451273,0.0006239829,0.0599601367,10137.0,30.0,48675.0,54.0,8152.0
2021-01-07,Région,RSS99,Ensemble du Québec,13772,4,0,0,63418,32,0,0,13776,63450,0.7057015746,0.0009359744,0.0795809331,12397.0,27.0,61072.0,81.0,8944.0
2021-01-08,Région,RSS99,Ensemble du Québec,13400,10,0,0,76818,42,0,0,13410,76860,0.8493216439,0.001351963,0.0957467129,12429.0,36.0,73501.0,117.0,9600.0
2021-01-09,Région,RSS99,Ensemble du Québec,8785,1,0,0,85603,43,0,0,8786,85646,0.9462932121,0.0014790706,0.1051526776,8392.0,11.0,81893.0,128.0,9885.0
2021-01-10,Région,RSS99,Ensemble du Québec,7086,2,0,0,92689,45,0,0,7088,92734,1.0259088109,0.0015368468,0.1113693964,6890.0,5.0,88783.0,133.0,9657.0
2021-01-11,Région,RSS99,Ensemble du Québec,7378,1,0,0,100067,46,0,0,7379,100113,1.1072114746,0.0018026173,0.1194465087,7036.0,23.0,95819.0,156.0,9383.0
2021-01-12,Région,RSS99,Ensemble du Québec,7978,4,0,0,108045,50,0,0,7982,108095,1.1964988087,0.0020106116,0.1258018903,7727.0,18.0,103546.0,174.0,9069.0
2021-01-13,Région,RSS99,Ensemble du Québec,9175,5,0,0,117220,55,0,0,9180,117275,1.3001955262,0.0022417164,0.1335207901,8974.0,20.0,112520.0,194.0,9021.0
2021-01-14,Région,RSS99,Ensemble du Québec,11857,2,0,0,129077,57,0,0,11859,129134,1.4345945145,0.002461266,0.1427996473,11631.0,19.0,124151.0,213.0,9029.0
2021-01-15,Région,RSS99,Ensemble du Québec,11200,7,0,0,140277,64,0,0,11207,140341,1.5645562909,0.0031545803,0.1511194196,11247.0,60.0,135398.0,273.0,9496.0
2021-01-16,Région,RSS99,Ensemble du Québec,8448,5,0,0,148725,69,0,0,8453,148794,1.6607652134,0.0039981128,0.1578445689,8326.0,73.0,143724.0,346.0,9835.0
2021-01-17,Région,RSS99,Ensemble du Québec,7139,1,0,0,155864,70,0,0,7140,155934,1.7382430929,0.0041252204,0.1636337437,6705.0,11.0,150429.0,357.0,10163.0
2021-01-18,Région,RSS99,Ensemble du Québec,10636,12,0,0,166500,82,0,0,10648,166582,1.8527208486,0.0046914272,0.1726006094,9907.0,49.0,160336.0,406.0,10441.0
2021-01-19,Région,RSS99,Ensemble du Québec,10354,3,0,0,176854,85,0,0,10357,176939,1.9696252047,0.0051074158,0.1807932741,10117.0,36.0,170453.0,442.0,10544.0
2021-01-20,Région,RSS99,Ensemble du Québec,11475,3,0,0,188329,88,0,0,11478,188417,2.101562927,0.005407852,0.1890090493,11418.0,26.0,181871.0,468.0,10552.0
2021-01-21,Région,RSS99,Ensemble du Québec,13791,13,0,0,202120,101,0,0,13804,202221,2.2629318438,0.0063900473,0.1982879064,13965.0,85.0,195836.0,553.0,9830.0
2021-01-22,Région,RSS99,Ensemble du Québec,11921,6,0,0,214041,107,0,0,11927,214148,2.3996649905,0.0071411379,0.2062725768,11833.0,65.0,207669.0,618.0,8951.0
2021-01-23,Région,RSS99,Ensemble du Québec,8504,4,0,0,222545,111,0,0,8508,222656,2.4978845246,0.0073029112,0.211934644,8500.0,14.0,216169.0,632.0,8061.0
2021-01-24,Région,RSS99,Ensemble du Québec,2085,3,0,0,224630,114,0,0,2088,224744,2.5218154252,0.007534016,0.2132981623,2071.0,20.0,218240.0,652.0,6963.0
2021-01-25,Région,RSS99,Ensemble du Québec,4488,5,0,0,229118,119,0,0,4493,229237,2.5730166905,0.0080424466,0.2169380626,4431.0,44.0,222671.0,696.0,5475.0
2021-01-26,Région,RSS99,Ensemble du Québec,4090,39,0,0,233208,158,0,0,4129,233366,2.6211789279,0.009949061,0.221155725,4168.0,165.0,226839.0,861.0,4099.0
