No,RSS,NoRLS,RLS,Cas,Cas actifs,Population,Cas pour 100 000,Cas actifs pour 100 000
01,01 - Bas-Saint-Laurent,0111,0111 - RLS de Kamouraska,61,0,20780,      293.55,        0.00
01,01 - Bas-Saint-Laurent,0112,0112 - RLS de Rivière-du-Loup,164,28,34800,      471.26,       80.46
01,01 - Bas-Saint-Laurent,0113,0113 - RLS de Témiscouata,38,0,19117,      198.78,        0.00
01,01 - Bas-Saint-Laurent,0114,0114 - RLS des Basques,8,n.d.,8529,       93.80,n.d.
01,01 - Bas-Saint-Laurent,0115,0115 - RLS de Rimouski,64,10,57630,      111.05,       17.35
01,01 - Bas-Saint-Laurent,0116,0116 - RLS de La Mitis,7,n.d.,17978,       38.94,n.d.
01,01 - Bas-Saint-Laurent,0117,0117 - RLS de Matane,8,7,20726,       38.60,       33.77
01,01 - Bas-Saint-Laurent,0118,0118 - RLS de La Matapédia,15,0,17514,       85.65,        0.00
01,01 - Bas-Saint-Laurent,,Total,376,50,197074,      190.79,       25.37
02,02 - Saguenay–Lac-Saint-Jean,0211,0211 - RLS du Domaine-du-Roy,25,n.d.,31078,       80.44,n.d.
02,02 - Saguenay–Lac-Saint-Jean,0212,0212 - RLS de Maria-Chapdelaine,16,0,25064,       63.84,        0.00
02,02 - Saguenay–Lac-Saint-Jean,0213,0213 - RLS de Lac-Saint-Jean-Est,79,24,52298,      151.06,       45.89
02,02 - Saguenay–Lac-Saint-Jean,0214,0214 - RLS de Jonquière,101,24,67417,      149.81,       35.60
02,02 - Saguenay–Lac-Saint-Jean,0215,0215 - RLS de Chicoutimi,239,25,79201,      301.76,       31.57
02,02 - Saguenay–Lac-Saint-Jean,0216,0216 - RLS de La Baie,43,10,22574,      190.48,       44.30
02,02 - Saguenay–Lac-Saint-Jean,,Total,504,87,277632,      181.54,       31.34
03,03 - Capitale-Nationale,0311,0311 - RLS de Portneuf,187,79,54895,      340.65,      143.91
03,03 - Capitale-Nationale,0312,0312 - RLS de Québec-Sud,2745,549,321016,      855.10,      171.02
03,03 - Capitale-Nationale,0313,0313 - RLS de Québec-Nord,2353,656,351429,      669.55,      186.67
03,03 - Capitale-Nationale,0314,0314 - RLS de Charlevoix,30,10,28119,      106.69,       35.56
03,03 - Capitale-Nationale,,Total,5392,1324,755459,      713.74,      175.26
04,04 - Mauricie et Centre-du-Québec,0411,0411 - RLS du Haut-Saint-Maurice,11,8,15020,       73.24,       53.26
04,04 - Mauricie et Centre-du-Québec,0412,0412 - RLS de la Vallée de la Batiscan,128,5,25562,      500.74,       19.56
04,04 - Mauricie et Centre-du-Québec,0413,0413 - RLS de Maskinongé,262,n.d.,22961,     1141.07,n.d.
04,04 - Mauricie et Centre-du-Québec,0414,0414 - RLS du Centre-de-la-Mauricie,389,18,64641,      601.79,       27.85
04,04 - Mauricie et Centre-du-Québec,0415,0415 - RLS de Trois-Rivières,1130,121,143422,      787.88,       84.37
04,04 - Mauricie et Centre-du-Québec,0416,0416 - RLS de Bécancour - Nicolet-Yamaska,101,31,44619,      226.36,       69.48
04,04 - Mauricie et Centre-du-Québec,0417,0417 - RLS de Drummond,526,121,107872,      487.61,      112.17
04,04 - Mauricie et Centre-du-Québec,0418,0418 - RLS d'Arthabaska - de l'Érable,148,42,98244,      150.65,       42.75
04,04 - Mauricie et Centre-du-Québec,,Total,2729,354,522341,      522.46,       67.77
05,05 - Estrie,0511,0511 - RLS de la Pommeraie,205,18,56125,      365.26,       32.07
05,05 - Estrie,0512,0512 - RLS de la Haute-Yamaska,474,72,105861,      447.76,       68.01
05,05 - Estrie,0513,0513 - RLS de Memphrémagog,135,8,52514,      257.07,       15.23
05,05 - Estrie,0514,0514 - RLS de Coaticook,21,0,18741,      112.05,        0.00
05,05 - Estrie,0515,0515 - RLS de Sherbrooke,756,50,170075,      444.51,       29.40
05,05 - Estrie,0516,0516 - RLS de Val Saint-François,97,8,31490,      308.03,       25.40
05,05 - Estrie,0517,0517 - RLS d'Asbestos,58,8,14257,      406.82,       56.11
05,05 - Estrie,0518,0518 - RLS du Haut-Saint-François,64,n.d.,22749,      281.33,n.d.
05,05 - Estrie,0519,0519 - RLS du Granit,98,29,21351,      458.99,      135.83
05,05 - Estrie,,Total,1925,197,493163,      390.34,       39.95
06,06 - Montréal,0611,0611 - RLS de Pierrefonds - Lac Saint-Louis,2047,161,224596,      911.41,       71.68
06,06 - Montréal,0612,0612 - RLS de Dorval - Lachine - Lasalle,2470,104,149522,     1651.93,       69.55
06,06 - Montréal,0621,0621 - RLS de Côte-Saint-Luc - NDG - Montréal-Ouest,1735,128,131424,     1320.15,       97.39
06,06 - Montréal,0622,0622 - RLS de Côte-des-Neiges - Métro - Parc-Extension,4103,377,245703,     1669.90,      153.44
06,06 - Montréal,0631,0631 - RLS de Verdun - Côte St-Paul - St-Henri - Pointe-St-Charles,2553,209,166225,     1535.87,      125.73
06,06 - Montréal,0632,0632 - RLS des Faubourgs - Plateau-Mont-Royal - St-Louis-du-Parc,2365,270,161317,     1466.06,      167.37
06,06 - Montréal,0641,0641 - RLS du Nord de l'Île - Saint-Laurent,2426,215,161894,     1498.51,      132.80
06,06 - Montréal,0642,0642 - RLS d'Ahuntsic - Montréal-Nord,5001,277,172517,     2898.84,      160.56
06,06 - Montréal,0643,0643 - RLS de la Petite Patrie - Villeray,1398,143,115485,     1210.55,      123.83
06,06 - Montréal,0651,0651 - RLS de Saint-Léonard - Saint-Michel,3062,201,139162,     2200.31,      144.44
06,06 - Montréal,0652,0652 - RLS de Rivière-des-Prairies - Anjou - Montréal-Est,4575,317,208717,     2191.96,      151.88
06,06 - Montréal,0653,0653 - RLS de Hochelaga - Mercier-Ouest - Rosemont,3292,207,189095,     1740.92,      109.47
06,06 - Montréal,,Total,36207,2774,2065657,     1752.81,      134.29
07,07 - Outaouais,0711,0711 - RLS du Pontiac,17,7,20152,       84.36,       34.74
07,07 - Outaouais,0712,0712 - RLS de la Vallée-de-la-Gatineau,8,0,20552,       38.93,        0.00
