"Date";"Doses du vaccin COVID-19 reçues (cumulatif)";"Doses du vaccin COVID-19 administrées (cumulatif)"
2022-12-19;26471075;22697996
2022-12-18;26471075;22688194
2022-12-17;26471075;22681971
2022-12-16;26471075;22668608
2022-12-15;26471075;22653855
2022-12-14;26469075;22633956
2022-12-13;26459035;22616199
