"Date";"Doses du vaccin COVID-19 reçues (cumulatif)";"Doses du vaccin COVID-19 administrées (cumulatif)"
2022-12-12;26297365;22598988
2022-12-11;26236165;22588353
2022-12-10;26236165;22581791
2022-12-09;26236165;22565802
2022-12-08;26236165;22549751
2022-12-07;26236165;22529871
2022-12-06;26236165;22511683
