date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,total_doses_1d,total_doses_2d,new_doses,total_doses,perc_1d,perc_2d,cvac_cum_tot_ade_p,per_quo_1_n,per_quo_2_n,per_cum_1_n,per_cum_2_n,vac_quo_tot_m
2020-12-14,Région,RSS06,06 - Montréal,144,0,144,0,144,144,0.0068398815000000005,0.0,0.0023317778,132.0,0.0,132.0,0.0,
2020-12-15,Région,RSS06,06 - Montréal,362,0,506,0,362,506,0.0252350173,0.0,0.0058035358,355.0,0.0,487.0,0.0,
2020-12-16,Région,RSS06,06 - Montréal,287,0,793,0,287,793,0.0403138469,0.0,0.0071507852,291.0,0.0,778.0,0.0,
2020-12-17,Région,RSS06,06 - Montréal,280,0,1073,0,280,1073,0.0551335901,0.0,0.0081353136,286.0,0.0,1064.0,0.0,
2020-12-18,Région,RSS06,06 - Montréal,142,0,1215,0,142,1215,0.0628025482,0.0,0.009223476500000001,148.0,0.0,1212.0,0.0,
2020-12-19,Région,RSS06,06 - Montréal,79,0,1294,0,79,1294,0.0669997482,0.0,0.0097934667,81.0,0.0,1293.0,0.0,
2020-12-20,Région,RSS06,06 - Montréal,80,0,1374,0,80,1374,0.07130058269999999,0.0,0.0104670914,83.0,0.0,1376.0,0.0,
2020-12-21,Région,RSS06,06 - Montréal,321,0,1695,0,321,1695,0.08767484449999999,0.0,0.0142497531,316.0,0.0,1692.0,0.0,
2020-12-22,Région,RSS06,06 - Montréal,570,0,2265,0,570,2265,0.1155525432,0.0,0.023369595099999998,538.0,0.0,2230.0,0.0,
2020-12-23,Région,RSS06,06 - Montréal,475,0,2740,0,475,2740,0.1396993976,0.0,0.0264268148,466.0,0.0,2696.0,0.0,
2020-12-24,Région,RSS06,06 - Montréal,196,0,2936,0,196,2936,0.1498037679,0.0,0.0279813333,195.0,0.0,2891.0,0.0,
2020-12-25,Région,RSS06,06 - Montréal,0,0,2936,0,0,2936,0.1503219408,0.0,0.0279813333,10.0,0.0,2901.0,0.0,
2020-12-26,Région,RSS06,06 - Montréal,226,0,3162,0,226,3162,0.1621362815,0.0,0.0301576593,228.0,0.0,3129.0,0.0,
