Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;37;344;256,2;8531;6354,8;5;n.p.;456;339,7
Anjou;8;140;327,1;2855;6671,2;< 5;n.p.;70;163,6
Baie D'urfé;0;0;;67;1752,6;0;;< 5;n.p.
Beaconsfield;< 5;16;* 82,8;364;1883,7;0;;18;* 93,1
Côte-des-Neiges–Notre-Dame-de-Grâce;59;511;306,9;9508;5709,8;< 5;n.p.;345;207,2
Côte-Saint-Luc;12;191;588,6;2232;6878,7;< 5;n.p.;109;335,9
Dollard-des-Ormeaux;5;93;190,2;2155;4407;0;;118;241,3
Dorval;< 5;17;* 89,6;655;3451;0;;67;353
Hampstead;< 5;9;* 129,1;319;4574,8;< 5;n.p.;5;n.p.
Kirkland;< 5;20;* 99,3;533;2645;0;;31;* 153,8
Lachine;5;74;166,3;2478;5569,9;< 5;n.p.;168;377,6
LaSalle;10;192;249,8;4480;5829,3;< 5;n.p.;234;304,5
L'Île-Bizard–Sainte-Geneviève;< 5;31;* 168,4;855;4643,5;0;;72;391
Mercier–Hochelaga-Maisonneuve;10;271;199,2;7240;5322,6;6;n.p.;435;319,8
Montréal Est;0;5;n.p.;220;5714,3;< 5;n.p.;8;n.p.
Montréal-Nord;16;313;371,6;7854;9324;< 5;n.p.;322;382,3
Montréal-Ouest;< 5;< 5;n.p.;125;2475,2;0;;< 5;n.p.
Mont-Royal;< 5;27;* 133,2;932;4596,6;0;;92;453,7
Outremont;< 5;56;233,8;1071;4471,1;0;;21;* 87,7
Pierrefonds–Roxboro;17;183;264,1;3244;4681,3;0;;76;109,7
Plateau Mont-Royal;11;161;154,8;3740;3596,2;< 5;n.p.;168;161,5
Pointe-Claire;6;44;140,2;851;2711,9;0;;51;162,5
Rivière-des-Prairies–Pointe-aux-Trembles;17;335;313,8;7626;7144,3;5;n.p.;306;286,7
Rosemont–La Petite Patrie;11;213;152,6;5927;4246;0;;314;224,9
Sainte-Anne-de-Bellevue;0;5;n.p.;115;2319,5;0;;12;* 242
Saint-Laurent;33;463;468,5;6251;6325,1;< 5;n.p.;142;143,7
Saint-Léonard;22;350;447;6489;8286,8;5;n.p.;123;157,1
Senneville;0;< 5;n.p.;22;* 2388,7;0;;0;
Sud-Ouest;8;72;92,1;3171;4057,5;0;;203;259,8
Verdun;12;110;158,9;2591;3742,7;< 5;n.p.;192;277,3
Ville-Marie;9;110;123,4;3930;4407,3;0;;113;126,7
Villeray–Saint-Michel–Parc-Extension;21;424;294,7;9021;6271;0;;175;121,7
Westmount;< 5;17;* 83,7;614;3022,8;0;;56;275,7
Territoire à confirmer;-1;30;;1684;;0;;24;
Total à Montréal;345;4832;233,9;107750;5216,3;43;2,1;4532;219,4
