Date;Doses du vaccin COVID-19 reçues (cumulatif);Doses du vaccin COVID-19 administrées (cumulatif)
2021-03-04;638 445;510 479
2021-03-03;638 445;492 245
2021-03-02;638 445;474 693
2021-03-01;537 825;457 659
2021-02-28;537 825;439 968
2021-02-27;537 825;433 391
2021-02-26;537 825;420 443
