Date,Cumul des personnes avec des analyses nﾃｩgatives,Cumul de cas confirmﾃｩs,Nouveaux cas,Nombre cumulatif de dﾃｩcﾃｨs,Nouveaux dﾃｩcﾃｨs,Hospitalisations,Soins intensifs,Personnes testﾃｩes,Cas actifs,Tests (Volumﾃｩtrie),Hospitalisations (nouvelle mﾃｩthode),,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,,CHSLD,RPA,Domicile,Autres - Inconnu,,Montrﾃｩal et Laval,Rﾃｩgions ﾃ proximitﾃｩ,Autres rﾃｩgions,,Cas Labo,Cas Lien ﾃ英i,Cas Total,Cumul Labo,Cumul ﾃ英i,NV CHSLD,NV RPA,NV Dom,NV Autres,Moy mobile,Inc Hors-SI,Inc SI
10/05/2020,250528,38469,748,3013,85,1640,192,284239,25753,8995,,,18.77467347,109.1372752,148.9160894,305.1646338,181.6843518,943.4286525,85.27997766,105.6796011,125.5095354,59.00575306,191.1153581,99.92819114,954.0480412,567.5918876,307.3522094,333.6239165,112.2019635,54.39216753,,2627,638,314,151,,945.3030256,481.2149065,170.5028341,,595,60,655,34008,4573,63,18,6,6,87.6,66,15
11/05/2020,256518,39225,756,3131,118,1650,184,290888,26038,8981,,,19.28209708,109.8576533,151.0340071,309.3764418,182.4954427,961.2438077,87.77354426,106.3570345,126.6202392,59.00575306,191.1153581,100.6253646,967.59986,583.1660552,317.4005691,340.5337006,112.2019635,54.39216753,,2685,657,323,157,,962.3656814,492.887303,173.3774637,,625,106,731,34633,4679,58,19,9,6,85.4,82,11
12/05/2020,261569,39931,706,3220,89,1672,194,296528,26241,11302,,,20.2969443,110.2178423,153.4166646,313.2053582,182.9009881,981.8183755,89.26968421,107.0344678,126.6202392,59.00575306,192.2264939,101.0901468,982.9585879,593.7411073,328.5654132,349.2581754,112.2019635,54.39216753,,2734,677,330,164,,982.0196284,504.6954251,176.2082057,,665,132,797,35298,4811,49,20,7,7,85.4,71,13
13/05/2020,267311,40724,793,3351,131,1639,190,302929,26544,11363,,,20.2969443,110.9382204,155.5345823,319.9059618,183.3065335,1000.843799,90.76582417,107.7119011,126.6202392,59.00575306,193.3376297,102.4844937,1002.156998,606.8157172,338.4542752,356.4471426,112.2019635,54.39216753,,2778,687,334,167,,1001.075585,516.2999589,179.0828352,,684,96,780,35982,4907,44,10,4,3,82.7,68,17
14/05/2020,274630,41420,696,3401,50,1627,191,310868,26980,13169,,,21.31179151,111.2984094,157.2553904,324.3092156,183.9148517,1017.932793,91.26453749,109.0667678,126.6202392,59.00575306,193.3376297,103.4140583,1017.967453,619.3135061,346.1101683,364.4736594,112.2019635,54.39216753,,2835,707,341,168,,1017.938911,526.7508256,181.8038585,,630,72,702,36612,4979,57,20,7,1,78.9,58,13
15/05/2020,282551,42183,763,3483,82,1603,185,319472,27242,12054,,,21.81921512,111.2984094,160.0351574,330.244036,184.5231698,1034.876555,95.50360071,109.0667678,126.6202392,59.00575306,193.3376297,104.3436228,1042.360727,636.4258631,355.0420436,372.3605846,112.2019635,54.39216753,,2891,726,348,174,,1036.197547,539.3054381,185.095419,,728,65,793,37340,5044,56,19,7,6,74.7,76,14
16/05/2020,290192,42920,737,3562,79,1580,182,327782,27604,13435,,,21.81921512,112.0187875,162.8149244,334.2643982,184.5231698,1047.995868,98.24652397,109.7442012,126.6202392,59.00575306,193.3376297,107.1323165,1056.816,653.3459465,367.3233722,381.3642426,112.2019635,54.39216753,,2943,736,356,181,,1049.552663,554.438836,188.1455984,,623,74,697,37963,5118,52,10,8,7,71.9,55,14
17/05/2020,296991,43627,707,3596,34,1586,176,335232,27986,10203,,,22.32663872,113.0993545,165.065212,336.9446396,184.5231698,1064.552343,100.4907339,109.7442012,126.6202392,59.00575306,193.3376297,108.9914457,1073.755774,666.9973774,376.0957497,390.7866754,112.2019635,54.39216753,,2985,743,366,188,,1066.176793,566.3148208,191.1738341,,639,92,731,38602,5210,42,7,10,7,73.4,61,13
18/05/2020,302358,44197,570,3647,51,1599,178,341102,28053,9582,,,22.32663872,113.8197326,168.771568,340.5821102,184.9287153,1080.52789,106.4752937,109.7442012,126.6202392,59.00575306,193.3376297,111.5477482,1087.75932,677.3801558,382.3161629,397.5568679,112.2019635,54.39216753,,3027,754,372,192,,1081.804272,575.5441576,194.2459573,,592,76,668,39194,5286,42,11,6,4,69.1,50,16
19/05/2020,307437,44775,578,3718,71,,183,346684,28235,11608,1359,,22.83406233,113.8197326,170.0952666,346.1340389,186.1453515,1095.874097,108.470147,109.7442012,126.6202392,59.00575306,194.4487655,111.7801394,1101.085275,686.4170185,388.3770783,405.7927721,112.2019635,54.39216753,,3067,767,381,193,,1096.793895,583.7555529,197.2741929,,579,56,635,39773,5342,40,13,9,1,66.7,51,13
20/05/2020,314247,45495,720,3800,82,,175,354172,28368,12506,1326,,22.83406233,113.8197326,173.404513,350.1544011,187.970306,1115.528861,112.7092102,109.7442012,126.6202392,59.00575306,196.6710371,112.2449217,1114.862957,700.0684494,398.1064424,414.5172469,112.2019635,54.39216753,,3116,777,386,201,,1115.411326,596.1065771,200.5876972,,728,72,800,40501,5414,49,10,5,8,64.7,62,9
21/05/2020,321123,46141,646,3865,65,,171,361628,28457,14572,1305,,23.34148594,113.8197326,176.0519102,353.9833174,187.970306,1133.828123,117.6963434,111.0990679,126.6202392,59.00575306,197.7821729,112.2449217,1131.576867,709.1053121,406.4003267,421.5666225,112.2019635,54.39216753,,3151,788,389,207,,1133.430766,605.2680512,203.4184392,,651,65,716,41152,5479,35,11,3,6,64.3,65,12
22/05/2020,329677,46838,697,3940,75,,167,370820,28854,15375,1282,,23.84890955,114.1799216,179.6258963,357.4293421,187.970306,1145.979221,118.9431267,111.0990679,126.6202392,59.00575306,198.8933087,112.709704,1144.902822,720.8340063,415.9701931,429.5931394,112.2019635,54.39216753,,3197,801,398,210,,1145.789232,617.3476243,205.8980814,,562,40,602,41714,5519,46,13,9,3,63.4,55,7
23/05/2020,338380,47411,573,3984,44,,170,380061,29096,13533,1262,,23.84890955,114.1799216,183.1998825,359.9181378,188.1730787,1156.387532,119.6911967,111.0990679,126.6202392,59.00575306,200.0044445,112.709704,1156.421868,729.294048,423.3070906,436.642515,112.2019635,54.39216753,,3247,810,400,212,,1156.393592,626.1697845,208.2241175,,460,43,503,42174,5562,50,9,2,2,63.9,47,14
24/05/2020,347398,47984,573,4069,85,,179,389618,29261,12121,1244,,23.84890955,114.9002997,188.0975672,361.0668127,188.3758514,1166.6022,122.6834766,111.7765012,126.6202392,59.00575306,202.2267161,112.9420951,1169.747823,738.138637,430.4844904,445.5763772,112.2019635,54.39216753,,3287,822,408,215,,1167.157417,635.3991213,211.4059593,,494,57,551,42668,5619,40,12,8,3,61.1,45,9
25/05/2020,353036,48598,614,4139,70,,181,395775,29460,10112,1220,,24.35633315,114.9002997,191.8039232,364.1299458,188.9841695,1176.429581,125.1770432,111.7765012,126.6202392,59.00575306,202.2267161,113.4068774,1177.427187,746.406405,436.8644014,454.7894226,112.2019635,54.39216753,,3325,833,413,218,,1176.605664,643.8819676,214.6975199,,472,41,513,43140,5660,38,11,5,3,64.4,37,13
26/05/2020,358822,49139,541,4228,89,,182,402059,29592,12972,1192,,24.35633315,114.9002997,195.3779093,366.4272956,189.1869422,1187.902929,129.9148198,111.7765012,126.6202392,59.00575306,202.2267161,114.336442,1187.365188,751.7900679,440.5328502,458.4885999,112.2019635,54.39216753,,3371,844,420,220,,1187.808015,648.1573222,216.9796685,,394,54,448,43534,5714,46,11,7,2,63.4,50,6
27/05/2020,365402,49702,563,4302,74,,177,409135,29782,14949,1151,,24.35633315,114.9002997,199.7461146,368.9160912,189.5924877,1199.957205,130.9122464,111.7765012,126.6202392,59.00575306,202.2267161,114.5688331,1200.239415,756.0200888,447.71025,464.9796092,112.2019635,54.39216753,,3402,856,426,224,,1200.007016,655.2829131,219.349592,,459,60,519,43993,5774,31,12,6,4,59.6,43,8
28/05/2020,373567,50232,530,4363,61,,171,417796,29961,13868,1089,,24.35633315,115.2604887,202.6582515,372.7450076,189.5924877,1208.864782,132.4083864,112.4539345,127.7309431,59.00575306,202.2267161,114.5688331,1210.629143,759.8655622,452.8141787,470.0747024,112.2019635,54.39216753,,3458,868,433,227,,1209.176201,660.7797975,221.434247,,370,36,406,44363,5810,56,12,7,3,56,38,12
29/05/2020,384289,50651,419,4439,76,,165,428895,30142,13853,1027,,24.35633315,115.2604887,207.5559362,374.6594658,189.7952604,1218.256468,133.405813,112.4539345,127.7309431,59.00575306,204.4489878,114.8012242,1219.889553,765.8260462,459.8320807,474.4020419,112.2019635,54.39216753,,3510,873,439,228,,1218.544715,667.5660746,223.4530708,,397,30,427,44760,5840,52,5,6,1,53.1,41,5
30/05/2020,391792,51059,408,4641,202,,170,436799,30072,12985,1023,,24.35633315,115.2604887,210.3357032,377.3397072,190.2008058,1228.277492,133.405813,113.1313679,127.7309431,59.00575306,204.4489878,115.4983977,1226.891326,771.2097091,467.3284761,477.3334655,112.2019635,54.39216753,,3533,880,444,229,,1228.032827,673.062959,225.1427385,,375,21,396,45135,5861,23,7,5,1,47.6,30,8
31/05/2020,399497,51354,295,4661,20,,161,444782,30096,9458,1019,,24.35633315,115.6206777,212.1888812,379.0627196,190.2008058,1234.764533,133.405813,113.1313679,127.7309431,59.00575306,204.4489878,115.7307888,1232.312053,775.6320036,473.5488893,480.1252974,112.2019635,54.39216753,,3556,888,449,231,,1234.331658,678.0169413,226.3277003,,257,29,286,45392,5890,23,8,5,2,45.1,33,6
01/06/2020,404814,51593,239,4713,52,,158,450317,30077,9646,1011,,24.35633315,115.6206777,213.9096893,381.1686236,190.6063512,1242.219788,135.1513096,113.8088012,127.7309431,59.00575306,204.4489878,116.1955711,1236.377599,778.5161087,475.143867,486.1975319,112.2019635,54.39216753,,3586,892,451,232,,1241.188613,681.8851192,228.3245803,,283,38,321,45675,5928,30,4,2,1,36,39,8
02/06/2020,410793,51884,291,4794,81,,155,456561,29992,12444,985,,24.35633315,115.6206777,216.0276071,381.5515152,190.6063512,1246.818809,136.1487363,113.8088012,127.7309431,59.00575306,204.4489878,116.1955711,1240.669008,781.0156665,477.5363336,490.5248714,112.2019635,54.39216753,,3605,896,455,232,,1245.733339,685.8890227,229.4875984,,215,11,226,45890,5939,19,4,4,0,30.7,21,9
03/06/2020,417256,52143,259,4885,91,,144,463267,29922,12490,932,,24.35633315,115.6206777,217.8807851,383.6574192,190.809124,1252.289223,136.3980929,113.8088012,127.7309431,59.00575306,205.5601236,116.8927445,1248.122508,783.3229506,482.7997601,494.0146613,112.2019635,54.39216753,,3625,901,463,235,,1251.553778,689.8250633,230.9797725,,247,26,273,46137,5965,20,5,8,3,29,32,7
04/06/2020,424619,52398,255,4935,50,,129,470862,29699,10789,895,,24.35633315,115.6206777,219.9987028,384.8060941,190.809124,1258.146924,136.6474496,113.8088012,127.7309431,59.00575306,205.5601236,117.3575268,1253.317372,783.8997716,485.8302178,497.9930218,112.2019635,54.39216753,,3634,904,465,235,,1257.294485,691.8609465,232.603609,,232,16,248,46369,5981,9,3,2,0,26.7,23,3
05/06/2020,431289,52624,226,4970,35,,127,477737,29242,12657,849,,24.35633315,115.6206777,222.1166205,385.5718774,191.0118967,1263.375284,137.3955196,113.8088012,127.7309431,59.00575306,205.5601236,117.5899179,1258.060509,786.2070557,489.4986666,501.7619949,112.2019635,54.39216753,,3651,910,468,236,,1262.437201,695.3219478,233.9860644,,218,26,244,46587,6007,17,6,3,1,23.7,32,6
06/06/2020,438296,52849,225,4978,8,,126,484972,29157,9576,840,,24.35633315,116.3410558,224.3669081,385.954769,191.0118967,1268.361591,138.1435895,113.8088012,131.0630547,59.00575306,205.5601236,118.0547002,1261.2226,787.9375187,492.3696265,506.7174966,112.2019635,54.39216753,,3668,911,472,237,,1267.101525,699.4615768,235.434351,,221,24,245,46808,6031,17,1,4,1,22.6,24,4
07/06/2020,443016,53047,198,4984,6,,119,489877,29069,6924,857,,24.35633315,116.3410558,225.6906066,386.1462148,191.0118967,1271.895576,139.3903728,113.8088012,132.1737585,59.00575306,205.5601236,118.0547002,1266.643327,789.6679818,494.6025953,509.9978991,112.2019635,54.39216753,,3683,916,473,238,,1270.968529,702.7189898,236.2901568,,171,14,185,46979,6045,15,5,1,1,19.6,26,4
08/06/2020,446726,53185,138,5029,45,,117,493724,28795,7995,844,,24.35633315,116.7012448,226.6171956,386.1462148,191.0118967,1274.316113,139.8890862,113.8088012,132.1737585,59.00575306,205.5601236,118.2870914,1268.901964,791.3984449,495.559582,512.2313647,112.2019635,54.39216753,,3694,920,474,238,,1273.36049,704.7548729,236.9045814,,110,8,118,47089,6053,11,4,1,0,20.6,18,6
09/06/2020,451406,53341,156,5081,52,,117,498550,28419,9676,797,,24.35633315,117.4216229,228.2056339,386.5291065,191.6202148,1277.94692,140.1384428,113.8088012,132.1737585,59.00575306,205.5601236,118.2870914,1273.419237,793.128908,497.1545597,514.0460555,112.2019635,54.39216753,,3706,922,477,240,,1277.147762,706.3835794,237.8042746,,152,8,160,47241,6061,12,2,3,2,19,20,5
10/06/2020,456779,53485,144,5105,24,,114,504056,28081,9101,757,,24.35633315,118.1420009,229.9264421,386.7205523,192.0257602,1281.23885,141.3852261,113.8088012,132.1737585,59.00575306,206.6712594,118.2870914,1276.581328,794.859371,498.4305419,517.4660496,112.2019635,54.39216753,,3716,925,478,241,,1280.416775,709.5731296,238.7478553,,155,18,173,47396,6079,10,3,1,1,18.1,20,3
11/06/2020,462007,53666,181,5148,43,,107,509452,27695,9493,733,,24.35633315,118.1420009,230.7206612,387.4863356,192.0257602,1284.337138,141.6345828,113.8088012,132.1737585,59.00575306,206.6712594,118.5194825,1279.065828,795.8207394,500.3445152,520.5370647,112.2019635,54.39216753,,3730,927,482,242,,1283.406727,711.812601,239.6256047,,136,12,148,47532,6091,14,2,4,1,16.3,20,3
12/06/2020,467270,53824,158,5195,47,,102,514868,27348,9480,686,,24.35633315,118.5021899,232.4414694,388.4435646,192.228533,1287.871123,142.3826528,113.8088012,132.1737585,59.00575306,206.6712594,118.7518737,1281.324464,796.9743815,503.6939684,523.4684882,112.2019635,54.39216753,,3739,931,484,243,,1286.715606,714.187798,240.8983415,,158,18,176,47690,6109,9,4,2,1,16.4,24,3
13/06/2020,473169,53952,128,5222,27,,85,520873,26988,7079,684,,24.35633315,118.5021899,232.8385789,389.0179021,192.228533,1291.114643,142.8813661,113.8088012,132.1737585,59.00575306,206.6712594,118.9842648,1282.453783,798.1280235,505.2889462,525.4925664,112.2019635,54.39216753,,3750,935,486,244,,1289.58596,715.6129162,241.6224848,,108,18,126,47798,6127,11,4,2,1,15.3,14,2
14/06/2020,477179,54054,102,5242,20,,82,524979,26599,5200,689,,24.86375676,118.862379,233.8975378,389.4007937,192.228533,1292.421733,142.8813661,113.8088012,132.1737585,59.00575306,206.6712594,118.9842648,1283.808965,798.7048445,508.7978972,527.0978698,112.2019635,54.39216753,,3754,940,486,244,,1290.901538,717.9881132,242.1710782,,89,4,93,47887,6131,4,5,0,0,14.3,9,2
15/06/2020,480360,54146,92,5269,27,,77,528245,26527,6812,641,,24.86375676,118.862379,234.4270172,389.5922396,192.228533,1295.084324,142.8813661,114.4862346,132.1737585,59.00575306,206.6712594,118.9842648,1287.196919,800.0507603,511.1903638,527.8656235,112.2019635,54.39216753,,3761,944,492,244,,1293.692159,719.4810941,242.5441217,,99,10,109,47986,6141,7,4,6,0,12.4,12,0
16/06/2020,485132,54263,117,5298,29,,72,533133,26416,8889,618,,24.86375676,118.862379,235.0888665,389.9751312,192.228533,1298.569898,143.3800794,115.1636679,132.1737585,59.00575306,206.6712594,118.9842648,1289.003828,800.6275813,513.2638348,529.7501101,112.2019635,54.39216753,,3768,944,495,245,,1296.881441,720.9740751,243.2243776,,121,12,133,48107,6153,7,0,3,1,11.6,14,2
17/06/2020,490711,54383,120,5340,42,,65,538818,26289,9803,572,,25.87860398,118.862379,236.1478254,390.3580228,192.6340784,1300.990435,143.3800794,116.5185346,132.1737585,59.00575306,206.6712594,118.9842648,1290.35901,800.6275813,515.3373059,532.192963,112.2019635,54.39216753,,3771,947,497,245,,1299.113938,723.0099582,243.9704646,,112,8,120,48219,6161,3,3,2,0,9.7,16,1
18/06/2020,496727,54550,167,5375,35,,62,545165,26203,9876,512,,26.38602758,118.862379,237.2067842,390.3580228,193.0396238,1303.604616,143.3800794,116.5185346,132.1737585,59.00575306,206.6712594,118.9842648,1293.069374,801.5889496,519.6437458,534.3566328,112.2019635,54.39216753,,3775,948,499,246,,1301.745095,725.6566062,244.7384954,,124,16,140,48343,6177,4,1,2,1,9.7,14,0
19/06/2020,502807,54674,124,5408,33,,62,551352,26065,8246,467,,27.90829841,118.862379,238.1333732,390.3580228,193.4451692,1306.702904,143.3800794,116.5185346,132.1737585,59.00575306,207.7823952,118.9842648,1295.102147,801.973497,523.3121946,535.8921404,112.2019635,54.39216753,,3782,949,500,247,,1304.655314,727.6246266,245.4187512,,114,19,133,48457,6196,7,1,1,1,8.1,16,0
20/06/2020,502807,54766,92,5417,9,,61,551352,26027,7980,460,,28.41572201,118.862379,238.6628526,390.3580228,194.2562601,1308.39728,143.3800794,116.5185346,132.1737585,59.00575306,207.7823952,119.2166559,1297.13492,802.550318,526.0236567,537.7068311,112.2019635,54.39216753,,3785,949,501,248,,1306.409419,729.3211959,246.0990071,,92,8,100,48549,6204,3,0,1,1,7.9,13,1
21/06/2020,502807,54835,69,5417,0,,57,551352,25912,5880,463,,28.41572201,118.862379,239.1923321,390.5494686,194.4590328,1309.607549,143.3800794,116.5185346,132.1737585,59.00575306,207.7823952,119.4490471,1300.974602,803.5116864,528.2566255,538.4047891,112.2019635,54.39216753,,3789,951,504,248,,1308.083792,730.6105885,246.4720506,,77,1,78,48626,6205,4,2,3,0,8.3,11,0
22/06/2020,515749,54884,49,5424,7,,56,564464,25840,6185,459,,28.92314562,118.862379,239.4570718,390.5494686,194.4590328,1311.350336,143.8787927,116.5185346,132.1737585,59.00575306,207.7823952,119.4490471,1301.652193,804.0885074,530.4895944,539.7309093,112.2019635,54.39216753,,3792,952,506,248,,1309.638567,731.7642556,246.9987003,,76,4,80,48702,6209,3,1,2,0,7.6,9,3
23/06/2020,520227,54937,53,5441,17,,52,568997,25786,7917,448,,29.43056923,118.862379,240.9131402,390.7409145,194.4590328,1313.238355,143.8787927,116.5185346,132.1737585,59.00575306,207.7823952,119.9138294,1302.555647,804.4730548,532.0845721,541.4758042,112.2019635,54.39216753,,3796,952,510,249,,1311.352805,732.9179227,247.7667311,,95,0,95,48797,6209,4,0,4,1,6.9,6,2
24/06/2020,524578,55079,142,5448,7,,50,573478,25845,8113,437,,29.43056923,118.862379,241.4426197,390.7409145,194.4590328,1314.690677,144.377506,116.5185346,132.1737585,59.00575306,207.7823952,120.1462205,1304.136693,805.6266968,535.2745276,542.8019244,112.2019635,54.39216753,,3800,954,513,251,,1312.827848,735.1573941,248.1836621,,83,6,89,48880,6215,4,2,3,2,6.9,13,4
25/06/2020,530504,55156,77,5455,7,,48,579443,25721,7323,430,,29.43056923,118.862379,241.9720991,391.1238061,194.4590328,1316.869161,144.6268627,116.5185346,132.1737585,59.00575306,208.893531,120.1462205,1305.266011,807.5494336,537.9859897,543.1509034,112.2019635,54.39216753,,3802,954,514,251,,1314.821149,737.0575517,248.4469869,,84,6,90,48964,6221,2,0,1,0,6,9,2
26/06/2020,535545,55241,85,5472,17,,45,584567,25635,9087,413,,29.43056923,118.862379,242.7663182,391.1238061,194.4590328,1318.805591,144.8762194,116.5185346,132.1737585,59.00575306,210.0046668,120.1462205,1305.717738,807.9339809,541.0164474,544.1280446,112.2019635,54.39216753,,3804,955,514,253,,1316.495522,738.6862582,248.8639179,,74,11,85,49038,6232,2,1,0,2,6.1,11,2
27/06/2020,535545,55318,77,5478,6,,43,584567,25529,7788,412,,30.44541644,118.862379,243.4281675,391.1238061,194.4590328,1320.06427,145.125576,116.5185346,132.1737585,59.00575306,210.0046668,120.3786116,1307.976375,808.8953493,543.0899185,545.5239605,112.2019635,54.39216753,,3808,956,514,253,,1317.930699,740.2471019,249.3905676,,80,3,83,49118,6235,4,1,0,0,5.9,9,3
28/06/2020,535545,55390,72,5485,7,,45,584567,25303,5424,410,,30.44541644,118.862379,243.8252771,391.3152519,194.4590328,1320.984074,145.873646,116.5185346,132.1737585,59.00575306,210.0046668,120.8433939,1309.55742,810.241265,544.844394,545.9427353,112.2019635,54.39216753,,3810,956,515,253,,1318.967215,741.5364946,249.6977799,,56,3,59,49174,6238,2,0,1,0,5,8,5
29/06/2020,551091,55458,68,5503,18,,38,600314,25157,6770,397,,30.44541644,118.862379,244.2223867,391.3152519,194.8645782,1321.903879,146.8710726,116.5185346,132.1737585,59.00575306,210.0046668,121.0757851,1310.686738,811.2026334,547.8748517,546.4313059,112.2019635,54.39216753,,3812,957,519,253,,1319.923999,743.0294755,250.1147109,,58,7,65,49232,6245,2,1,4,0,5,4,2
30/06/2020,555859,55524,66,5527,24,,33,605141,25048,8879,389,,30.95284005,118.862379,244.3547565,391.3152519,195.2701237,1323.598255,147.369786,116.5185346,132.1737585,59.00575306,211.1158026,121.0757851,1311.590193,811.9717281,550.9053094,547.8970177,112.2019635,54.39216753,,3815,958,522,253,,1321.478774,745.4046725,250.4658107,,84,6,90,49316,6251,3,1,3,0,.,11,0
01/07/2020,561791,55593,69,5541,14,,32,611136,25018,8662,379,,30.95284005,118.862379,244.7518661,391.8895894,195.4728964,1324.856934,147.6191426,116.5185346,132.1737585,59.00575306,211.1158026,121.0757851,1312.493648,813.8944648,552.9787804,548.6647715,112.2019635,54.39216753,,3817,959,525,253,,1322.674755,746.9655162,250.8827417,,70,2,72,49386,6253,2,1,3,0,.,3,0
02/07/2020,567253,55682,89,5560,19,,31,616676,24964,,361,,30.95284005,118.862379,245.0166058,391.8895894,195.4728964,1325.292631,148.3672126,116.5185346,132.1737585,59.00575306,211.1158026,121.0757851,1313.171239,814.6635595,554.2547626,549.5023211,112.2019635,54.39216753,,3819,960,525,253,,1323.153147,748.2549089,251.102179,,35,6,41,49421,6259,2,1,0,0,.,,
