Date;Doses du vaccin COVID-19 reçues (cumulatif);Doses du vaccin COVID-19 administrées (cumulatif)
2021-07-05;11182549;8857927
2021-07-04;10997689;8760802
2021-07-03;10997689;8688914
2021-07-02;10997689;8605946
2021-07-01;10997689;8499339
2021-06-30;10997689;8407521
2021-06-29;10709289;8281666
