date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,new_doses_3d,vac_quo_4_n,total_doses_1d,total_doses_2d,total_doses_3d,vac_cum_4_n,new_doses,total_doses,cvac_comp_tot_p,rap_cvac_comp_p,_1dose_15aout_p,cvac_comp_tot_n,rap_tot_n,_1dose_15aout_n,pop_tot_n,vac_quo_tot_m
2020-12-14,Région,RSS99,Ensemble du Québec,311,0,0,0,311,0,0,0,311,311,0,,0,0,0,0,8872787,
2020-12-15,Région,RSS99,Ensemble du Québec,1188,0,0,0,1499,0,0,0,1188,1499,0,,0,0,0,0,8872787,
2020-12-16,Région,RSS99,Ensemble du Québec,971,0,0,0,2470,0,0,0,971,2470,0,,0,0,0,0,8872787,
2020-12-17,Région,RSS99,Ensemble du Québec,914,0,0,0,3384,0,0,0,914,3384,0,,0,0,0,0,8872787,708
2020-12-18,Région,RSS99,Ensemble du Québec,742,0,0,0,4126,0,0,0,742,4126,0,,0,0,0,0,8872787,738
2020-12-19,Région,RSS99,Ensemble du Québec,718,0,0,0,4844,0,0,0,718,4844,0,,0,0,0,0,8872787,858
2020-12-20,Région,RSS99,Ensemble du Québec,114,0,0,0,4958,0,0,0,114,4958,0,,0,0,0,0,8872787,1258
2020-12-21,Région,RSS99,Ensemble du Québec,520,0,0,0,5478,0,0,0,520,5478,0,,0,0,0,0,8872787,1559
2020-12-22,Région,RSS99,Ensemble du Québec,2030,0,0,0,7508,0,0,0,2030,7508,0,,0,0,0,0,8872787,1453
2020-12-23,Région,RSS99,Ensemble du Québec,3765,0,0,0,11273,0,0,0,3765,11273,0,,0,0,0,0,8872787,1797
2020-12-24,Région,RSS99,Ensemble du Québec,3024,0,0,0,14297,0,0,0,3024,14297,0,,0,0,0,0,8872787,2107
2020-12-25,Région,RSS99,Ensemble du Québec,0,0,0,0,14297,0,0,0,0,14297,0,,0,0,0,0,8872787,2394
2020-12-26,Région,RSS99,Ensemble du Québec,3127,0,0,0,17424,0,0,0,3127,17424,0,,0,0,0,0,8872787,2441
2020-12-27,Région,RSS99,Ensemble du Québec,2281,0,0,0,19705,0,0,0,2281,19705,0,,0,0,0,0,8872787,2340
2020-12-28,Région,RSS99,Ensemble du Québec,2531,0,0,0,22236,0,0,0,2531,22236,0,,0,0,0,0,8872787,1957
2020-12-29,Région,RSS99,Ensemble du Québec,2357,0,0,0,24593,0,0,0,2357,24593,0,,0,0,0,0,8872787,1958
2020-12-30,Région,RSS99,Ensemble du Québec,3061,0,0,0,27654,0,0,0,3061,27654,0,,0,0,0,0,8872787,1601
2020-12-31,Région,RSS99,Ensemble du Québec,342,0,0,0,27996,0,0,0,342,27996,0,,0,0,0,0,8872787,1495
2021-01-01,Région,RSS99,Ensemble du Québec,4,0,0,0,28000,0,0,0,4,28000,0,,0,0,0,0,8872787,1532
2021-01-02,Région,RSS99,Ensemble du Québec,630,0,0,0,28630,0,0,0,630,28630,0.0000112704,,0,1,0,0,8872787,2050
2021-01-03,Région,RSS99,Ensemble du Québec,1538,0,0,0,30168,0,0,0,1538,30168,0.0000112704,,0,1,0,0,8872787,3152
2021-01-04,Région,RSS99,Ensemble du Québec,2775,17,0,0,32943,17,0,0,2792,32960,0.0000112704,,0,1,0,0,8872787,5068
2021-01-05,Région,RSS99,Ensemble du Québec,5969,15,0,0,38912,32,0,0,5984,38944,0.0000225408,,0,2,0,0,8872787,6983
2021-01-06,Région,RSS99,Ensemble du Québec,10755,19,0,0,49667,51,0,0,10774,49718,0.0000788929,,0,7,0,0,8872787,8145
2021-01-07,Région,RSS99,Ensemble du Québec,13745,7,0,0,63412,58,0,0,13752,63470,0.000135245,,0,12,0,0,8872787,8936
2021-01-08,Région,RSS99,Ensemble du Québec,13386,22,0,0,76798,80,0,0,13408,76878,0.0002366787,,0,21,0,0,8872787,9590
2021-01-09,Région,RSS99,Ensemble du Québec,8764,1,0,0,85562,81,0,0,8765,85643,0.0002366787,,0,21,0,0,8872787,9872
2021-01-10,Région,RSS99,Ensemble du Québec,7073,2,0,0,92635,83,0,0,7075,92718,0.0002366787,,0,21,0,0,8872787,9639
2021-01-11,Région,RSS99,Ensemble du Québec,7366,3,0,0,100001,86,0,0,7369,100087,0.0002479492,,0,22,0,0,8872787,9367
2021-01-12,Région,RSS99,Ensemble du Québec,7956,3,0,0,107957,89,0,0,7959,108046,0.0002479492,,0,22,0,0,8872787,9051
2021-01-13,Région,RSS99,Ensemble du Québec,9142,5,0,0,117099,94,0,0,9147,117193,0.0003043012,,0,27,0,0,8872787,9004
2021-01-14,Région,RSS99,Ensemble du Québec,11844,2,0,0,128943,96,0,0,11846,129039,0.0003043012,,0,27,0,0,8872787,9012
2021-01-15,Région,RSS99,Ensemble du Québec,11187,8,0,0,140130,104,0,0,11195,140234,0.0003831941,,0,34,0,0,8872787,9480
2021-01-16,Région,RSS99,Ensemble du Québec,8434,3,0,0,148564,107,0,0,8437,148671,0.0005522504,,0,49,0,0,8872787,9821
2021-01-17,Région,RSS99,Ensemble du Québec,7130,0,0,0,155694,107,0,0,7130,155801,0.0005522504,,0,49,0,0,8872787,10152
2021-01-18,Région,RSS99,Ensemble du Québec,10633,12,0,0,166327,119,0,0,10645,166446,0.000597332,,0,53,0,0,8872787,10426
2021-01-19,Région,RSS99,Ensemble du Québec,10342,2,0,0,176669,121,0,0,10344,176790,0.0006086025,,0,54,0,0,8872787,10529
2021-01-20,Région,RSS99,Ensemble du Québec,11463,4,0,0,188132,125,0,0,11467,188257,0.0006424137,,0,57,0,0,8872787,10537
2021-01-21,Région,RSS99,Ensemble du Québec,13752,14,0,0,201884,139,0,0,13766,202023,0.0007776587,,0,69,0,0,8872787,9817
2021-01-22,Région,RSS99,Ensemble du Québec,11907,6,0,0,213791,145,0,0,11913,213936,0.0008903629,,0,79,0,0,8872787,8937
2021-01-23,Région,RSS99,Ensemble du Québec,8494,3,0,0,222285,148,0,0,8497,222433,0.0009016333,,0,80,0,0,8872787,8047
2021-01-24,Région,RSS99,Ensemble du Québec,2082,2,0,0,224367,150,0,0,2084,224517,0.0009016333,,0,80,0,0,8872787,6949
2021-01-25,Région,RSS99,Ensemble du Québec,4482,5,0,0,228849,155,0,0,4487,229004,0.0009354445,,0,83,0,0,8872787,5463
2021-01-26,Région,RSS99,Ensemble du Québec,4082,32,0,0,232931,187,0,0,4114,233118,0.0011045008,,0,98,0,0,8872787,4087
2021-01-27,Région,RSS99,Ensemble du Québec,3765,19,0,0,236696,206,0,0,3784,236902,0.0011721233,,0,104,0,0,8872787,2956
2021-01-28,Région,RSS99,Ensemble du Québec,3332,30,0,0,240028,236,0,0,3362,240264,0.0012848274,,0,114,0,0,8872787,2770
2021-01-29,Région,RSS99,Ensemble du Québec,2261,18,0,0,242289,254,0,0,2279,242543,0.0014426132,,0,128,0,0,8872787,2189
2021-01-30,Région,RSS99,Ensemble du Québec,552,32,0,0,242841,286,0,0,584,243127,0.0015327766,,0,136,0,0,8872787,1702
2021-01-31,Région,RSS99,Ensemble du Québec,770,12,0,0,243611,298,0,0,782,243909,0.0016003991,,0,142,0,0,8872787,1588
2021-02-01,Région,RSS99,Ensemble du Québec,391,24,0,0,244002,322,0,0,415,244324,0.0017356441,,0,154,0,0,8872787,1841
2021-02-02,Région,RSS99,Ensemble du Québec,653,58,0,0,244655,380,0,0,711,245035,0.001949782,,0,173,0,0,8872787,2240
2021-02-03,Région,RSS99,Ensemble du Québec,2934,47,0,0,247589,427,0,0,2981,248016,0.0020962974,,0,186,0,0,8872787,2622
2021-02-04,Région,RSS99,Ensemble du Québec,5073,64,0,0,252662,491,0,0,5137,253153,0.0023217057,,0,206,0,0,8872787,2841
2021-02-05,Région,RSS99,Ensemble du Québec,5028,45,0,0,257690,536,0,0,5073,258226,0.0025245732,,0,224,0,0,8872787,3282
2021-02-06,Région,RSS99,Ensemble du Québec,3240,13,0,0,260930,549,0,0,3253,261479,0.0026485477,,0,235,0,0,8872787,3701
2021-02-07,Région,RSS99,Ensemble du Québec,2313,6,0,0,263243,555,0,0,2319,263798,0.0027837927,,0,247,0,0,8872787,4116
2021-02-08,Région,RSS99,Ensemble du Québec,3462,36,0,0,266705,591,0,0,3498,267296,0.0030768236,,0,273,0,0,8872787,4792
2021-02-09,Région,RSS99,Ensemble du Québec,3578,65,0,0,270283,656,0,0,3643,270939,0.0033923952,,0,301,0,0,8872787,5536
2021-02-10,Région,RSS99,Ensemble du Québec,5764,122,2,0,276047,778,2,0,5888,276827,0.0039446456,,0,350,0,0,8872787,5308
2021-02-11,Région,RSS99,Ensemble du Québec,9756,116,0,0,285803,894,2,0,9872,286699,0.0047110339,,0,418,0,0,8872787,5112
2021-02-12,Région,RSS99,Ensemble du Québec,10203,78,0,0,296006,972,2,0,10281,296980,0.0051731209,,0,459,0,0,8872787,5047
2021-02-13,Région,RSS99,Ensemble du Québec,1649,9,0,0,297655,981,2,0,1658,298638,0.0053196363,,0,472,0,0,8872787,4813
2021-02-14,Région,RSS99,Ensemble du Québec,934,8,0,0,298589,989,2,0,942,299580,0.0053872588,,0,478,0,0,8872787,4352
2021-02-15,Région,RSS99,Ensemble du Québec,2989,55,0,0,301578,1044,2,0,3044,302624,0.0055337742,,0,491,0,0,8872787,4647
2021-02-16,Région,RSS99,Ensemble du Québec,1910,97,0,0,303488,1141,2,0,2007,304631,0.0057479121,,0,510,0,0,8872787,5810
2021-02-17,Région,RSS99,Ensemble du Québec,2589,74,0,0,306077,1215,2,0,2663,307294,0.005905698,,0,524,0,0,8872787,7700
2021-02-18,Région,RSS99,Ensemble du Québec,11848,84,2,0,317925,1299,4,0,11934,319228,0.0061649175,,0,547,0,0,8872787,8883
2021-02-19,Région,RSS99,Ensemble du Québec,18364,59,0,0,336289,1358,4,0,18423,337651,0.0065255708,,0,579,0,0,8872787,10167
2021-02-20,Région,RSS99,Ensemble du Québec,14867,22,0,0,351156,1380,4,0,14889,352540,0.0066720862,,0,592,0,0,8872787,11424
2021-02-21,Région,RSS99,Ensemble du Québec,9202,19,1,0,360358,1399,5,0,9222,361762,0.00677352,,0,601,0,0,8872787,12465
