Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;24;266;198,1;11188;8334;0;;480;357,6
Anjou;6;67;156,6;3702;8650,3;0;;78;182,3
Baie D'urfé;0;< 5;n.p.;98;2563,4;0;;< 5;n.p.
Beaconsfield;< 5;18;* 93,1;534;2763,4;0;;21;* 108,7
Côte-des-Neiges–Notre-Dame-de-Grâce;8;183;109,9;12464;7485;0;;369;221,6
Côte-Saint-Luc;5;49;151;2935;9045,2;0;;119;366,7
Dollard-des-Ormeaux;8;64;130,9;2971;6075,8;0;;125;255,6
Dorval;0;15;* 79;858;4520,5;0;;68;358,3
Hampstead;< 5;12;* 172,1;432;6195,3;0;;6;n.p.
Kirkland;< 5;20;* 99,3;811;4024,6;0;;33;* 163,8
Lachine;< 5;52;116,9;3067;6893,8;0;;170;382,1
LaSalle;5;99;128,8;5962;7757,7;0;;242;314,9
L'Île-Bizard–Sainte-Geneviève;0;20;* 108,6;1125;6109,8;0;;76;412,8
Mercier–Hochelaga-Maisonneuve;18;238;175;9355;6877,5;< 5;n.p.;447;328,6
Montréal Est;0;8;n.p.;297;7714,3;0;;9;* 233,8
Montréal-Nord;15;231;274,2;9639;11443,1;0;;336;398,9
Montréal-Ouest;0;10;* 198;206;4079,2;0;;< 5;n.p.
Mont-Royal;< 5;14;* 69;1166;5750,6;0;;93;458,7
Outremont;< 5;16;* 66,8;1312;5477,2;0;;29;* 121,1
Pierrefonds–Roxboro;9;93;134,2;4497;6489,5;0;;84;121,2
Plateau Mont-Royal;< 5;119;114,4;5086;4890,4;0;;172;165,4
Pointe-Claire;< 5;21;* 66,9;1133;3610,6;0;;54;172,1
Rivière-des-Prairies–Pointe-aux-Trembles;19;292;273,6;9599;8992,6;< 5;n.p.;316;296
Rosemont–La Petite Patrie;18;178;127,5;7513;5382,2;0;;324;232,1
Sainte-Anne-de-Bellevue;0;13;* 262,2;168;3388,5;0;;12;* 242
Saint-Laurent;15;149;150,8;8795;8899,3;0;;155;156,8
Saint-Léonard;16;229;292,4;8279;10572,8;0;;144;183,9
Senneville;0;< 5;n.p.;28;* 3040,2;0;;0;
Sud-Ouest;12;134;171,5;4317;5523,9;0;;206;263,6
Verdun;5;44;63,6;3335;4817,3;0;;198;286
Ville-Marie;5;154;172,7;5330;5977,3;0;;125;140,2
Villeray–Saint-Michel–Parc-Extension;17;234;162,7;11863;8246,6;< 5;n.p.;200;139
Westmount;< 5;18;* 88,6;790;3889,3;0;;58;285,5
Territoire à confirmer;7;69;;2080;;0;;25;
Total à Montréal;232;3136;151,8;140935;6822,8;5;n.p.;4780;231,4
