"Date";"Doses du vaccin COVID-19 reçues (cumulatif)";"Doses du vaccin COVID-19 administrées (cumulatif)"
2022-05-29;23083695;19903377
2022-05-28;23083695;19900333
2022-05-27;23083695;19891583
2022-05-26;23083695;19882278
2022-05-25;23083695;19872689
2022-05-24;23083695;19863178
2022-05-23;23083695;19853532
