Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;< 5;105;78,2;21903;16315,7;< 5;n.p.;537;400
Anjou;0;33;* 77,1;7386;17258,6;0;;87;203,3
Baie D'urfé;0;< 5;n.p.;361;9442,8;0;;< 5;n.p.
Beaconsfield;0;23;* 119;1878;9718,5;0;;27;* 139,7
Côte-des-Neiges–Notre-Dame-de-Grâce;8;159;95,5;26182;15723;< 5;n.p.;417;250,4
Côte-Saint-Luc;< 5;48;147,9;6074;18719,2;0;;131;403,7
Dollard-des-Ormeaux;8;47;96,1;6876;14061,6;0;;134;274
Dorval;< 5;41;216;2391;12597,5;0;;70;368,8
Hampstead;0;8;n.p.;1353;19403,4;0;;7;n.p.
Kirkland;0;16;* 79,4;2278;11304,6;0;;40;198,5
Lachine;< 5;31;* 69,7;6939;15597,1;< 5;n.p.;197;442,8
LaSalle;5;67;87,2;12112;15760;0;;261;339,6
L'Île-Bizard–Sainte-Geneviève;0;12;* 65,2;2640;14337,7;0;;82;445,3
Mercier–Hochelaga-Maisonneuve;< 5;107;78,7;21315;15670;0;;517;380,1
Montréal Est;< 5;< 5;n.p.;750;19480,5;0;;12;* 311,7
Montréal-Nord;6;44;52,2;16083;19093,2;0;;398;472,5
Montréal-Ouest;< 5;8;n.p.;654;12950,5;0;;< 5;n.p.
Mont-Royal;< 5;29;* 143;2978;14687,3;0;;95;468,5
Outremont;< 5;28;* 116,9;3213;13413,2;0;;31;* 129,4
Pierrefonds–Roxboro;< 5;43;62,1;9753;14074,2;0;;105;151,5
Plateau Mont-Royal;< 5;80;76,9;14022;13482,7;0;;202;194,2
Pointe-Claire;6;27;* 86;3294;10497,1;0;;68;216,7
Rivière-des-Prairies–Pointe-aux-Trembles;< 5;83;77,8;19188;17975,9;0;;360;337,3
Rosemont–La Petite Patrie;7;111;79,5;19833;14208;0;;365;261,5
Sainte-Anne-de-Bellevue;< 5;9;n.p.;539;10871,3;0;;16;* 322,7
Saint-Laurent;< 5;87;88;15886;16074,4;0;;174;176,1
Saint-Léonard;< 5;46;58,7;15190;19398,5;< 5;n.p.;174;222,2
Senneville;0;0;;96;10423,5;0;;0;
Sud-Ouest;< 5;79;101,1;10873;13912,8;0;;235;300,7
Verdun;6;51;73,7;8598;12419,7;0;;220;317,8
Ville-Marie;10;145;162,6;13598;15249,5;0;;159;178,3
Villeray–Saint-Michel–Parc-Extension;9;86;59,8;23373;16247,8;0;;253;175,9
Westmount;0;35;* 172,3;2478;12199,7;0;;66;324,9
Territoire à confirmer;9;91;;8584;;0;;31;
Total à Montréal;107;1784;86,4;308672;14943;7;n.p.;5477;265,1
