date,Age_0_11_ans_DOSE_Numero1_cumu,Age_12_17_ans_DOSE_Numero1_cumu,Age_18_24_ans_DOSE_Numero1_cumu,Age_25_29_ans_DOSE_Numero1_cumu,Age_30_34_ans_DOSE_Numero1_cumu,Age_35_39_ans_DOSE_Numero1_cumu,Age_40_44_ans_DOSE_Numero1_cumu,Age_45_49_ans_DOSE_Numero1_cumu,Age_50_54_ans_DOSE_Numero1_cumu,Age_55_59_ans_DOSE_Numero1_cumu,Age_60_64_ans_DOSE_Numero1_cumu,Age_65_69_ans_DOSE_Numero1_cumu,Age_70_74_ans_DOSE_Numero1_cumu,Age_75_79_ans_DOSE_Numero1_cumu,Age_80_84_ans_DOSE_Numero1_cumu,Age_85_110_ans_DOSE_Numero1_cumu,Age_0_110_ans_DOSE_Numero1_cumu,Age_0_11_ans_DOSE_Numero1_jour,Age_12_17_ans_DOSE_Numero1_jour,Age_18_24_ans_DOSE_Numero1_jour,Age_25_29_ans_DOSE_Numero1_jour,Age_30_34_ans_DOSE_Numero1_jour,Age_35_39_ans_DOSE_Numero1_jour,Age_40_44_ans_DOSE_Numero1_jour,Age_45_49_ans_DOSE_Numero1_jour,Age_50_54_ans_DOSE_Numero1_jour,Age_55_59_ans_DOSE_Numero1_jour,Age_60_64_ans_DOSE_Numero1_jour,Age_65_69_ans_DOSE_Numero1_jour,Age_70_74_ans_DOSE_Numero1_jour,Age_75_79_ans_DOSE_Numero1_jour,Age_80_84_ans_DOSE_Numero1_jour,Age_85_110_ans_DOSE_Numero1_jour,Age_0_110_ans_DOSE_Numero1_jour,Age_0_11_ans_DOSE_Numero2_cumu,Age_12_17_ans_DOSE_Numero2_cumu,Age_18_24_ans_DOSE_Numero2_cumu,Age_25_29_ans_DOSE_Numero2_cumu,Age_30_34_ans_DOSE_Numero2_cumu,Age_35_39_ans_DOSE_Numero2_cumu,Age_40_44_ans_DOSE_Numero2_cumu,Age_45_49_ans_DOSE_Numero2_cumu,Age_50_54_ans_DOSE_Numero2_cumu,Age_55_59_ans_DOSE_Numero2_cumu,Age_60_64_ans_DOSE_Numero2_cumu,Age_65_69_ans_DOSE_Numero2_cumu,Age_70_74_ans_DOSE_Numero2_cumu,Age_75_79_ans_DOSE_Numero2_cumu,Age_80_84_ans_DOSE_Numero2_cumu,Age_85_110_ans_DOSE_Numero2_cumu,Age_0_110_ans_DOSE_Numero2_cumu,Age_0_11_ans_DOSE_Numero2_jour,Age_12_17_ans_DOSE_Numero2_jour,Age_18_24_ans_DOSE_Numero2_jour,Age_25_29_ans_DOSE_Numero2_jour,Age_30_34_ans_DOSE_Numero2_jour,Age_35_39_ans_DOSE_Numero2_jour,Age_40_44_ans_DOSE_Numero2_jour,Age_45_49_ans_DOSE_Numero2_jour,Age_50_54_ans_DOSE_Numero2_jour,Age_55_59_ans_DOSE_Numero2_jour,Age_60_64_ans_DOSE_Numero2_jour,Age_65_69_ans_DOSE_Numero2_jour,Age_70_74_ans_DOSE_Numero2_jour,Age_75_79_ans_DOSE_Numero2_jour,Age_80_84_ans_DOSE_Numero2_jour,Age_85_110_ans_DOSE_Numero2_jour,Age_0_110_ans_DOSE_Numero2_jour,Age_0_11_ans_DOSES_Total_cumu,Age_12_17_ans_DOSES_Total_cumu,Age_18_24_ans_DOSES_Total_cumu,Age_25_29_ans_DOSES_Total_cumu,Age_30_34_ans_DOSES_Total_cumu,Age_35_39_ans_DOSES_Total_cumu,Age_40_44_ans_DOSES_Total_cumu,Age_45_49_ans_DOSES_Total_cumu,Age_50_54_ans_DOSES_Total_cumu,Age_55_59_ans_DOSES_Total_cumu,Age_60_64_ans_DOSES_Total_cumu,Age_65_69_ans_DOSES_Total_cumu,Age_70_74_ans_DOSES_Total_cumu,Age_75_79_ans_DOSES_Total_cumu,Age_80_84_ans_DOSES_Total_cumu,Age_85_110_ans_DOSES_Total_cumu,Age_0_110_ans_DOSES_Total_cumu,Age_0_11_ans_DOSES_Total_jour,Age_12_17_ans_DOSES_Total_jour,Age_18_24_ans_DOSES_Total_jour,Age_25_29_ans_DOSES_Total_jour,Age_30_34_ans_DOSES_Total_jour,Age_35_39_ans_DOSES_Total_jour,Age_40_44_ans_DOSES_Total_jour,Age_45_49_ans_DOSES_Total_jour,Age_50_54_ans_DOSES_Total_jour,Age_55_59_ans_DOSES_Total_jour,Age_60_64_ans_DOSES_Total_jour,Age_65_69_ans_DOSES_Total_jour,Age_70_74_ans_DOSES_Total_jour,Age_75_79_ans_DOSES_Total_jour,Age_80_84_ans_DOSES_Total_jour,Age_85_110_ans_DOSES_Total_jour,Age_0_110_ans_DOSES_Total_jour
2020-12-14,1,0,4,5,4,6,14,9,10,12,11,14,10,25,35,133,293,1,0,4,5,4,6,14,9,10,12,11,14,10,25,35,133,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,5,4,6,14,9,10,12,11,14,10,25,35,133,293,1,0,4,5,4,6,14,9,10,12,11,14,10,25,35,133,293
2020-12-15,1,2,55,71,99,112,127,132,156,167,90,52,29,49,64,263,1469,0,2,51,66,95,106,113,123,146,155,79,38,19,24,29,130,1176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,55,71,99,112,127,132,156,167,90,52,29,49,64,263,1469,0,2,51,66,95,106,113,123,146,155,79,38,19,24,29,130,1176
2020-12-16,1,4,121,152,187,216,251,259,287,305,161,69,35,52,64,264,2428,0,2,66,81,88,104,124,127,131,138,71,17,6,3,0,1,959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,121,152,187,216,251,259,287,305,161,69,35,52,64,264,2428,0,2,66,81,88,104,124,127,131,138,71,17,6,3,0,1,959
2020-12-17,1,4,193,224,298,327,368,356,424,412,223,88,43,53,64,269,3347,0,0,72,72,111,111,117,97,137,107,62,19,8,1,0,5,919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,193,224,298,327,368,356,424,412,223,88,43,53,64,269,3347,0,0,72,72,111,111,117,97,137,107,62,19,8,1,0,5,919
2020-12-18,1,4,239,292,363,409,483,450,534,513,264,100,48,53,66,270,4089,0,0,46,68,65,82,115,94,110,101,41,12,5,0,2,1,742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,239,292,363,409,483,450,534,513,264,100,48,53,66,270,4089,0,0,46,68,65,82,115,94,110,101,41,12,5,0,2,1,742
2020-12-19,1,6,285,366,437,492,570,541,623,607,323,111,58,54,67,270,4811,0,2,46,74,74,83,87,91,89,94,59,11,10,1,1,0,722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,285,366,437,492,570,541,623,607,323,111,58,54,67,270,4811,0,2,46,74,74,83,87,91,89,94,59,11,10,1,1,0,722
2020-12-20,1,6,288,381,453,502,586,554,640,620,331,116,59,54,68,270,4929,0,0,3,15,16,10,16,13,17,13,8,5,1,0,1,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,288,381,453,502,586,554,640,620,331,116,59,54,68,270,4929,0,0,3,15,16,10,16,13,17,13,8,5,1,0,1,0,118
2020-12-21,1,6,315,419,483,546,629,587,677,668,362,137,79,84,102,349,5444,0,0,27,38,30,44,43,33,37,48,31,21,20,30,34,79,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,315,419,483,546,629,587,677,668,362,137,79,84,102,349,5444,0,0,27,38,30,44,43,33,37,48,31,21,20,30,34,79,515
2020-12-22,1,13,391,510,565,665,778,748,861,861,491,217,169,204,237,784,7495,0,7,76,91,82,119,149,161,184,193,129,80,90,120,135,435,2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,391,510,565,665,778,748,861,861,491,217,169,204,237,784,7495,0,7,76,91,82,119,149,161,184,193,129,80,90,120,135,435,2051
2020-12-23,1,30,667,765,818,1045,1194,1172,1347,1301,715,312,253,282,320,1061,11283,0,17,276,255,253,380,416,424,486,440,224,95,84,78,83,277,3788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,667,765,818,1045,1194,1172,1347,1301,715,312,253,282,320,1061,11283,0,17,276,255,253,380,416,424,486,440,224,95,84,78,83,277,3788
