Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;15;199;148,2;10918;8132,9;0;;480;357,6
Anjou;6;44;102,8;3635;8493,8;0;;78;182,3
Baie D'urfé;0;0;;95;2485;0;;< 5;n.p.
Beaconsfield;< 5;15;* 77,6;512;2649,6;0;;21;* 108,7
Côte-des-Neiges–Notre-Dame-de-Grâce;7;184;110,5;12273;7370,3;0;;369;221,6
Côte-Saint-Luc;< 5;35;* 107,9;2886;8894,2;0;;119;366,7
Dollard-des-Ormeaux;< 5;39;79,8;2907;5944,9;0;;125;255,6
Dorval;0;10;* 52,7;844;4446,8;0;;68;358,3
Hampstead;0;10;* 143,4;416;5965,9;0;;6;n.p.
Kirkland;0;10;* 49,6;791;3925,4;0;;33;* 163,8
Lachine;< 5;36;* 80,9;3014;6774,7;0;;170;382,1
LaSalle;5;98;127,5;5859;7623,6;0;;242;314,9
L'Île-Bizard–Sainte-Geneviève;< 5;17;* 92,3;1103;5990,3;0;;76;412,8
Mercier–Hochelaga-Maisonneuve;< 5;143;105,1;9114;6700,3;0;;446;327,9
Montréal Est;0;< 5;n.p.;289;7506,5;0;;9;* 233,8
Montréal-Nord;< 5;138;163,8;9407;11167,7;0;;336;398,9
Montréal-Ouest;< 5;< 5;n.p.;196;3881,2;0;;< 5;n.p.
Mont-Royal;0;20;* 98,6;1153;5686,5;0;;93;458,7
Outremont;0;13;* 54,3;1297;5414,5;0;;29;* 121,1
Pierrefonds–Roxboro;5;74;106,8;4401;6350,9;0;;84;121,2
Plateau Mont-Royal;< 5;96;92,3;4960;4769,2;0;;172;165,4
Pointe-Claire;< 5;17;* 54,2;1112;3543,7;0;;54;172,1
Rivière-des-Prairies–Pointe-aux-Trembles;26;182;170,5;9300;8712,5;0;;314;294,2
Rosemont–La Petite Patrie;7;126;90,3;7330;5251,1;0;;324;232,1
Sainte-Anne-de-Bellevue;0;6;n.p.;151;3045,6;0;;12;* 242
Saint-Laurent;< 5;133;134,6;8643;8745,5;0;;155;156,8
Saint-Léonard;5;151;192,8;8040;10267,5;0;;144;183,9
Senneville;0;< 5;n.p.;24;* 2605,9;0;;0;
Sud-Ouest;< 5;127;162,5;4179;5347,3;0;;206;263,6
Verdun;< 5;60;86,7;3294;4758,1;0;;198;286
Ville-Marie;12;153;171,6;5176;5804,6;0;;125;140,2
Villeray–Saint-Michel–Parc-Extension;5;215;149,5;11630;8084,6;0;;198;137,6
Westmount;0;20;* 98,5;771;3795,8;0;;58;285,5
Territoire à confirmer;-3;65;;2014;;0;;25;
Total à Montréal;130;2445;118,4;137734;6667,8;0;;4775;231,2
