Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;224;2833;2110,3;16272;12121,1;< 5;n.p.;494;368
Anjou;96;1156;2701,2;5763;13466,2;0;;80;186,9
Baie D'urfé;7;87;2275,7;212;5545,4;0;;< 5;n.p.
Beaconsfield;21;443;2292,5;1165;6028,8;< 5;n.p.;22;* 113,8
Côte-des-Neiges–Notre-Dame-de-Grâce;252;3776;2267,6;18895;11347;0;;373;224
Côte-Saint-Luc;61;611;1883;4239;13064;< 5;n.p.;121;372,9
Dollard-des-Ormeaux;109;1118;2286,3;4754;9722,1;< 5;n.p.;126;257,7
Dorval;34;512;2697,6;1557;8203,4;0;;69;363,5
Hampstead;10;120;1720,9;738;10583,7;0;;6;n.p.
Kirkland;46;490;2431,6;1514;7513,3;0;;36;* 178,7
Lachine;124;1312;2949;4980;11193,8;0;;172;386,6
LaSalle;126;1921;2499,6;9054;11780,9;0;;248;322,7
L'Île-Bizard–Sainte-Geneviève;56;468;2541,7;1787;9705,1;0;;76;412,8
Mercier–Hochelaga-Maisonneuve;277;3941;2897,3;15630;11490,6;< 5;n.p.;453;333
Montréal Est;10;90;2337,7;517;13428,6;0;;9;* 233,8
Montréal-Nord;154;1687;2002,8;12649;15016,5;< 5;n.p.;342;406
Montréal-Ouest;< 5;111;2198;413;8178,2;0;;< 5;n.p.
Mont-Royal;25;454;2239,1;1937;9553,2;0;;94;463,6
Outremont;21;464;1937;2203;9196,8;0;;29;* 121,1
Pierrefonds–Roxboro;145;1784;2574,4;7208;10401,6;< 5;n.p.;89;128,4
Plateau Mont-Royal;175;3013;2897,1;10103;9714,4;< 5;n.p.;175;168,3
Pointe-Claire;52;711;2265,8;2175;6931,2;0;;58;184,8
Rivière-des-Prairies–Pointe-aux-Trembles;249;2732;2559,4;14494;13578,4;0;;324;303,5
Rosemont–La Petite Patrie;265;3922;2809,7;14175;10154,7;< 5;n.p.;331;237,1
Sainte-Anne-de-Bellevue;< 5;127;2561,5;348;7019;0;;13;* 262,2
Saint-Laurent;129;1841;1862,8;12228;12373;< 5;n.p.;160;161,9
Saint-Léonard;173;1948;2487,7;12100;15452,4;< 5;n.p.;153;195,4
Senneville;5;29;* 3148,8;68;7383,3;0;;0;
Sud-Ouest;186;2116;2707,6;7729;9889,8;< 5;n.p.;211;270
Verdun;98;1707;2465,7;6054;8744,9;0;;202;291,8
Ville-Marie;175;2461;2759,9;9337;10471;< 5;n.p.;134;150,3
Villeray–Saint-Michel–Parc-Extension;284;3593;2497,7;17858;12414,1;0;;207;143,9
Westmount;20;329;1619,7;1386;6823,6;< 5;n.p.;59;290,5
Territoire à confirmer;169;1598;;4161;;0;;27;
Total à Montréal;3784;49505;2396,6;223703;10829,6;20;*1;4899;237,2
