Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;14;46;34,3;10591;7889,3;0;;480;357,6
Anjou;5;9;n.p.;3537;8264,8;0;;78;182,3
Baie D'urfé;0;0;;95;2485;0;;< 5;n.p.
Beaconsfield;< 5;< 5;n.p.;486;2515;0;;21;* 108,7
Côte-des-Neiges–Notre-Dame-de-Grâce;21;29;* 17,4;11934;7166,7;< 5;n.p.;369;221,6
Côte-Saint-Luc;6;6;n.p.;2816;8678,5;0;;118;363,7
Dollard-des-Ormeaux;< 5;5;n.p.;2830;5787,4;< 5;n.p.;125;255,6
Dorval;< 5;< 5;n.p.;819;4315,1;0;;68;358,3
Hampstead;0;0;;396;5679;0;;6;n.p.
Kirkland;< 5;< 5;n.p.;774;3841;0;;33;* 163,8
Lachine;< 5;< 5;n.p.;2955;6642,1;0;;170;382,1
LaSalle;8;18;* 23,4;5676;7385,5;0;;242;314,9
L'Île-Bizard–Sainte-Geneviève;< 5;< 5;n.p.;1078;5854,6;0;;76;412,8
Mercier–Hochelaga-Maisonneuve;17;45;33,1;8847;6504;0;;446;327,9
Montréal Est;0;< 5;n.p.;275;7142,9;0;;9;* 233,8
Montréal-Nord;22;29;* 34,4;9132;10841,2;0;;336;398,9
Montréal-Ouest;0;0;;188;3722,8;0;;< 5;n.p.
Mont-Royal;< 5;< 5;n.p.;1119;5518,8;0;;93;458,7
Outremont;< 5;< 5;n.p.;1272;5310,2;0;;29;* 121,1
Pierrefonds–Roxboro;7;10;* 14,4;4265;6154,7;0;;84;121,2
Plateau Mont-Royal;18;29;* 27,9;4776;4592,3;0;;172;165,4
Pointe-Claire;< 5;< 5;n.p.;1082;3448,1;0;;54;172,1
Rivière-des-Prairies–Pointe-aux-Trembles;18;30;* 28,1;9022;8452,1;0;;314;294,2
Rosemont–La Petite Patrie;21;44;31,5;7110;5093,5;0;;324;232,1
Sainte-Anne-de-Bellevue;< 5;< 5;n.p.;142;2864,1;0;;12;* 242
Saint-Laurent;7;18;* 18,2;8372;8471,3;0;;155;156,8
Saint-Léonard;19;27;* 34,5;7819;9985,3;0;;144;183,9
Senneville;0;0;;23;* 2497,3;0;;0;
Sud-Ouest;7;17;* 21,8;3986;5100,4;0;;206;263,6
Verdun;10;19;* 27,4;3180;4593,5;< 5;n.p.;198;286
Ville-Marie;19;29;* 32,5;4932;5531;0;;125;140,2
Villeray–Saint-Michel–Parc-Extension;35;53;36,8;11289;7847,6;0;;197;136,9
Westmount;6;9;n.p.;743;3657,9;0;;58;285,5
Territoire à confirmer;13;18;;1893;;0;;25;
Total à Montréal;289;516;25;133454;6460,6;< 5;n.p.;4773;231,1
