Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;20;153;114;20387;15186,4;0;;528;393,3
Anjou;< 5;35;* 81,8;6965;16274,9;0;;85;198,6
Baie D'urfé;< 5;8;n.p.;310;8108,8;0;;< 5;n.p.
Beaconsfield;< 5;30;* 155,2;1598;8269,5;0;;26;* 134,5
Côte-des-Neiges–Notre-Dame-de-Grâce;29;170;102,1;24294;14589,2;< 5;n.p.;409;245,6
Côte-Saint-Luc;6;59;181,8;5469;16854,7;0;;129;397,6
Dollard-des-Ormeaux;8;59;120,7;6281;12844,8;0;;131;267,9
Dorval;6;27;* 142,3;2132;11232,9;0;;70;368,8
Hampstead;6;31;* 444,6;1123;16105;0;;6;n.p.
Kirkland;< 5;35;* 173,7;1993;9890,3;0;;40;198,5
Lachine;5;46;103,4;6382;14345,1;< 5;n.p.;190;427,1
LaSalle;7;61;79,4;11255;14644,8;0;;260;338,3
L'Île-Bizard–Sainte-Geneviève;< 5;42;228,1;2449;13300,4;0;;79;429
Mercier–Hochelaga-Maisonneuve;35;162;119,1;19709;14489,4;0;;500;367,6
Montréal Est;< 5;< 5;n.p.;667;17324,7;0;;11;* 285,7
Montréal-Nord;10;48;57;15398;18280;< 5;n.p.;388;460,6
Montréal-Ouest;< 5;11;* 217,8;576;11405,9;0;;< 5;n.p.
Mont-Royal;5;35;* 172,6;2642;13030,2;0;;95;468,5
Outremont;5;45;187,9;2904;12123,2;0;;31;* 129,4
Pierrefonds–Roxboro;9;74;106,8;9094;13123,2;0;;103;148,6
Plateau Mont-Royal;27;161;154,8;12758;12267,3;0;;194;186,5
Pointe-Claire;5;56;178,5;2938;9362,7;0;;65;207,1
Rivière-des-Prairies–Pointe-aux-Trembles;6;85;79,6;17950;16816,1;< 5;n.p.;353;330,7
Rosemont–La Petite Patrie;27;198;141,8;18017;12907,1;0;;352;252,2
Sainte-Anne-de-Bellevue;< 5;16;* 322,7;479;9661,2;0;;14;* 282,4
Saint-Laurent;11;73;73,9;14933;15110,1;0;;171;173
Saint-Léonard;5;67;85,6;14512;18532,7;< 5;n.p.;168;214,5
Senneville;0;< 5;n.p.;90;9772;0;;0;
Sud-Ouest;10;108;138,2;9917;12689,5;0;;229;293
Verdun;11;81;117;7743;11184,6;0;;211;304,8
Ville-Marie;16;123;137,9;12111;13581,9;< 5;n.p.;154;172,7
Villeray–Saint-Michel–Parc-Extension;22;123;85,5;22073;15344,1;< 5;n.p.;245;170,3
Westmount;6;70;344,6;2078;10230,4;0;;64;315,1
Territoire à confirmer;24;110;;7532;;0;;31;
Total à Montréal;335;2410;116,7;284760;13785,4;8;n.p.;5338;258,4
