"Date";"Doses du vaccin COVID-19 reçues (cumulatif)";"Doses du vaccin COVID-19 administrées (cumulatif)"
2023-02-01;25913687;22886027
2023-01-31;25913687;22883862
2023-01-30;25875487;22881513
2023-01-29;25875487;22880156
2023-01-28;25875487;22879514
2023-01-27;25875487;22876444
2023-01-26;25875487;22873176
