No,RSS,NoRLS,RLS,Cas,Cas actifs,Population,Cas pour 100 000,Cas actifs pour 100 000
01,01 - Bas-Saint-Laurent,0111,0111 - RLS de Kamouraska,749,6,20878,3587.51,28.79
01,01 - Bas-Saint-Laurent,0112,0112 - RLS de Rivière-du-Loup,1389,9,34965,3972.54,25.70
01,01 - Bas-Saint-Laurent,0113,0113 - RLS de Témiscouata,432,n.d.,19243.5,2244.91,n.d.
01,01 - Bas-Saint-Laurent,0114,0114 - RLS des Basques,224,n.d.,8584.5,2609.35,n.d.
01,01 - Bas-Saint-Laurent,0115,0115 - RLS de Rimouski,1029,81,57698.5,1783.41,140.41
01,01 - Bas-Saint-Laurent,0116,0116 - RLS de La Mitis,231,10,18034,1280.91,55.59
01,01 - Bas-Saint-Laurent,0117,0117 - RLS de Matane,303,8,20759.5,1459.57,38.68
01,01 - Bas-Saint-Laurent,0118,0118 - RLS de La Matapédia,438,24,17613,2486.80,136.62
01,01 - Bas-Saint-Laurent,,Total (incluant inconnus),4795,141,197776,2424.46,71.37
02,02 - Saguenay-Lac-Saint-Jean,0211,0211 - RLS du Domaine-du-Roy,892,60,31071,2870.84,193.64
02,02 - Saguenay-Lac-Saint-Jean,0212,0212 - RLS de Maria-Chapdelaine,1247,69,25082.5,4971.59,275.69
02,02 - Saguenay-Lac-Saint-Jean,0213,0213 - RLS de Lac-Saint-Jean-Est,2898,20,52494,5520.63,38.10
02,02 - Saguenay-Lac-Saint-Jean,0214,0214 - RLS de Jonquière,2675,61,67927,3938.05,89.89
02,02 - Saguenay-Lac-Saint-Jean,0215,0215 - RLS de Chicoutimi,3377,49,79439.5,4251.03,61.81
02,02 - Saguenay-Lac-Saint-Jean,0216,0216 - RLS de La Baie,836,n.d.,22588,3701.08,n.d.
02,02 - Saguenay-Lac-Saint-Jean,,Total (incluant inconnus),11940,264,278602,4285.68,94.88
03,03 - Capitale-Nationale,0311,0311 - RLS de Portneuf,2280,72,55277,4124.68,129.83
03,03 - Capitale-Nationale,0312,0312 - RLS de Québec-Sud,16260,377,321922.5,5050.91,117.06
03,03 - Capitale-Nationale,0313,0313 - RLS de Québec-Nord,17576,544,352793,4981.96,153.76
03,03 - Capitale-Nationale,0314,0314 - RLS de Charlevoix,726,12,28373.5,2558.73,42.32
03,03 - Capitale-Nationale,,Total (incluant inconnus),37143,1020,758366,4897.77,134.27
04,04 - Mauricie et Centre-du-Québec,0411,0411 - RLS du Haut-Saint-Maurice,527,27,15083.5,3493.88,179.12
04,04 - Mauricie et Centre-du-Québec,0412,0412 - RLS de la Vallée de la Batiscan,621,20,25763.5,2410.39,77.59
04,04 - Mauricie et Centre-du-Québec,0413,0413 - RLS de Maskinongé,911,72,22906,3977.12,314.53
04,04 - Mauricie et Centre-du-Québec,0414,0414 - RLS du Centre-de-la-Mauricie,1895,60,65392.5,2897.89,91.54
04,04 - Mauricie et Centre-du-Québec,0415,0415 - RLS de Trois-Rivières,5447,393,145073.5,3754.65,270.78
04,04 - Mauricie et Centre-du-Québec,0416,0416 - RLS de Bécancour - Nicolet-Yamaska,1498,135,44992,3329.48,299.48
04,04 - Mauricie et Centre-du-Québec,0417,0417 - RLS de Drummond,4804,121,108552,4425.53,111.20
04,04 - Mauricie et Centre-du-Québec,0418,0418 - RLS d'Arthabaska - de l'Érable,4565,391,98594.5,4630.08,396.10
04,04 - Mauricie et Centre-du-Québec,,Total (incluant inconnus),20357,1223,526357.5,3867.52,232.05
05,05 - Estrie,0511,0511 - RLS de la Pommeraie,1559,44,57462.5,2713.07,76.09
05,05 - Estrie,0512,0512 - RLS de la Haute-Yamaska,4619,210,107411.5,4300.28,194.29
05,05 - Estrie,0513,0513 - RLS de Memphrémagog,1852,195,53270.5,3476.60,364.34
05,05 - Estrie,0514,0514 - RLS de Coaticook,910,88,18900.5,4814.69,464.60
05,05 - Estrie,0515,0515 - RLS de Sherbrooke,7928,619,171723,4616.74,359.28
05,05 - Estrie,0516,0516 - RLS de Val Saint-François,1215,96,31826,3817.63,300.86
05,05 - Estrie,0517,0517 - RLS d'Asbestos,1337,118,14418,9273.13,817.80
05,05 - Estrie,0518,0518 - RLS du Haut-Saint-François,1068,112,22999.5,4643.58,485.44
05,05 - Estrie,0519,0519 - RLS du Granit,2285,124,21608,10574.79,573.36
05,05 - Estrie,,Total (incluant inconnus),22792,1609,499619.5,4561.87,320.71
06,06 - Montréal,0611,0611 - RLS de Pierrefonds - Lac Saint-Louis,13189,360,224992.5,5861.97,160.62
06,06 - Montréal,0612,0612 - RLS de Dorval - Lachine - Lasalle,11339,333,148236,7649.29,225.86
06,06 - Montréal,0621,0621 - RLS de Côte-Saint-Luc - NDG - Montréal-Ouest,8954,315,130583.5,6856.92,243.01
06,06 - Montréal,0622,0622 - RLS de Côte-des-Neiges - Métro - Parc-Extension,19113,570,244199,7826.81,236.12
06,06 - Montréal,0631,0631 - RLS de Verdun - Côte St-Paul - St-Henri - Pointe-St-Charles,9440,393,166128.5,5682.35,238.60
06,06 - Montréal,0632,0632 - RLS des Faubourgs - Plateau-Mont-Royal - St-Louis-du-Parc,9117,467,159913,5701.23,295.36
06,06 - Montréal,0641,0641 - RLS du Nord de l'Île - Saint-Laurent,15635,417,161656.5,9671.74,258.92
06,06 - Montréal,0642,0642 - RLS d'Ahuntsic - Montréal-Nord,17891,440,171564,10428.18,257.87
06,06 - Montréal,0643,0643 - RLS de la Petite Patrie - Villeray,6784,357,114737,5912.65,313.68
06,06 - Montréal,0651,0651 - RLS de Saint-Léonard - Saint-Michel,16220,349,137964,11756.69,254.30
06,06 - Montréal,0652,0652 - RLS de Rivière-des-Prairies - Anjou - Montréal-Est,19854,593,208796.5,9508.78,284.25
06,06 - Montréal,0653,0653 - RLS de Hochelaga - Mercier-Ouest - Rosemont,13181,506,187988.5,7011.60,270.72
06,06 - Montréal,,Total (incluant inconnus),164015,5290,2056759,7974.44,258.85
07,07 - Outaouais,0711,0711 - RLS du Pontiac,470,10,20172.5,2329.90,49.45
07,07 - Outaouais,0712,0712 - RLS de la Vallée-de-la-Gatineau,634,21,20689,3064.43,101.39
07,07 - Outaouais,0713,0713 - RLS des Collines-de-l'Outaouais,952,37,39443,2413.61,93.25
07,07 - Outaouais,0714,0714 - RLS de Grande-Rivière - Hull - Gatineau,11406,240,264844.5,4306.68,90.21
07,07 - Outaouais,0715,0715 - RLS de la Vallée-de-la-Lièvre et de la Petite Nation,1633,24,58050,2813.09,41.13
07,07 - Outaouais,,Total (incluant inconnus),15116,333,403199,3749.02,82.22
08,08 - Abitibi-Témiscamingue,0811,0811 - RLS de l'Abitibi-Ouest,123,n.d.,20543,598.74,n.d.
08,08 - Abitibi-Témiscamingue,0812,0812 - RLS de l'Abitibi,312,n.d.,24783.5,1258.90,n.d.
08,08 - Abitibi-Témiscamingue,0813,0813 - RLS de Rouyn-Noranda,463,15,43065,1075.12,34.87
08,08 - Abitibi-Témiscamingue,0814,0814 - RLS de la Vallée-de-l'Or,403,11,43673.5,922.76,25.17
08,08 - Abitibi-Témiscamingue,0815,0815 - RLS du Témiscaming,286,21,15779,1812.54,133.20
08,08 - Abitibi-Témiscamingue,,Total (incluant inconnus),1592,51,147844,1076.81,34.51
09,09 - Côte-Nord,0911,0911 - RLS de Caniapiscau,12,0,3264,367.65,0.00
09,09 - Côte-Nord,0912,0912 - RLS de la Haute-Côte-Nord - Manicouagan,534,6,40510,1318.19,14.87
09,09 - Côte-Nord,0913,0913 - RLS de Port-Cartier,96,0,7355,1305.23,0.00
09,09 - Côte-Nord,0914,0914 - RLS de Sept-Îles,161,n.d.,27485.5,585.76,n.d.
09,09 - Côte-Nord,0915,0915 - RLS de la Minganie,24,n.d.,6424.5,373.57,n.d.
09,09 - Côte-Nord,0916,0916 - RLS de la Basse-Côte-Nord,16,n.d.,4604,347.52,n.d.
09,09 - Côte-Nord,0917,0917 - RLS de Kawawachikamach,0,0,646.5,0.00,0.00
09,09 - Côte-Nord,,Total (incluant inconnus),850,15,90289.5,941.42,16.66
10,10 - Nord-du-Québec,1001,1001 - Nord-du-Québec,140,n.d.,13423.5,1042.95,n.d.
10,10 - Nord-du-Québec,,Total (incluant inconnus),140,n.d.,13423.5,1042.95,n.d.
11,11 - Gaspésie-Îles-de-la-Madeleine,1111,1111 - RLS de la Baie-des-Chaleurs,1075,20,32493.5,3308.35,61.45
11,11 - Gaspésie-Îles-de-la-Madeleine,1112,1112 - RLS de la Haute-Gaspésie,157,0,10659.5,1472.86,0.00
11,11 - Gaspésie-Îles-de-la-Madeleine,1113,1113 - RLS de La Côte-de-Gaspé,516,n.d.,18739,2753.62,n.d.
11,11 - Gaspésie-Îles-de-la-Madeleine,1114,1114 - RLS du Rocher-Percé,550,n.d.,16016.5,3433.96,n.d.
11,11 - Gaspésie-Îles-de-la-Madeleine,1121,1121 - RLS des Îles-de-la-Madeleine,49,0,12818.5,382.26,0.00
11,11 - Gaspésie-Îles-de-la-Madeleine,,Total (incluant inconnus),2376,28,90727,2618.85,30.85
12,12 - Chaudière-Appalaches,1211,1211 - RLS Alphonse-Desjardins,12618,473,260423,4845.19,181.10
12,12 - Chaudière-Appalaches,1212,1212 - RLS de la région de Thetford,3102,344,43050.5,7205.49,798.76
12,12 - Chaudière-Appalaches,1213,1213 - RLS de Beauce,8334,370,73308,11368.47,504.59
12,12 - Chaudière-Appalaches,1214,1214 - RLS des Etchemins,1284,104,16568.5,7749.65,627.60
12,12 - Chaudière-Appalaches,1215,1215 - RLS de Montmagny-L'Islet,1211,107,40154,3015.89,266.95
12,12 - Chaudière-Appalaches,,Total (incluant inconnus),26553,1400,433504,6125.20,322.41
13,13 - Laval,1311,1311 - RLS de Laval,40244,1152,443929,9065.41,258.75
13,13 - Laval,,Total (incluant inconnus),40244,1152,443929,9065.41,258.75
14,14 - Lanaudière,1411,1411 - RLS de Lanaudière-Nord,11228,428,227263.5,4940.52,187.12
14,14 - Lanaudière,1412,1412 - RLS de Lanaudière-Sud,19091,687,300103,6361.48,227.76
14,14 - Lanaudière,,Total (incluant inconnus),30381,1118,527366.5,5760.89,210.80
15,15 - Laurentides,1511,1511 - RLS d'Antoine-Labelle,1271,44,35913,3539.11,122.35
15,15 - Laurentides,1512,1512 - RLS des Laurentides,1859,106,49235.5,3775.73,213.81
15,15 - Laurentides,1513,1513 - RLS des Pays-d'en-Haut,1722,72,45795,3760.24,155.81
15,15 - Laurentides,1514,1514 - RLS d'Argenteuil,1229,34,33936,3621.52,99.59
15,15 - Laurentides,1515,1515 - RLS de Deux-Montagnes - Mirabel-Sud,5578,143,125762,4435.36,113.06
15,15 - Laurentides,1516,1516 - RLS de la Rivière-du-Nord - Mirabel-Nord,8752,344,179809,4867.39,189.53
15,15 - Laurentides,1517,1517 - RLS de Thérèse-De Blainville,8624,384,165260.5,5218.43,231.37
15,15 - Laurentides,,Total (incluant inconnus),29106,1139,635711,4578.50,178.02
16,16 - Montérégie,1611,1611 - RLS de Champlain,11615,310,227250.5,5111.10,136.08
16,16 - Montérégie,1612,1612 - RLS du Haut-Richelieu - Rouville,7756,344,196876,3939.54,173.80
16,16 - Montérégie,1621,1621 - RLS Pierre-Boucher,12807,377,263314,4863.77,142.91
16,16 - Montérégie,1622,1622 - RLS de Richelieu-Yamaska,9976,571,222815.5,4477.25,255.62
16,16 - Montérégie,1623,1623 - RLS Pierre-De Saurel,1962,67,51964,3775.69,128.61
16,16 - Montérégie,1631,1631 - RLS de Vaudreuil-Soulanges,6202,225,162642,3813.28,137.38
16,16 - Montérégie,1632,1632 - RLS du Suroît,2822,188,61305.5,4603.18,304.70
16,16 - Montérégie,1633,1633 - RLS du Haut-Saint-Laurent,870,35,24695,3522.98,141.12
16,16 - Montérégie,1634,1634 - RLS de Jardins-Roussillon,10436,421,234303,4454.06,178.66
16,16 - Montérégie,,Total (incluant inconnus),64504,2544,1445165.5,4463.43,175.34
17,17 - Nunavik,1701,1701 - Nunavik,1059,31,14493,7306.98,211.97
17,17 - Nunavik,,Total (incluant inconnus),1059,31,14493,7306.98,211.97
18,18 - Terres-Cries-de-la-Baie-James,1801,1801 - Terres-Cries-de-la-Baie-James,150,5,18505,810.59,26.79
