"Date";"Doses du vaccin COVID-19 reçues (cumulatif)";"Doses du vaccin COVID-19 administrées (cumulatif)"
2022-10-05;24898405;21370100
2022-10-04;24898405;21346949
2022-10-03;24898405;21327535
2022-10-02;24898405;21317486
2022-10-01;24898405;21310763
2022-09-30;24898405;21293543
2022-09-29;24898405;21268713
