Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;42;289;215,3;11267;8392,9;0;;480;357,6
Anjou;12;73;170,6;3724;8701,7;0;;78;182,3
Baie D'urfé;0;< 5;n.p.;98;2563,4;0;;< 5;n.p.
Beaconsfield;0;15;* 77,6;536;2773,8;0;;21;* 108,7
Côte-des-Neiges–Notre-Dame-de-Grâce;14;169;101,5;12510;7512,6;0;;369;221,6
Côte-Saint-Luc;< 5;51;157,2;2946;9079,1;0;;119;366,7
Dollard-des-Ormeaux;5;69;141,1;2986;6106,5;0;;125;255,6
Dorval;< 5;20;* 105,4;866;4562,7;0;;68;358,3
Hampstead;0;15;* 215,1;437;6267;0;;6;n.p.
Kirkland;< 5;19;* 94,3;815;4044,5;0;;33;* 163,8
Lachine;10;67;150,6;3095;6956,8;0;;170;382,1
LaSalle;< 5;94;122,3;5990;7794,1;0;;242;314,9
L'Île-Bizard–Sainte-Geneviève;< 5;24;* 130,3;1130;6137;0;;76;412,8
Mercier–Hochelaga-Maisonneuve;17;248;182,3;9403;6912,8;< 5;n.p.;447;328,6
Montréal Est;0;6;n.p.;297;7714,3;0;;9;* 233,8
Montréal-Nord;22;256;303,9;9709;11526,2;0;;336;398,9
Montréal-Ouest;0;9;n.p.;207;4099;0;;< 5;n.p.
Mont-Royal;< 5;18;* 88,8;1171;5775,3;0;;93;458,7
Outremont;0;12;* 50,1;1312;5477,2;0;;29;* 121,1
Pierrefonds–Roxboro;8;100;144,3;4517;6518,3;0;;84;121,2
Plateau Mont-Royal;< 5;103;99;5104;4907,7;0;;172;165,4
Pointe-Claire;< 5;22;* 70,1;1136;3620,1;0;;54;172,1
Rivière-des-Prairies–Pointe-aux-Trembles;31;286;267,9;9670;9059,1;< 5;n.p.;316;296
Rosemont–La Petite Patrie;20;189;135,4;7560;5415,9;0;;324;232,1
Sainte-Anne-de-Bellevue;< 5;19;* 383,2;174;3509,5;0;;12;* 242
Saint-Laurent;24;181;183,1;8856;8961;< 5;n.p.;156;157,9
Saint-Léonard;11;225;287,3;8328;10635,3;< 5;n.p.;145;185,2
Senneville;0;< 5;n.p.;28;* 3040,2;0;;0;
Sud-Ouest;9;128;163,8;4342;5555,9;0;;206;263,6
Verdun;5;46;66,4;3344;4830,3;0;;198;286
Ville-Marie;10;136;152,5;5361;6012,1;0;;125;140,2
Villeray–Saint-Michel–Parc-Extension;25;246;171;11941;8300,8;< 5;n.p.;200;139
Westmount;< 5;15;* 73,8;791;3894,2;0;;58;285,5
Territoire à confirmer;0;60;;2088;;0;;25;
Total à Montréal;291;3216;155,7;141739;6861,7;7;n.p.;4782;231,5
