date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,total_doses_1d,total_doses_2d,new_doses,total_doses,perc_1d,perc_2d,cvac_cum_tot_ade_p,per_quo_1_n,per_quo_2_n,per_cum_1_n,per_cum_2_n,vac_quo_tot_m
2020-12-14,Région,RSS99,Ensemble du Québec,291,0,291,0,291,291,0.0030251647999999997,0.0,0.0005532403,257.0,0.0,257.0,0.0,
2020-12-15,Région,RSS99,Ensemble du Québec,1171,0,1462,0,1171,1462,0.016326473,0.0,0.0017656604,1130.0,0.0,1387.0,0.0,
2020-12-16,Région,RSS99,Ensemble du Québec,950,0,2412,0,950,2412,0.0276384704,0.0,0.0025660931,961.0,0.0,2348.0,0.0,
2020-12-17,Région,RSS99,Ensemble du Québec,906,0,3318,0,906,3318,0.038467854100000004,0.0,0.0032488151,920.0,0.0,3268.0,0.0,697.0
2020-12-18,Région,RSS99,Ensemble du Québec,729,0,4047,0,729,4047,0.047225529599999996,0.0,0.0042375849,744.0,0.0,4012.0,0.0,728.0
2020-12-19,Région,RSS99,Ensemble du Québec,718,0,4765,0,718,4765,0.0557242415,0.0,0.0049673912,722.0,0.0,4734.0,0.0,849.0
2020-12-20,Région,RSS99,Ensemble du Québec,115,0,4880,0,115,4880,0.0571249987,0.0,0.005143957199999999,119.0,0.0,4853.0,0.0,1251.0
2020-12-21,Région,RSS99,Ensemble du Québec,504,0,5384,0,504,5384,0.0629634491,0.0,0.0062033535,496.0,0.0,5349.0,0.0,1553.0
2020-12-22,Région,RSS99,Ensemble du Québec,2024,0,7408,0,2024,7408,0.0858699497,0.0,0.0101113484,1946.0,0.0,7295.0,0.0,1449.0
2020-12-23,Région,RSS99,Ensemble du Québec,3760,0,11168,0,3760,11168,0.12978780880000002,0.0,0.0149021736,3731.0,0.0,11026.0,0.0,1794.0
2020-12-24,Région,RSS99,Ensemble du Québec,3023,0,14191,0,3023,14191,0.1648302818,0.0,0.0177272302,2977.0,0.0,14003.0,0.0,2103.0
2020-12-25,Région,RSS99,Ensemble du Québec,0,0,14191,0,0,14191,0.1649009082,0.0,0.0177272302,6.0,0.0,14009.0,0.0,2391.0
2020-12-26,Région,RSS99,Ensemble du Québec,3130,0,17321,0,3130,17321,0.2014736202,0.0,0.021140840299999998,3107.0,0.0,17116.0,0.0,2439.0
2020-12-27,Région,RSS99,Ensemble du Québec,2282,0,19603,0,2282,19603,0.2284293686,0.0,0.0237775598,2290.0,0.0,19406.0,0.0,2342.0
2020-12-28,Région,RSS99,Ensemble du Québec,2517,0,22120,0,2517,22120,0.2581866315,0.0,0.027226483,2528.0,0.0,21934.0,0.0,1959.0
2020-12-29,Région,RSS99,Ensemble du Québec,2364,0,24484,0,2364,24484,0.2865549082,0.0,0.030004455299999996,2410.0,0.0,24344.0,0.0,1960.0
2020-12-30,Région,RSS99,Ensemble du Québec,3075,0,27559,0,3075,27559,0.3231747044,0.0,0.0337947396,3111.0,0.0,27455.0,0.0,1603.0
2020-12-31,Région,RSS99,Ensemble du Québec,343,0,27902,0,343,27902,0.3274476026,0.0,0.0339477635,363.0,0.0,27818.0,0.0,1497.0
2021-01-01,Région,RSS99,Ensemble du Québec,8,0,27910,0,8,27910,0.3279184453,0.0,0.033971305699999996,40.0,0.0,27858.0,0.0,1532.0
2021-01-02,Région,RSS99,Ensemble du Québec,633,0,28543,0,633,28543,0.3357815195,0.0,0.0347599673,668.0,0.0,28526.0,0.0,2047.0
2021-01-03,Région,RSS99,Ensemble du Québec,1538,0,30081,0,1538,30081,0.35435626670000003,0.0,0.0362548931,1578.0,0.0,30104.0,0.0,3143.0
