No,RSS,NoRLS,RLS,Cas,Cas actifs,Population,Cas pour 100 000,Cas actifs pour 100 000
01,01 - Bas-Saint-Laurent,0111,0111 - RLS de Kamouraska,663,21,20742,3196.41,101.43
01,01 - Bas-Saint-Laurent,0112,0112 - RLS de Rivière-du-Loup,1338,20,34840,3840.41,57.34
01,01 - Bas-Saint-Laurent,0113,0113 - RLS de Témiscouata,387,n.d.,19055.5,2030.91,n.d.
01,01 - Bas-Saint-Laurent,0114,0114 - RLS des Basques,197,n.d.,8507,2315.74,n.d.
01,01 - Bas-Saint-Laurent,0115,0115 - RLS de Rimouski,816,8,57728,1413.53,13.83
01,01 - Bas-Saint-Laurent,0116,0116 - RLS de La Mitis,178,n.d.,17948.5,991.73,n.d.
01,01 - Bas-Saint-Laurent,0117,0117 - RLS de Matane,251,0,20658.5,1215.00,0.00
01,01 - Bas-Saint-Laurent,0118,0118 - RLS de La Matapédia,81,n.d.,17455,464.05,n.d.
01,01 - Bas-Saint-Laurent,,Total (incluant inconnus),3911,56,196934.5,1985.94,28.46
02,02 - Saguenay-Lac-Saint-Jean,0211,0211 - RLS du Domaine-du-Roy,760,6,31025,2449.64,19.37
02,02 - Saguenay-Lac-Saint-Jean,0212,0212 - RLS de Maria-Chapdelaine,996,n.d.,25019.5,3980.89,n.d.
02,02 - Saguenay-Lac-Saint-Jean,0213,0213 - RLS de Lac-Saint-Jean-Est,2779,20,52281,5315.51,38.27
02,02 - Saguenay-Lac-Saint-Jean,0214,0214 - RLS de Jonquière,2419,29,67384,3589.87,43.06
02,02 - Saguenay-Lac-Saint-Jean,0215,0215 - RLS de Chicoutimi,3147,19,79237.5,3971.60,23.97
02,02 - Saguenay-Lac-Saint-Jean,0216,0216 - RLS de La Baie,816,n.d.,22558,3617.34,n.d.
02,02 - Saguenay-Lac-Saint-Jean,,Total (incluant inconnus),10928,82,277505,3937.95,29.56
03,03 - Capitale-Nationale,0311,0311 - RLS de Portneuf,2081,21,55121,3775.33,37.94
03,03 - Capitale-Nationale,0312,0312 - RLS de Québec-Sud,14425,48,321832.5,4482.15,14.88
03,03 - Capitale-Nationale,0313,0313 - RLS de Québec-Nord,15176,85,352784,4301.78,24.00
03,03 - Capitale-Nationale,0314,0314 - RLS de Charlevoix,649,0,28065.5,2312.45,0.00
03,03 - Capitale-Nationale,,Total (incluant inconnus),32616,157,757803,4304.02,20.65
04,04 - Mauricie et Centre-du-Québec,0411,0411 - RLS du Haut-Saint-Maurice,424,0,15002,2826.29,0.00
04,04 - Mauricie et Centre-du-Québec,0412,0412 - RLS de la Vallée de la Batiscan,500,n.d.,25591.5,1953.77,n.d.
04,04 - Mauricie et Centre-du-Québec,0413,0413 - RLS de Maskinongé,652,6,22969.5,2838.55,26.11
04,04 - Mauricie et Centre-du-Québec,0414,0414 - RLS du Centre-de-la-Mauricie,1546,n.d.,64680,2390.23,n.d.
04,04 - Mauricie et Centre-du-Québec,0415,0415 - RLS de Trois-Rivières,3889,15,143710,2706.14,10.42
04,04 - Mauricie et Centre-du-Québec,0416,0416 - RLS de Bécancour - Nicolet-Yamaska,954,n.d.,44674,2135.47,n.d.
04,04 - Mauricie et Centre-du-Québec,0417,0417 - RLS de Drummond,4065,39,108252,3755.13,35.90
04,04 - Mauricie et Centre-du-Québec,0418,0418 - RLS d'Arthabaska - de l'Érable,2956,20,98452.5,3002.46,20.27
04,04 - Mauricie et Centre-du-Québec,,Total (incluant inconnus),15096,87,523331.5,2884.60,16.59
05,05 - Estrie,0511,0511 - RLS de la Pommeraie,1212,15,56363,2150.35,26.50
05,05 - Estrie,0512,0512 - RLS de la Haute-Yamaska,3436,28,106352,3230.78,26.21
05,05 - Estrie,0513,0513 - RLS de Memphrémagog,906,22,52727.5,1718.27,41.56
05,05 - Estrie,0514,0514 - RLS de Coaticook,612,21,18758.5,3262.52,111.84
05,05 - Estrie,0515,0515 - RLS de Sherbrooke,5048,55,170859,2954.48,32.04
05,05 - Estrie,0516,0516 - RLS de Val Saint-François,801,10,31559.5,2538.06,31.62
05,05 - Estrie,0517,0517 - RLS d'Asbestos,662,7,14238.5,4649.37,49.23
05,05 - Estrie,0518,0518 - RLS du Haut-Saint-François,516,8,22777.5,2265.39,35.08
05,05 - Estrie,0519,0519 - RLS du Granit,1557,64,21331,7299.24,300.31
05,05 - Estrie,,Total (incluant inconnus),14753,231,494966.5,2980.61,46.50
06,06 - Montréal,0611,0611 - RLS de Pierrefonds - Lac Saint-Louis,10484,95,224851,4662.64,42.20
06,06 - Montréal,0612,0612 - RLS de Dorval - Lachine - Lasalle,9362,99,149985,6241.96,65.80
06,06 - Montréal,0621,0621 - RLS de Côte-Saint-Luc - NDG - Montréal-Ouest,6978,79,131806.5,5294.12,59.76
06,06 - Montréal,0622,0622 - RLS de Côte-des-Neiges - Métro - Parc-Extension,15846,209,246803,6420.51,84.31
06,06 - Montréal,0631,0631 - RLS de Verdun - Côte St-Paul - St-Henri - Pointe-St-Charles,7311,104,166781,4383.59,62.15
06,06 - Montréal,0632,0632 - RLS des Faubourgs - Plateau-Mont-Royal - St-Louis-du-Parc,7081,59,162162,4366.62,36.19
06,06 - Montréal,0641,0641 - RLS du Nord de l'Île - Saint-Laurent,12790,142,162793,7856.60,86.75
06,06 - Montréal,0642,0642 - RLS d'Ahuntsic - Montréal-Nord,14796,170,172965.5,8554.31,98.03
06,06 - Montréal,0643,0643 - RLS de la Petite Patrie - Villeray,5198,52,115764,4490.17,44.81
06,06 - Montréal,0651,0651 - RLS de Saint-Léonard - Saint-Michel,12921,135,139539.5,9259.74,96.49
06,06 - Montréal,0652,0652 - RLS de Rivière-des-Prairies - Anjou - Montréal-Est,15614,98,209153.5,7465.33,46.76
06,06 - Montréal,0653,0653 - RLS de Hochelaga - Mercier-Ouest - Rosemont,10418,77,189456.5,5498.89,40.57
06,06 - Montréal,,Total (incluant inconnus),131407,1331,2072060.5,6341.85,64.04
07,07 - Outaouais,0711,0711 - RLS du Pontiac,357,18,20175.5,1769.47,89.11
07,07 - Outaouais,0712,0712 - RLS de la Vallée-de-la-Gatineau,565,0,20531.5,2751.87,0.00
07,07 - Outaouais,0713,0713 - RLS des Collines-de-l'Outaouais,750,5,39071.5,1919.56,12.74
07,07 - Outaouais,0714,0714 - RLS de Grande-Rivière - Hull - Gatineau,9219,139,265865.5,3467.54,52.02
07,07 - Outaouais,0715,0715 - RLS de la Vallée-de-la-Lièvre et de la Petite Nation,1327,9,57100,2323.99,15.71
07,07 - Outaouais,,Total (incluant inconnus),12233,171,402744,3037.41,42.28
08,08 - Abitibi-Témiscamingue,0811,0811 - RLS de l'Abitibi-Ouest,96,0,20503.5,468.21,0.00
08,08 - Abitibi-Témiscamingue,0812,0812 - RLS de l'Abitibi,275,0,24736.5,1111.72,0.00
08,08 - Abitibi-Témiscamingue,0813,0813 - RLS de Rouyn-Noranda,371,n.d.,43239,858.02,n.d.
08,08 - Abitibi-Témiscamingue,0814,0814 - RLS de la Vallée-de-l'Or,295,n.d.,43569.5,677.08,n.d.
08,08 - Abitibi-Témiscamingue,0815,0815 - RLS du Témiscaming,70,n.d.,15588.5,449.05,n.d.
08,08 - Abitibi-Témiscamingue,,Total (incluant inconnus),1114,n.d.,147637,754.55,n.d.
09,09 - Côte-Nord,0911,0911 - RLS de Caniapiscau,11,0,3216,342.04,0.00
09,09 - Côte-Nord,0912,0912 - RLS de la Haute-Côte-Nord - Manicouagan,313,n.d.,40315.5,776.38,n.d.
09,09 - Côte-Nord,0913,0913 - RLS de Port-Cartier,90,0,7285.5,1235.33,0.00
