Date;Doses du vaccin COVID-19 reçues (cumulatif);Doses du vaccin COVID-19 administrées (cumulatif)
2021-06-02;6427659;5808464
2021-06-01;6427659;5723234
2021-05-31;6376347;5654626
2021-05-30;5887119;5581818
2021-05-29;5887119;5502939
2021-05-28;5887119;5405853
2021-05-27;5887119;5308079
